시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201602,13,"101,500",9,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201603,12,"98,000",13,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201603,13,"77,500",14,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201603,14,"98,000",5,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.8,201603,15,"83,500",6,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201603,26,"95,000",9,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201603,31,"98,000",10,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,1,"74,000",10,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,1,"94,500",18,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,2,"102,500",9,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,4,"96,500",8,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.8,201604,5,"84,000",12,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,12,"76,000",17,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,12,"99,350",11,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,13,"90,000",1,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,13,"77,250",6,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,13,"78,800",16,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,13,"95,000",8,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,14,"95,450",4,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,16,"77,500",11,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.8,201604,16,"83,000",7,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,16,"98,000",20,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.8,201604,17,"80,500",3,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,18,"77,000",20,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,59.92,201604,20,"76,150",10,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,23,"104,000",10,2002,신반포로33길 15
서울특별시 서초구 잠원동,157,157,0,동아,84.91,201604,29,"93,000",2,2002,신반포로33길 15
서울특별시 서초구 잠원동,50,50,0,롯데캐슬갤럭시,106.15,201604,21,"121,000",13,2002,잠원로14길 3
서울특별시 서초구 잠원동,Jan-50,50,1,롯데캐슬갤럭시(50-1),132.78,201603,4,"133,000",11,2004,잠원로14길 23
서울특별시 서초구 잠원동,Jan-50,50,1,롯데캐슬갤럭시(50-1),132.16,201603,9,"137,000",12,2004,잠원로14길 23
서울특별시 서초구 잠원동,Jan-50,50,1,롯데캐슬갤럭시(50-1),148.86,201603,28,"150,000",13,2004,잠원로14길 23
서울특별시 서초구 잠원동,54,54,0,미주파스텔,59.57,201604,14,"62,500",5,2002,잠원로 166-4
서울특별시 서초구 잠원동,54,54,0,미주파스텔,59.57,201604,19,"65,000",13,2002,잠원로 166-4
서울특별시 서초구 잠원동,54,54,0,미주파스텔,59.57,201604,27,"63,000",3,2002,잠원로 166-4
서울특별시 서초구 잠원동,32-22,32,22,보미리아파트,115.24,201602,15,"60,000",4,2001,신반포로41길 55
서울특별시 서초구 잠원동,Feb-67,67,2,브라운스톤잠원,84.94,201602,25,"99,000",14,2003,잠원로 46-38
서울특별시 서초구 잠원동,Jan-71,71,1,블루힐하우스,84.54,201603,12,"84,800",4,1999,잠원로 85
서울특별시 서초구 잠원동,Jan-71,71,1,블루힐하우스,84.54,201604,17,"86,500",6,1999,잠원로 85
서울특별시 서초구 잠원동,04월 19일,19,4,새서울맨션,148.3,201602,11,"83,000",1,1975,강남대로99길 28
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201602,11,"69,000",9,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201602,20,"68,000",10,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,76.32,201602,22,"94,000",8,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.03,201602,27,"67,500",2,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201603,2,"69,000",12,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.03,201603,12,"70,000",6,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,76.32,201603,14,"94,500",11,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201603,18,"69,800",6,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201603,24,"71,000",3,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201604,4,"70,000",12,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,76.32,201604,8,"97,500",11,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.03,201604,13,"73,000",3,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.03,201604,14,"75,500",11,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.03,201604,15,"76,000",11,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,54.11,201604,22,"76,000",2,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,53.88,201604,22,"74,500",2,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-16,58,16,신반포10,76.32,201604,29,"100,000",12,1981,나루터로4길 39
서울특별시 서초구 잠원동,58-24,58,24,신반포11,77.11,201603,20,"92,000",1,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,77.11,201603,22,"89,000",1,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,141.53,201603,23,"150,000",12,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,110.42,201604,1,"124,000",2,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,141.53,201604,6,"160,000",6,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,110.42,201604,18,"130,000",10,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,110.42,201604,21,"126,500",5,1981,나루터로4길 61
서울특별시 서초구 잠원동,58-24,58,24,신반포11,76.4,201604,23,"99,000",3,1981,나루터로4길 61
서울특별시 서초구 잠원동,May-50,50,5,신반포12,75.79,201602,22,"83,000",3,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201602,22,"63,500",4,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,75.79,201603,19,"83,800",8,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201603,21,"63,000",6,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,76.4,201603,24,"80,000",1,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201603,24,"61,900",2,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201603,26,"63,500",5,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201603,28,"67,700",12,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,56.2,201603,28,"62,000",1,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201603,28,"66,000",7,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,75.79,201603,29,"88,000",11,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,55.45,201604,5,"66,500",3,1982,잠원로14길 41
서울특별시 서초구 잠원동,May-50,50,5,신반포12,106.19,201604,27,"111,500",1,1982,잠원로14길 41
서울특별시 서초구 잠원동,Feb-52,52,2,신반포13,106.72,201602,22,"108,000",10,1981,잠원로14길 42
서울특별시 서초구 잠원동,Feb-52,52,2,신반포13,105.55,201604,14,"111,000",8,1981,잠원로14길 42
서울특별시 서초구 잠원동,Feb-52,52,2,신반포13,141.53,201604,20,"144,000",5,1981,잠원로14길 42
서울특별시 서초구 잠원동,Feb-52,52,2,신반포13,141.53,201604,26,"142,000",3,1981,잠원로14길 42
서울특별시 서초구 잠원동,74,74,0,신반포14,104.74,201602,25,"110,000",9,1983,신반포로23길 31
서울특별시 서초구 잠원동,74,74,0,신반포14,104.74,201604,6,"114,000",5,1983,신반포로23길 31
서울특별시 서초구 잠원동,74,74,0,신반포14,104.74,201604,29,"117,750",8,1983,신반포로23길 31
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201602,23,"60,000",9,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201603,3,"63,000",8,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.58,201603,14,"59,800",2,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.26,201603,25,"63,300",8,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,82.98,201603,26,"82,500",5,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.26,201603,29,"64,300",5,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.26,201604,1,"64,000",11,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201604,2,"63,350",5,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.26,201604,7,"63,300",3,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.26,201604,7,"63,500",6,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,82.99,201604,8,"88,000",11,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201604,11,"65,900",3,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201604,14,"61,800",2,1983,잠원로 157
서울특별시 서초구 잠원동,Dec-55,55,12,신반포16,52.32,201604,28,"70,000",7,1983,잠원로 157
서울특별시 서초구 잠원동,58-22,58,22,신반포17,143.77,201603,1,"153,000",2,1983,나루터로4길 49
서울특별시 서초구 잠원동,58-22,58,22,신반포17,143.77,201603,22,"158,500",3,1983,나루터로4길 49
서울특별시 서초구 잠원동,58-22,58,22,신반포17,108.09,201604,13,"126,000",6,1983,나루터로4길 49
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),143.78,201603,9,"155,000",10,1983,잠원로12길 5
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),143.78,201603,11,"152,000",6,1983,잠원로12길 5
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),111.75,201603,31,"100,500",13,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),50.64,201604,5,"62,800",8,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),51.64,201604,8,"58,000",1,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),50.64,201604,9,"62,500",4,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),50.63,201604,11,"62,900",3,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),50.63,201604,21,"68,000",10,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),111.75,201604,22,"107,000",13,1983,잠원로 195
서울특별시 서초구 잠원동,49-17,49,17,신반포18(49-17),51.63,201604,24,"63,000",1,1983,잠원로 195
서울특별시 서초구 잠원동,Feb-61,61,2,신반포19,80.25,201604,20,"98,500",10,1982,잠원로8길 20
서울특별시 서초구 잠원동,Feb-61,61,2,신반포19,81,201604,26,"97,500",9,1982,잠원로8길 20
서울특별시 서초구 잠원동,73,73,0,신반포2,79.42,201602,12,"95,000",4,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,137.66,201602,14,"164,000",8,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,68.91,201602,20,"86,500",1,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201602,22,"135,000",7,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,92.2,201602,25,"111,500",9,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,92.2,201603,17,"112,000",7,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,93.71,201603,19,"119,200",10,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,92.2,201603,24,"118,000",7,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201603,25,"132,000",10,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,68.91,201603,28,"93,700",9,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,5,"143,000",7,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,68.91,201604,6,"90,000",2,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,68.91,201604,7,"89,000",2,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,79.42,201604,7,"92,800",2,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,92.2,201604,9,"112,900",5,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,93.71,201604,9,"120,000",10,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,9,"140,000",8,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,79.42,201604,11,"104,000",12,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,12,"138,500",10,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,13,"135,000",4,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,150.58,201604,16,"190,000",10,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,150.58,201604,18,"190,000",4,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,21,"135,500",6,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,79.42,201604,21,"96,500",2,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,79.42,201604,29,"104,000",9,1978,신반포로23길 41
서울특별시 서초구 잠원동,73,73,0,신반포2,107.31,201604,29,"135,000",3,1978,신반포로23길 41
서울특별시 서초구 잠원동,Oct-59,59,10,신반포21,129.47,201603,15,"120,000",1,1984,신반포로 267
서울특별시 서초구 잠원동,Oct-59,59,10,신반포21,129.47,201604,13,"126,500",4,1984,신반포로 267
서울특별시 서초구 잠원동,Jan-61,61,1,신반포25,84.49,201604,4,"106,500",8,1984,잠원로 136
서울특별시 서초구 잠원동,Jan-61,61,1,신반포25,84.49,201604,13,"109,800",3,1984,잠원로 136
서울특별시 서초구 잠원동,Feb-56,56,2,신반포27,53.46,201603,11,"60,500",9,1985,잠원로8길 3
서울특별시 서초구 잠원동,70,70,0,신반포4,100.11,201602,15,"116,500",11,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,137.1,201602,21,"159,000",6,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,96.48,201602,25,"113,000",3,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,155,201603,16,"187,300",6,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,105.89,201604,2,"132,000",9,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,105.44,201604,4,"128,000",7,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,96.48,201604,10,"115,000",5,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,100.11,201604,11,"119,000",6,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,100.11,201604,12,"118,500",2,1979,잠원로 37-48
서울특별시 서초구 잠원동,70,70,0,신반포4,105.44,201604,12,"130,000",9,1979,잠원로 37-48
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,108.86,201602,4,"125,000",11,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,108.02,201602,4,"129,000",8,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,108.02,201602,20,"129,500",11,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,107.81,201602,29,"126,500",9,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,106.95,201603,12,"127,000",10,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,108.02,201604,9,"123,000",2,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,108.86,201604,16,"132,500",8,1980,신반포로 171
서울특별시 서초구 잠원동,Feb-74,74,2,신반포6,110.85,201604,20,"127,000",1,1980,신반포로 171
서울특별시 서초구 잠원동,65-32,65,32,신반포7,107.29,201604,7,"130,000",10,1980,잠원로 88
서울특별시 서초구 잠원동,65-32,65,32,신반포7,140.04,201604,22,"147,500",1,1980,잠원로 88
서울특별시 서초구 잠원동,65-32,65,32,신반포7,140.04,201604,25,"160,000",7,1980,잠원로 88
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201602,4,"71,000",5,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,53.06,201602,6,"67,000",1,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201602,11,"70,000",4,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,54.8,201602,25,"70,900",11,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201603,5,"71,000",5,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201603,12,"71,000",5,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,54.8,201603,21,"72,200",4,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201603,24,"72,000",2,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201603,28,"72,500",2,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,53.06,201603,28,"70,000",1,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201603,29,"72,000",12,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,54.8,201604,7,"75,000",9,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201604,8,"75,000",2,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201604,8,"57,000",9,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201604,13,"76,000",7,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201604,14,"75,000",9,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,52.74,201604,16,"75,000",11,1981,나루터로4길 28
서울특별시 서초구 잠원동,Mar-60,60,3,신반포8,53.06,201604,18,"76,000",1,1981,나루터로4길 28
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201603,5,"94,000",4,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201603,13,"95,500",10,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201603,14,"95,000",8,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,76.93,201603,17,"91,900",1,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201604,9,"97,000",4,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201604,13,"100,000",6,1981,신반포로33길 30
서울특별시 서초구 잠원동,Jun-60,60,6,신반포9,75.95,201604,22,"96,000",2,1981,신반포로33길 30
서울특별시 서초구 잠원동,Feb-63,63,2,신반포청구,84.86,201604,3,"98,000",14,1998,신반포로33길 66
서울특별시 서초구 잠원동,Feb-63,63,2,신반포청구,84.84,201604,4,"107,250",13,1998,신반포로33길 66
서울특별시 서초구 잠원동,Feb-63,63,2,신반포청구,84.86,201604,8,"93,500",7,1998,신반포로33길 66
서울특별시 서초구 잠원동,Feb-63,63,2,신반포청구,59.91,201604,13,"81,600",17,1998,신반포로33길 66
서울특별시 서초구 잠원동,Feb-63,63,2,신반포청구,84.86,201604,23,"98,500",6,1998,신반포로33길 66
서울특별시 서초구 잠원동,Jul-54,54,7,신화,84.85,201602,17,"75,000",3,1997,잠원로14길 54
서울특별시 서초구 잠원동,Jul-54,54,7,신화,84.85,201602,18,"77,000",9,1997,잠원로14길 54
서울특별시 서초구 잠원동,Jul-54,54,7,신화,57.33,201602,18,"64,500",8,1997,잠원로14길 54
서울특별시 서초구 잠원동,Jul-54,54,7,신화,57.33,201603,19,"60,000",13,1997,잠원로14길 54
서울특별시 서초구 잠원동,Jul-54,54,7,신화,81.37,201604,25,"75,900",4,1997,잠원로14길 54
서울특별시 서초구 잠원동,Jan-74,74,1,우성,144.33,201602,3,"156,500",8,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,116.39,201602,29,"132,000",7,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,101.87,201603,20,"117,550",11,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,116.39,201604,9,"127,000",3,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,101.87,201604,11,"119,000",6,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,117.07,201604,13,"123,000",1,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,116.39,201604,14,"130,000",12,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,116.75,201604,28,"135,000",2,1978,신반포로23길 5
서울특별시 서초구 잠원동,Jan-74,74,1,우성,116.39,201604,29,"131,000",12,1978,신반포로23길 5
서울특별시 서초구 잠원동,Nov-33,33,11,월드메르디앙,84.78,201602,26,"65,000",5,2002,신반포로45길 71
서울특별시 서초구 잠원동,Mar-59,59,3,잠원현대훼밀리,59.56,201603,20,"68,500",15,1997,신반포로 261
서울특별시 서초구 잠원동,Mar-59,59,3,잠원현대훼밀리,84.52,201604,18,"83,450",13,1997,신반포로 261
서울특별시 서초구 잠원동,Mar-59,59,3,잠원현대훼밀리,59.56,201604,26,"70,000",16,1997,신반포로 261
서울특별시 서초구 잠원동,71-17,71,17,중앙하이츠,75.44,201602,2,"79,000",14,1998,잠원로3길 20
서울특별시 서초구 잠원동,71-17,71,17,중앙하이츠,75.44,201603,29,"83,000",12,1998,잠원로3길 20
서울특별시 서초구 잠원동,71-17,71,17,중앙하이츠,59.93,201604,12,"67,500",13,1998,잠원로3길 20
서울특별시 서초구 잠원동,71-17,71,17,중앙하이츠,59.93,201604,26,"65,500",6,1998,잠원로3길 20
서울특별시 서초구 잠원동,Dec-71,71,12,킴스빌리지,37.38,201602,26,"45,000",13,1996,잠원로3길 6
서울특별시 서초구 잠원동,Dec-71,71,12,킴스빌리지,30.18,201604,13,"42,000",2,1996,잠원로3길 6
서울특별시 서초구 잠원동,Dec-71,71,12,킴스빌리지,23.7,201604,14,"31,000",4,1996,잠원로3길 6
서울특별시 서초구 잠원동,Dec-71,71,12,킴스빌리지,23.7,201604,22,"33,000",2,1996,잠원로3길 6
서울특별시 서초구 잠원동,Aug-49,49,8,한강,84.53,201602,20,"83,300",4,1989,잠원로 213-10
서울특별시 서초구 잠원동,Aug-49,49,8,한강,84.53,201604,16,"84,800",3,1989,잠원로 213-10
서울특별시 서초구 잠원동,Aug-49,49,8,한강,84.53,201604,22,"85,500",3,1989,잠원로 213-10
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201602,27,"104,500",13,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201603,13,"99,000",6,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,2,"102,000",6,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,8,"105,000",14,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,9,"97,000",3,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,10,"102,000",4,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,11,"99,500",11,1992,잠원로 150
서울특별시 서초구 잠원동,Mar-56,56,3,한신,84.52,201604,18,"102,900",8,1992,잠원로 150
서울특별시 서초구 잠원동,Aug-65,65,8,한신그린,84.89,201603,11,"87,500",14,1993,신반포로33길 71
서울특별시 서초구 잠원동,Aug-65,65,8,한신그린,84.89,201603,22,"80,000",3,1993,신반포로33길 71
서울특별시 서초구 잠원동,Aug-65,65,8,한신그린,84.89,201603,31,"81,500",2,1993,신반포로33길 71
서울특별시 서초구 잠원동,Aug-65,65,8,한신그린,84.89,201604,22,"63,600",2,1993,신반포로33길 71
서울특별시 서초구 잠원동,Aug-65,65,8,한신그린,84.89,201604,29,"86,200",12,1993,신반포로33길 71
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.23,201602,4,"82,300",8,1992,신반포로33길 64
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.23,201603,22,"81,000",7,1992,신반포로33길 64
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.23,201604,8,"82,000",5,1992,신반포로33길 64
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.23,201604,11,"86,200",5,1992,신반포로33길 64
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.05,201604,21,"85,000",7,1992,신반포로33길 64
서울특별시 서초구 잠원동,63-34,63,34,한신로얄,81.23,201604,26,"77,000",1,1992,신반포로33길 64
서울특별시 서초구 잠원동,Apr-60,60,4,한신타운,78.39,201602,2,"83,250",2,1989,나루터로4길 70-5
서울특별시 서초구 잠원동,Apr-60,60,4,한신타운,63.94,201604,25,"78,500",13,1989,나루터로4길 70-5
서울특별시 서초구 잠원동,Apr-60,60,4,한신타운,63.94,201604,26,"80,900",10,1989,나루터로4길 70-5
서울특별시 서초구 잠원동,Nov-71,71,11,한신타워,131.99,201604,13,"116,000",1,1996,잠원로3길 8
서울특별시 서초구 잠원동,Nov-71,71,11,한신타워,96.72,201604,19,"94,500",3,1996,잠원로3길 8
