address,Apart,gu,dong,long,lat,dist_from_highschool,highschool,,dist_from_elementaryschool,elementaryschool
갈현로29길 61,라이프시티,은평구,갈현동,126.9107606,37.62301156,87.25057862,대성고등학교,,427.0699919,선일초등학교
갈현로29길 61,라이프시티,은평구,갈현동,126.9107606,37.62301156,87.25057862,대성고등학교,,427.0699919,선일초등학교
갈현로29길 62,코오롱하늘채,은평구,갈현동,126.9109315,37.62305457,101.7256097,대성고등학교,,423.7041034,선일초등학교
갈현로29길 62,코오롱하늘채,은평구,갈현동,126.9109315,37.62305457,101.7256097,대성고등학교,,423.7041034,선일초등학교
갈현로29길 62,코오롱하늘채,은평구,갈현동,126.9109315,37.62305457,101.7256097,대성고등학교,,423.7041034,선일초등학교
갈현로29길 62,코오롱하늘채,은평구,갈현동,126.9109315,37.62305457,101.7256097,대성고등학교,,423.7041034,선일초등학교
갈현로29길 62,코오롱하늘채,은평구,갈현동,126.9109315,37.62305457,101.7256097,대성고등학교,,423.7041034,선일초등학교
갈현로2가길 1,신아,은평구,신사동,126.911234,37.6001866,645.8090541,신진자동차고등학교,,318.2053686,서울역촌초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로33길 24,갈현동현대,은평구,갈현동,126.9141359,37.62154947,223.331418,선일여자고등학교,,217.8893164,선일초등학교
갈현로3나길 22,역촌센트레빌,은평구,역촌동,126.9066613,37.60250845,750.8587955,은평고등학교,,676.1540038,서울역촌초등학교
갈현로3나길 22,역촌센트레빌,은평구,역촌동,126.9066613,37.60250845,750.8587955,은평고등학교,,676.1540038,서울역촌초등학교
갈현로3나길 22,역촌센트레빌,은평구,역촌동,126.9066613,37.60250845,750.8587955,은평고등학교,,676.1540038,서울역촌초등학교
갈현로3나길 22,역촌센트레빌,은평구,역촌동,126.9066613,37.60250845,750.8587955,은평고등학교,,676.1540038,서울역촌초등학교
갈현로3나길 22,역촌센트레빌,은평구,역촌동,126.9066613,37.60250845,750.8587955,은평고등학교,,676.1540038,서울역촌초등학교
갈현로3나길 23,역촌센트레빌,은평구,역촌동,126.906326,37.60268905,728.5421761,은평고등학교,,708.2255756,서울역촌초등학교
갈현로3나길 23,역촌센트레빌,은평구,역촌동,126.906326,37.60268905,728.5421761,은평고등학교,,708.2255756,서울역촌초등학교
갈현로3나길 23,역촌센트레빌,은평구,역촌동,126.906326,37.60268905,728.5421761,은평고등학교,,708.2255756,서울역촌초등학교
갈현로3다길 15,라이프씨티,은평구,신사동,126.905692,37.60191185,813.9566748,은평고등학교,,756.4109577,서울역촌초등학교
갈현로3다길 15,라이프씨티,은평구,신사동,126.905692,37.60191185,813.9566748,은평고등학교,,756.4109577,서울역촌초등학교
갈현로3다길 15,라이프씨티,은평구,신사동,126.905692,37.60191185,813.9566748,은평고등학교,,756.4109577,서울역촌초등학교
갈현로3다길 15,라이프씨티,은평구,신사동,126.905692,37.60191185,813.9566748,은평고등학교,,756.4109577,서울역촌초등학교
갈현로45길 57,갈현건영,은평구,갈현동,126.9137956,37.62921895,408.5336106,신도고등학교,,860.7605099,서울은빛초등학교
갈현로45길 57,갈현건영,은평구,갈현동,126.9137956,37.62921895,408.5336106,신도고등학교,,860.7605099,서울은빛초등학교
갈현로45길 57,갈현건영,은평구,갈현동,126.9137956,37.62921895,408.5336106,신도고등학교,,860.7605099,서울은빛초등학교
갈현로45길 57,갈현건영,은평구,갈현동,126.9137956,37.62921895,408.5336106,신도고등학교,,860.7605099,서울은빛초등학교
갈현로45길 57,갈현건영,은평구,갈현동,126.9137956,37.62921895,408.5336106,신도고등학교,,860.7605099,서울은빛초등학교
갈현로4길 26,신사성원,은평구,신사동,126.9130331,37.60116576,550.2857002,신진자동차고등학교,,125.903269,서울역촌초등학교
갈현로4길 26,신사성원,은평구,신사동,126.9130331,37.60116576,550.2857002,신진자동차고등학교,,125.903269,서울역촌초등학교
갈현로4길 26,신사성원,은평구,신사동,126.9130331,37.60116576,550.2857002,신진자동차고등학교,,125.903269,서울역촌초등학교
갈현로7길 56,구산그린빌,은평구,구산동,126.9045592,37.60505014,478.1950474,은평고등학교,,478.1950474,서울구현초등학교
강남대로 224,양재한신휴플러스,서초구,양재동,127.0350688,37.48395023,286.3120263,양재고등학교,,300.6175413,서울언주초등학교
강남대로 224,양재한신휴플러스,서초구,양재동,127.0350688,37.48395023,286.3120263,양재고등학교,,300.6175413,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 240,SK허브프리모,강남구,도곡동,127.0343017,37.48514511,309.7066116,양재고등학교,,253.0505695,서울언주초등학교
강남대로 256,대우디오빌,강남구,도곡동,127.0334945,37.48641267,273.9688786,은광여자고등학교,,290.6463455,서울언주초등학교
강남대로 256,대우디오빌,강남구,도곡동,127.0334945,37.48641267,273.9688786,은광여자고등학교,,290.6463455,서울언주초등학교
강남대로 321,서초동대우디오빌프라임,서초구,서초동,127.0302352,37.49166683,651.5968184,은광여자고등학교,,270.024204,서울역삼초등학교
강남대로 321,서초동대우디오빌프라임,서초구,서초동,127.0302352,37.49166683,651.5968184,은광여자고등학교,,270.024204,서울역삼초등학교
강남대로 321,서초동대우디오빌프라임,서초구,서초동,127.0302352,37.49166683,651.5968184,은광여자고등학교,,270.024204,서울역삼초등학교
강남대로 324,역삼디오슈페리움,강남구,역삼동,127.0308219,37.49209557,645.7839786,은광여자고등학교,,201.509286,서울역삼초등학교
강남대로 455,강남태영데시앙루브,서초구,서초동,127.0246463,37.50278209,745.485518,반포고등학교,,402.1505956,서울서초초등학교
강남대로112길 41,거평프리젠,강남구,논현동,127.0276743,37.50624018,1108.31299,반포고등학교,,273.9604834,서울논현초등학교
강남대로132길 26,힐타워,강남구,논현동,127.0231113,37.51255905,1310.069245,반포고등학교,,536.6849594,서울논현초등학교
강남대로136길 40,지고하임(102동),강남구,논현동,127.0236186,37.51378155,1257.192363,현대고등학교,,641.3978232,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로146길 28,신동아(22),강남구,논현동,127.0224645,37.51514717,1102.416984,현대고등학교,,820.4223819,서울논현초등학교
강남대로162길 41,Ruden House,강남구,신사동,127.0215983,37.52094045,466.7982899,현대고등학교,,346.7052183,서울신구초등학교
강남대로16길 22,서초,서초구,양재동,127.0401709,37.47088651,332.7385389,언남고등학교,,170.3001328,서울매헌초등학교
강남대로27길 7,(66-3),서초구,양재동,127.0378701,37.47891997,686.8310997,양재고등학교,,754.4494256,서울양재초등학교
강남대로2길 24,마로니에,서초구,양재동,127.0436432,37.46674045,681.0272705,언남고등학교,,500.9192273,서울매헌초등학교
강남대로2길 24,마로니에,서초구,양재동,127.0436432,37.46674045,681.0272705,언남고등학교,,500.9192273,서울매헌초등학교
강남대로2길 38,동원,서초구,양재동,127.0442314,37.46716058,641.0026923,언남고등학교,,474.4120928,서울매헌초등학교
강남대로39길 5,두산위브(1362),서초구,서초동,127.0326227,37.48625895,346.6609165,은광여자고등학교,,367.3124795,서울언주초등학교
강남대로45길 16,서초아파트,서초구,서초동,127.0310903,37.48826286,428.5621775,은광여자고등학교,,541.1244123,서울역삼초등학교
강남대로48길 24,조이너스 도곡,강남구,도곡동,127.0350569,37.48712084,119.2739011,은광여자고등학교,,178.5113453,서울언주초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로53길 11,서초동삼성쉐르빌2,서초구,서초동,127.0278512,37.49411452,990.3565713,은광여자고등학교,,371.891376,서울서이초등학교
강남대로61길 17,밀라텔쉐르빌,서초구,서초동,127.0249116,37.49872774,853.7772832,반포고등학교,,105.8017173,서울서초초등학교
강남대로61길 17,밀라텔쉐르빌,서초구,서초동,127.0249116,37.49872774,853.7772832,반포고등학교,,105.8017173,서울서초초등학교
강남대로6길 126,선경에버빌,서초구,양재동,127.0463135,37.47058622,383.8749146,언남고등학교,,377.4029211,서울매헌초등학교
강남대로6길 148,파크뷰,서초구,양재동,127.0473284,37.47099334,432.271901,언남고등학교,,463.3266545,서울매헌초등학교
강남대로84길 33,대우디오빌플러스,강남구,역삼동,127.0312139,37.49728286,1120.054608,은광여자고등학교,,507.0344457,서울역삼초등학교
강남대로84길 33,대우디오빌플러스,강남구,역삼동,127.0312139,37.49728286,1120.054608,은광여자고등학교,,507.0344457,서울역삼초등학교
강남대로8길 64,다원,서초구,양재동,127.0439147,37.46946364,383.8445321,언남고등학교,,240.810067,서울매헌초등학교
강남대로99길 28,새서울맨션,서초구,잠원동,127.018035,37.51506606,1183.808711,현대고등학교,,584.0272396,서울신동초등학교
강동대로 143,삼성파크타워,강동구,성내동,127.1231716,37.52656366,688.3949832,영파여자고등학교,,537.9737207,서울성내초등학교
강동대로 143,삼성파크타워,강동구,성내동,127.1231716,37.52656366,688.3949832,영파여자고등학교,,537.9737207,서울성내초등학교
강동대로 143,신호빌라트,강동구,성내동,127.1231716,37.52656366,688.3949832,영파여자고등학교,,537.9737207,서울성내초등학교
강동대로 143,신호빌라트,강동구,성내동,127.1231716,37.52656366,688.3949832,영파여자고등학교,,537.9737207,서울성내초등학교
강동대로 74,삼용,송파구,풍납동,127.1153486,37.52618039,796.9754493,영파여자고등학교,,183.7798665,서울풍성초등학교
강동대로53길 21,광남벨라스타워,강동구,성내동,127.1316093,37.52382382,256.0839166,서울체육고등학교,,538.2291523,서울위례초등학교
강변역로4길 56,광진해모로리버뷰,광진구,구의동,127.0922587,37.53338193,760.2599182,광양고등학교,,250.1708842,성동초등학교
강변역로4길 56,광진해모로리버뷰,광진구,구의동,127.0922587,37.53338193,760.2599182,광양고등학교,,250.1708842,성동초등학교
강서로 130,한솔스위트벨리,강서구,화곡동,126.8426578,37.5387982,1273.148471,신정여자상업고등학교,,344.2593352,서울신월초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 266,"우장산아이파크,이편한세상",강서구,화곡동,126.83659,37.54937841,337.8984995,화곡보건경영고등학교,,234.9401557,서울내발산초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 348,우장산힐스테이트,강서구,내발산동,126.837984,37.55658669,376.2889836,명덕고등학교,,236.3322139,서울가곡초등학교
강서로 490,일신건영휴먼빌,강서구,가양동,126.8416101,37.56904518,490.1965475,동양고등학교,,201.3658138,서울양천초등학교
강서로 490,일신건영휴먼빌,강서구,가양동,126.8416101,37.56904518,490.1965475,동양고등학교,,201.3658138,서울양천초등학교
강서로 490,일신건영휴먼빌,강서구,가양동,126.8416101,37.56904518,490.1965475,동양고등학교,,201.3658138,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로 532,동신대아,강서구,가양동,126.8427143,37.57265934,569.6359094,동양고등학교,,413.0634799,서울양천초등학교
강서로10길 143,계명(849-7),강서구,화곡동,126.8557657,37.53101428,823.6774312,신정여자상업고등학교,,334.2670906,서울신정초등학교
강서로12길 8,근상프리즘(342-35),강서구,화곡동,126.8476716,37.53137172,1135.832661,신정여자상업고등학교,,455.7596937,서울신정초등학교
강서로12길 8,근상프리즘(342-35),강서구,화곡동,126.8476716,37.53137172,1135.832661,신정여자상업고등학교,,455.7596937,서울신정초등학교
강서로17가길 16,계명(350-33),강서구,화곡동,126.8445009,37.53372267,1222.799342,신정여자상업고등학교,,723.4189448,서울신정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17가길 46,중앙화곡하이츠,강서구,화곡동,126.8437329,37.5349059,1237.805301,신정여자상업고등학교,,677.6588543,서울월정초등학교
강서로17라길 3,화곡동복지,강서구,화곡동,126.8407185,37.5325865,1433.196922,서울금융고등학교,,475.3056244,서울월정초등학교
강서로29길 34,대한아파트,강서구,화곡동,126.8399509,37.53920201,1225.176606,화곡고등학교,,115.9628723,서울신월초등학교
강서로33가길 86,프라임팰리스(1024-23),강서구,화곡동,126.8362744,37.54503961,519.3567627,화곡보건경영고등학교,,616.6762168,서울신월초등학교
강서로37길 78,수산동우,강서구,화곡동,126.8331447,37.54347831,524.8434086,화곡고등학교,,321.0293825,서울강신초등학교
강서로43길 17,신일골드빌,강서구,화곡동,126.8352188,37.5469359,297.6270071,화곡보건경영고등학교,,526.5647721,서울발산초등학교
강서로43길 17,신일골드빌,강서구,화곡동,126.8352188,37.5469359,297.6270071,화곡보건경영고등학교,,526.5647721,서울발산초등학교
강서로43길 28,타워빌,강서구,화곡동,126.8346096,37.54718889,240.305141,화곡보건경영고등학교,,469.2266591,서울발산초등학교
강서로43길 28,타워빌,강서구,화곡동,126.8346096,37.54718889,240.305141,화곡보건경영고등학교,,469.2266591,서울발산초등학교
강서로45길 104,유니드,강서구,내발산동,126.8319537,37.54990405,143.1377422,화곡보건경영고등학교,,92.19884332,서울발산초등학교
강서로45길 104,유니드,강서구,내발산동,126.8319537,37.54990405,143.1377422,화곡보건경영고등학교,,92.19884332,서울발산초등학교
강서로45길 138,태승훼미리3차,강서구,내발산동,126.8312254,37.55130641,310.7387199,화곡보건경영고등학교,,110.8764952,서울발산초등학교
강서로45길 18,태승훼미리,강서구,내발산동,126.8351483,37.54820502,216.048494,화곡보건경영고등학교,,411.7753005,서울내발산초등학교
강서로45길 18,태승훼미리,강서구,내발산동,126.8351483,37.54820502,216.048494,화곡보건경영고등학교,,411.7753005,서울내발산초등학교
강서로45나길 11,다울아크로빌,강서구,내발산동,126.8346556,37.54858361,163.5532572,화곡보건경영고등학교,,372.3015207,서울발산초등학교
강서로45나길 11,다울아크로빌,강서구,내발산동,126.8346556,37.54858361,163.5532572,화곡보건경영고등학교,,372.3015207,서울발산초등학교
