address,Apart,pps,gu,dong,size,floor,year,long,lat
북악산로 813,정릉우성아파트 101~105동,514,성북구,정릉동,46.65,6,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,394,성북구,정릉동,84.96,5,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,412,성북구,정릉동,84.99,4,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,504,성북구,정릉동,46.65,14,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,382,성북구,정릉동,84.99,1,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,424,성북구,정릉동,84.99,18,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,467,성북구,정릉동,59.97,7,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,492,성북구,정릉동,59.97,10,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,412,성북구,정릉동,84.99,4,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,353,성북구,정릉동,84.99,1,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,418,성북구,정릉동,84.99,13,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,412,성북구,정릉동,84.96,14,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,422,성북구,정릉동,84.99,9,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,405,성북구,정릉동,84.99,3,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,365,성북구,정릉동,114.97,18,16,127.0150203,37.60075847
북악산로 813,정릉우성아파트 101~105동,484,성북구,정릉동,59.97,18,16,127.0150203,37.60075847
북악산로 828,정릉스카이 쌍용 아파트,479,성북구,정릉동,59.9,11,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,484,성북구,정릉동,59.9,20,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,467,성북구,정릉동,59.9,6,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,484,성북구,정릉동,59.9,13,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,348,성북구,정릉동,109.27,1,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,474,성북구,정릉동,59.9,13,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,371,성북구,정릉동,109.27,19,17,127.0163639,37.60003354
북악산로 828,정릉스카이 쌍용 아파트,416,성북구,정릉동,84.19,7,17,127.0163639,37.60003354
북악산로 831,정릉힐스테이트1차,498,성북구,정릉동,84.307,6,9,127.0169963,37.5999438
북악산로 844,이수브라운스톤돈암,683,성북구,돈암동,59.99,10,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,604,성북구,돈암동,84.97,9,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,539,성북구,돈암동,84.97,13,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,521,성북구,돈암동,114.89,16,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,698,성북구,돈암동,59.99,12,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,630,성북구,돈암동,59.99,14,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,667,성북구,돈암동,59.99,5,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,579,성북구,돈암동,84.97,9,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,642,성북구,돈암동,59.99,19,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,544,성북구,돈암동,84.97,19,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,541,성북구,돈암동,84.97,3,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,596,성북구,돈암동,84.97,4,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,675,성북구,돈암동,59.99,14,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,541,성북구,돈암동,84.97,19,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,512,성북구,돈암동,84.97,1,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,665,성북구,돈암동,59.99,6,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,587,성북구,돈암동,84.97,5,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,553,성북구,돈암동,84.97,12,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,594,성북구,돈암동,84.97,11,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,665,성북구,돈암동,59.99,18,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,521,성북구,돈암동,114.89,16,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,559,성북구,돈암동,84.97,13,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,521,성북구,돈암동,114.89,14,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,642,성북구,돈암동,59.99,9,12,127.0179313,37.59913537
북악산로 844,이수브라운스톤돈암,553,성북구,돈암동,84.97,9,12,127.0179313,37.59913537
북악산로 847,쌍용2,479,성북구,정릉동,59.9,11,17,127.0184831,37.59920243
북악산로 847,쌍용2,364,성북구,정릉동,114.6,11,17,127.0184831,37.59920243
북악산로 847,쌍용2,420,성북구,정릉동,84.49,3,17,127.0184831,37.59920243
북악산로 851,정릉2차e-편한세상,640,성북구,정릉동,59.37,8,7,127.018865,37.59908696
북악산로 851,정릉2차e-편한세상,640,성북구,정릉동,59.37,8,7,127.018865,37.59908696
북악산로 851,정릉2차e-편한세상,646,성북구,정릉동,59.37,12,7,127.018865,37.59908696
북악산로 851,정릉2차e-편한세상,657,성북구,정릉동,59.37,13,7,127.018865,37.59908696
북악산로 851,정릉2차e-편한세상,637,성북구,정릉동,59.37,8,7,127.018865,37.59908696
북악산로 913,돈암동 풍림아파트 101~105동,493,성북구,돈암동,59.64,12,17,127.0229493,37.59554878
북악산로 913,돈암동 풍림아파트 101~105동,410,성북구,돈암동,84.68,11,17,127.0229493,37.59554878
북악산로 913,돈암동 풍림아파트 101~105동,376,성북구,돈암동,114.41,15,17,127.0229493,37.59554878
북악산로 913,돈암동 풍림아파트 101~105동,516,성북구,돈암동,59.64,13,17,127.0229493,37.59554878
북악산로 913,돈암동 풍림아파트 101~105동,413,성북구,돈암동,84.68,10,17,127.0229493,37.59554878
북악산로 913,돈암동 풍림아파트 101~105동,424,성북구,돈암동,84.68,7,17,127.0229493,37.59554878
북악산로29길 67,극동,331,성북구,종암동,114.75,3,16,127.0341252,37.59531186
북악산로29길 67,극동,497,성북구,종암동,84.96,9,16,127.0341252,37.59531186
북악산로29길 67,극동,452,성북구,종암동,59.67,17,16,127.0341252,37.59531186
북악산로29길 67,극동,453,성북구,종암동,84.96,4,16,127.0341252,37.59531186
불광로 122,북한산현대힐스테이트3차아파트,642,은평구,불광동,59.99,3,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,648,은평구,불광동,59.99,3,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,679,은평구,불광동,59.99,11,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,667,은평구,불광동,59.99,14,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,675,은평구,불광동,59.99,9,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,666,은평구,불광동,59.99,9,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,582,은평구,불광동,84.98,11,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,558,은평구,불광동,84.96,12,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,653,은평구,불광동,59.99,9,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,645,은평구,불광동,59.96,14,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,565,은평구,불광동,84.98,4,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,516,은평구,불광동,84.96,2,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,663,은평구,불광동,59.99,6,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,664,은평구,불광동,59.99,13,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,514,은평구,불광동,84.96,2,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,553,은평구,불광동,84.98,11,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,625,은평구,불광동,59.99,2,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,663,은평구,불광동,59.99,11,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,565,은평구,불광동,84.96,3,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,565,은평구,불광동,84.98,14,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,555,은평구,불광동,115.41,7,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,700,은평구,불광동,59.99,15,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,658,은평구,불광동,59.99,10,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,565,은평구,불광동,84.96,4,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,708,은평구,불광동,59.99,15,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,505,은평구,불광동,84.96,1,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,700,은평구,불광동,59.99,15,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,561,은평구,불광동,84.98,8,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,657,은평구,불광동,59.99,2,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,660,은평구,불광동,59.99,6,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,664,은평구,불광동,59.99,4,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,647,은평구,불광동,59.99,3,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,692,은평구,불광동,59.99,6,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,530,은평구,불광동,84.98,11,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,633,은평구,불광동,59.99,8,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,570,은평구,불광동,84.96,8,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,646,은평구,불광동,59.96,2,6,126.9332595,37.61762133
불광로 122,북한산현대힐스테이트3차아파트,675,은평구,불광동,59.99,10,6,126.9332595,37.61762133
불광로 149,동호스카이,401,은평구,불광동,53.92,7,6,126.9319714,37.61986062
불광로 170,북한산 한양 수자인 아파트,501,은평구,불광동,59.91,15,10,126.9316713,37.62170395
불광로 170,북한산 한양 수자인 아파트,491,은평구,불광동,59.69,2,10,126.9316713,37.62170395
불광로 170,북한산 한양 수자인 아파트,511,은평구,불광동,59.69,11,10,126.9316713,37.62170395
불광로 170,북한산 한양 수자인 아파트,524,은평구,불광동,59.69,7,10,126.9316713,37.62170395
불광로 170,북한산 한양 수자인 아파트,509,은평구,불광동,59.91,15,10,126.9316713,37.62170395
불광로 208,북한산대창센시티,523,은평구,불광동,59.85,16,12,126.9293975,37.62457136
불광로 208,북한산대창센시티,401,은평구,불광동,84.84,2,12,126.9293975,37.62457136
불광로 208,북한산대창센시티,516,은평구,불광동,59.85,3,12,126.9293975,37.62457136
불광로 208,북한산대창센시티,425,은평구,불광동,84.72,4,12,126.9293975,37.62457136
불광로 208,북한산대창센시티,413,은평구,불광동,84.72,2,12,126.9293975,37.62457136
불광로 208,북한산대창센시티,488,은평구,불광동,59.85,4,12,126.9293975,37.62457136
불광로 90,대호프라자 아파트,368,은평구,불광동,114.03,13,16,126.9326908,37.61491544
불광로 90,대호프라자 아파트,422,은평구,불광동,84.64,15,16,126.9326908,37.61491544
불광로 90,대호프라자 아파트,430,은평구,불광동,59.97,3,16,126.9326908,37.61491544
불광로 90,대호프라자 아파트,396,은평구,불광동,84.65,5,16,126.9326908,37.61491544
불광로 90,대호프라자 아파트,396,은평구,불광동,84.64,5,16,126.9326908,37.61491544
불광로 98,대호아파트,328,은평구,불광동,114.84,2,17,126.9330509,37.61548135
불광로 98,대호아파트,511,은평구,불광동,59.7,12,17,126.9330509,37.61548135
불광로10길 20,선우아파트,325,은평구,불광동,70.82,1,14,126.9337763,37.61773467
불광로13가길 7,은혜 스카이빌 아파트,414,은평구,불광동,59.17,2,11,126.9318007,37.61798516
불광로2길 16,북한산현대홈타운,461,은평구,불광동,84.9956,1,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,679,은평구,불광동,59.9765,4,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,512,은평구,불광동,84.9956,4,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,561,은평구,불광동,84.9956,7,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,498,은평구,불광동,84.9956,2,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,529,은평구,불광동,84.9956,6,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,524,은평구,불광동,84.9956,14,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,544,은평구,불광동,84.9956,5,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,625,은평구,불광동,59.9765,3,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,645,은평구,불광동,59.9765,2,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,561,은평구,불광동,84.9956,12,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,541,은평구,불광동,84.9956,3,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,536,은평구,불광동,84.9956,3,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,665,은평구,불광동,59.9765,6,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,625,은평구,불광동,59.9765,3,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,577,은평구,불광동,84.9956,9,12,126.9331906,37.61189597
불광로2길 16,북한산현대홈타운,522,은평구,불광동,114.9984,7,12,126.9331906,37.61189597
불광로2길 33,북한산힐스테이트1차아파트,578,은평구,불광동,84.734,7,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,685,은평구,불광동,59.817,8,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,677,은평구,불광동,59.817,9,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,628,은평구,불광동,84.369,12,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,640,은평구,불광동,59.817,3,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,510,은평구,불광동,84.369,1,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,551,은평구,불광동,84.734,8,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,545,은평구,불광동,84.369,6,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,522,은평구,불광동,114.942,6,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,569,은평구,불광동,84.369,3,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,614,은평구,불광동,84.734,11,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,660,은평구,불광동,59.817,3,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,587,은평구,불광동,84.369,10,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,474,은평구,불광동,114.942,2,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,630,은평구,불광동,59.817,2,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,558,은평구,불광동,84.734,6,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,483,은평구,불광동,114.942,7,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,590,은평구,불광동,84.734,6,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,694,은평구,불광동,59.817,3,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,689,은평구,불광동,59.817,7,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,694,은평구,불광동,59.817,5,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,559,은평구,불광동,84.734,5,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,500,은평구,불광동,114.942,5,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,671,은평구,불광동,59.817,7,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,677,은평구,불광동,59.817,4,7,126.9356804,37.61248945
불광로2길 33,북한산힐스테이트1차아파트,635,은평구,불광동,59.817,3,7,126.9356804,37.61248945
불광로2길 7,북한산현대홈타운,659,은평구,불광동,59.9765,3,12,126.9323495,37.61205126
불광로6길 11,월드그린,331,은평구,불광동,84.69,2,13,126.9334202,37.61397833
불광로6길 20,남해그린힐,384,은평구,불광동,59.87,8,15,126.9343141,37.61387983
불광로6길 20,남해그린힐,393,은평구,불광동,59.87,4,15,126.9343141,37.61387983
불광로6길 20,남해그린힐,378,은평구,불광동,75.42,10,15,126.9343141,37.61387983
불광로6길 4,신우빌라트,410,은평구,불광동,84.87,8,21,126.9325206,37.61405954
불광천길 478,자선메르시안101동(123-26),466,은평구,응암동,48.97,6,14,126.9156136,37.59525036
불광천길 490,길훈,395,은평구,응암동,64.51,6,15,126.9157636,37.59581991
불광천길 506,명남(122-10),392,은평구,응암동,84.92,8,15,126.9159219,37.59647586
불광천길 506,명남(122-10),360,은평구,응암동,84.92,4,15,126.9159219,37.59647586
불광천길 536,애필리움,441,은평구,응암동,84.96,8,10,126.916292,37.59782666
불광천길 536,애필리움,412,은평구,응암동,84.96,3,10,126.916292,37.59782666
사가정로 122,전농동하우스토리,382,동대문구,전농동,115.146,10,9,127.0584815,37.57746108
사가정로 148,전농SK,498,동대문구,전농동,84.95,15,16,127.0613197,37.57782586
사가정로 148,전농SK,433,동대문구,전농동,114.3,9,16,127.0613197,37.57782586
사가정로 148,전농SK,505,동대문구,전농동,84.95,23,16,127.0613197,37.57782586
사가정로 148,전농SK,497,동대문구,전농동,84.95,15,16,127.0613197,37.57782586
사가정로 148,전농SK,570,동대문구,전농동,59.34,17,16,127.0613197,37.57782586
사가정로 148,전농SK,506,동대문구,전농동,84.95,9,16,127.0613197,37.57782586
사가정로 148,전농SK,427,동대문구,전농동,114.3,8,16,127.0613197,37.57782586
사가정로 148,전농SK,594,동대문구,전농동,59.96,14,16,127.0613197,37.57782586
사가정로 148,전농SK,496,동대문구,전농동,84.95,15,16,127.0613197,37.57782586
사가정로 148,전농SK,471,동대문구,전농동,84.95,15,16,127.0613197,37.57782586
사가정로 148,전농SK,585,동대문구,전농동,59.34,15,16,127.0613197,37.57782586
사가정로 148,전농SK,385,동대문구,전농동,114.3,1,16,127.0613197,37.57782586
사가정로 148,전농SK,556,동대문구,전농동,59.34,4,16,127.0613197,37.57782586
사가정로 148,전농SK,499,동대문구,전농동,84.95,9,16,127.0613197,37.57782586
사가정로 148,전농SK,506,동대문구,전농동,84.95,18,16,127.0613197,37.57782586
사가정로 148,전농SK,517,동대문구,전농동,59.96,4,16,127.0613197,37.57782586
사가정로 190,전농우성,329,동대문구,전농동,115.56,10,24,127.066057,37.57834004
사가정로 190,전농우성,328,동대문구,전농동,126.63,4,24,127.066057,37.57834004
사가정로 190,전농우성,434,동대문구,전농동,84.84,6,24,127.066057,37.57834004
사가정로 190,전농우성,497,동대문구,전농동,44.24,2,24,127.066057,37.57834004
사가정로 190,전농우성,330,동대문구,전농동,126.63,13,24,127.066057,37.57834004
사가정로 190,전농우성,481,동대문구,전농동,59.78,13,24,127.066057,37.57834004
사가정로 190,전농우성,518,동대문구,전농동,44.24,13,24,127.066057,37.57834004
사가정로 190,전농우성,460,동대문구,전농동,59.78,9,24,127.066057,37.57834004
사가정로 190,전농우성,513,동대문구,전농동,44.24,12,24,127.066057,37.57834004
사가정로 190,전농우성,329,동대문구,전농동,115.56,2,24,127.066057,37.57834004
사가정로 190,전농우성,452,동대문구,전농동,59.78,5,24,127.066057,37.57834004
사가정로 190,전농우성,435,동대문구,전농동,59.78,2,24,127.066057,37.57834004
사가정로 190,전농우성,346,동대문구,전농동,115.56,5,24,127.066057,37.57834004
사가정로 190,전농우성,429,동대문구,전농동,44.24,1,24,127.066057,37.57834004
사가정로 190,전농우성,342,동대문구,전농동,115.56,13,24,127.066057,37.57834004
사가정로 190,전농우성,342,동대문구,전농동,115.56,14,24,127.066057,37.57834004
사가정로 190,전농우성,385,동대문구,전농동,59.78,1,24,127.066057,37.57834004
사가정로 190,전농우성,332,동대문구,전농동,126.63,13,24,127.066057,37.57834004
사가정로 190,전농우성,418,동대문구,전농동,84.84,11,24,127.066057,37.57834004
사가정로 190,전농우성,469,동대문구,전농동,59.78,11,24,127.066057,37.57834004
사가정로 245,한신(555-1),414,동대문구,장안동,84.83,5,20,127.0722958,37.57946439
사가정로 245,한신(555-1),411,동대문구,장안동,84.9,8,20,127.0722958,37.57946439
사가정로 245,한신(555-1),421,동대문구,장안동,84.9,9,20,127.0722958,37.57946439
사가정로 245,한신(555-1),424,동대문구,장안동,84.4,15,20,127.0722958,37.57946439
사가정로 245,한신(555-1),412,동대문구,장안동,84.9,7,20,127.0722958,37.57946439
사가정로 245,한신(555-1),410,동대문구,장안동,84.83,4,20,127.0722958,37.57946439
사가정로 245,한신(555-1),418,동대문구,장안동,84.9,11,20,127.0722958,37.57946439
사가정로 245,한신(555-1),411,동대문구,장안동,84.9,11,20,127.0722958,37.57946439
사가정로 245,한신(555-1),385,동대문구,장안동,84.9,1,20,127.0722958,37.57946439
사가정로 6,청계 지웰,686,동대문구,답십리동,19.525,10,4,127.0493257,37.57006195
사가정로 6,청계 지웰,716,동대문구,답십리동,18.585,13,4,127.0493257,37.57006195
사가정로 6,청계 지웰,716,동대문구,답십리동,18.585,10,4,127.0493257,37.57006195
사가정로 65,래미안 크레시티,704,동대문구,전농동,84.96,18,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,793,동대문구,전농동,59.99,6,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,750,동대문구,전농동,59.99,2,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,683,동대문구,전농동,84.97,8,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,705,동대문구,전농동,84.96,13,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,830,동대문구,전농동,59.99,7,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,845,동대문구,전농동,59.99,7,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,683,동대문구,전농동,84.98,1,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,822,동대문구,전농동,59.99,16,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,671,동대문구,전농동,84.96,2,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,867,동대문구,전농동,59.99,2,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,700,동대문구,전농동,84.97,20,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,833,동대문구,전농동,59.99,6,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,595,동대문구,전농동,121.93,20,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,700,동대문구,전농동,84.96,16,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,830,동대문구,전농동,59.99,5,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,705,동대문구,전농동,84.96,17,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,574,동대문구,전농동,121.95,16,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,704,동대문구,전농동,84.98,6,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,639,동대문구,전농동,121.98,15,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,700,동대문구,전농동,84.96,5,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,683,동대문구,전농동,84.96,8,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,704,동대문구,전농동,84.96,9,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,833,동대문구,전농동,59.99,4,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,813,동대문구,전농동,59.99,7,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,700,동대문구,전농동,84.97,16,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,775,동대문구,전농동,59.99,6,2,127.0528151,37.57505073
사가정로 65,래미안 크레시티,842,동대문구,전농동,59.99,14,2,127.0528151,37.57505073
사가정로23가길 23,은하수드림빌,447,동대문구,장안동,74.9778,5,7,127.0711104,37.5805202
사가정로23가길 35,방원예뜨랑,370,동대문구,장안동,89.2,9,14,127.0717959,37.58048601
사가정로41길 59,동원베네스트,453,중랑구,면목동,84.86,5,13,127.0841782,37.58382626
사가정로41길 9,두산1,479,중랑구,면목동,59.76,4,23,127.0841645,37.58163256
사가정로42길 90,두산4,504,중랑구,면목동,60,13,16,127.0813315,37.57778442
사가정로42길 90,두산4,408,중랑구,면목동,134.7,23,16,127.0813315,37.57778442
사가정로42길 90,두산4,555,중랑구,면목동,59.97,25,16,127.0813315,37.57778442
사가정로42길 90,두산4,424,중랑구,면목동,84.87,3,16,127.0813315,37.57778442
사가정로42길 90,두산4,536,중랑구,면목동,59.72,14,16,127.0813315,37.57778442
사가정로46길 77,SM해그린,371,중랑구,면목동,84.87,4,11,127.0827126,37.57797776
사가정로71길 11,용마한신2,510,중랑구,면목동,59.84,9,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,444,중랑구,면목동,84.51,17,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,466,중랑구,면목동,84.51,7,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,517,중랑구,면목동,59.94,9,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,510,중랑구,면목동,59.84,2,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,479,중랑구,면목동,84.51,15,18,127.0944822,37.58067965
사가정로71길 11,용마한신2,501,중랑구,면목동,59.94,5,18,127.0944822,37.58067965
사가정로71길 19,용마한신,514,중랑구,면목동,44.35,3,26,127.094982,37.58082617
사가정로71길 19,용마한신,508,중랑구,면목동,35.44,6,26,127.094982,37.58082617
사가정로71길 19,용마한신,451,중랑구,면목동,35.44,9,26,127.094982,37.58082617
사가정로71길 19,용마한신,503,중랑구,면목동,44.35,12,26,127.094982,37.58082617
사가정로71길 19,용마한신,508,중랑구,면목동,35.44,12,26,127.094982,37.58082617
사가정로71길 19,용마한신,514,중랑구,면목동,44.35,14,26,127.094982,37.58082617
사가정로71길 19,용마한신,490,중랑구,면목동,59.22,13,26,127.094982,37.58082617
사가정로71길 19,용마한신,446,중랑구,면목동,59.22,12,26,127.094982,37.58082617
사가정로71길 19,용마한신,462,중랑구,면목동,59.22,10,26,127.094982,37.58082617
사가정로71길 19,용마한신,494,중랑구,면목동,44.35,1,26,127.094982,37.58082617
사가정로71길 19,용마한신,496,중랑구,면목동,44.35,12,26,127.094982,37.58082617
사가정로71길 19,용마한신,509,중랑구,면목동,35.44,12,26,127.094982,37.58082617
사가정로71길 19,용마한신,522,중랑구,면목동,35.44,4,26,127.094982,37.58082617
