"address","Apart","gu","dong","long","lat","dist_from_academy","academy"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,77.652826755188,"입지독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,147.032076403168,"미도독서실"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,89.9569008052873,"옥스포드학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,159.524367300794,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,181.027755772541,"토마토음악학원"
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733,190.904932766964,"토마토음악학원"
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733,190.904932766964,"토마토음악학원"
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733,190.904932766964,"토마토음악학원"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,159.277068399859,"글로벌독서실"
"개포로110길 46","현대사원","강남구","일원동",127.0793863,37.489053,205.096511489705,"눈높이러닝센터개포일원학원"
"개포로124길 27","삼성","강남구","일원동",126.978884,37.611107,354.504716454701,"조인엘엠피어학원"
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901,161.653443119755,"셜리번키즈어학원"
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901,161.653443119755,"셜리번키즈어학원"
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901,161.653443119755,"셜리번키즈어학원"
"개화동로27길 43","원미","강서구","방화동",126.8089417,37.56452827,106.228794581854,"한솔방화5주니어랩영어보습학원"
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232,106.101540186232,"서강어학보습학원"
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232,106.101540186232,"서강어학보습학원"
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232,106.101540186232,"서강어학보습학원"
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826,43.4643159350142,"고등서강보습학원"
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826,43.4643159350142,"고등서강보습학원"
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826,43.4643159350142,"고등서강보습학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,63.7480333019544,"가재울스즈키음악학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,45.98686019289,"디엠씨뮤엠영어학원"
"거북골로 91","쌍용스윗닷홈","서대문구","남가좌동",126.9193099,37.57572661,86.6841010732656,"조연독서실"
"거북골로 91","쌍용스윗닷홈","서대문구","남가좌동",126.9193099,37.57572661,86.6841010732656,"조연독서실"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,51.4454969872425,"강공수학학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,73.2762490592877,"뮤엠영어서대문제1학원"
"겸재로 198","건원 베스트원","중랑구","면목동",127.0896387,37.58868873,35.3723804127461,"포액터연기학원"
"겸재로 198","건원 베스트원","중랑구","면목동",127.0896387,37.58868873,35.3723804127461,"포액터연기학원"
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,230.000693798045,"한양음악학원"
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,230.000693798045,"한양음악학원"
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,230.000693798045,"한양음악학원"
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,230.000693798045,"한양음악학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,26.5625752279049,"EWI(이더블유아이)보습학원"
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096,227.267168742736,"톡앤플레이(TalknPlay)영어수학학원"
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096,227.267168742736,"톡앤플레이(TalknPlay)영어수학학원"
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096,227.267168742736,"톡앤플레이(TalknPlay)영어수학학원"
"겸재로4길 18","삼성제이드아파트","중랑구","면목동",127.0766693,37.58499733,208.087686833914,"소울음악학원"
"경기대로 26","우리유앤미","서대문구","충정로3가",126.9623216,37.56178717,48.6543958061686,"케이노트실용음악학원"
"경기대로 26","우리유앤미","서대문구","충정로3가",126.9623216,37.56178717,48.6543958061686,"케이노트실용음악학원"
"경기대로3길 19","충정솔레디움(102동)","서대문구","충정로3가",126.9609558,37.56193828,114.346790059474,"케이노트실용음악학원"
"경기대로5길 23","행복한","서대문구","충정로3가",126.9608102,37.56270959,182.674775510141,"케이노트실용음악학원"
"경기대로9길 15","로얄훼미리A","서대문구","충정로2가",126.9629937,37.56462325,170.350259109789,"영스아카데미"
"경서로1길 14","삼명","구로구","고척동",126.8560314,37.49899274,85.2554964720139,"예림미술학원"
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,110.539394570941,"성지미술학원"
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,110.539394570941,"성지미술학원"
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,110.539394570941,"성지미술학원"
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,110.539394570941,"성지미술학원"
"경인로 158","동선","구로구","오류동",126.8392591,37.49384457,110.539394570941,"성지미술학원"
"경인로 176","시티월드","구로구","오류동",126.8410672,37.49450257,77.2321330721604,"베리타스학원"
"경인로 176","시티월드","구로구","오류동",126.8410672,37.49450257,77.2321330721604,"베리타스학원"
"경인로 230","라인","구로구","오류동",126.8462869,37.49693621,115.275131589427,"이영애발레아카데미학원"
"경인로 230","라인","구로구","오류동",126.8462869,37.49693621,115.275131589427,"이영애발레아카데미학원"
"경인로 248","동부(339)","구로구","오류동",126.8483327,37.49715615,280.796609376299,"이영애발레아카데미학원"
"경인로 248","동부(339)","구로구","오류동",126.8483327,37.49715615,280.796609376299,"이영애발레아카데미학원"
"경인로 248","동부(339)","구로구","오류동",126.8483327,37.49715615,280.796609376299,"이영애발레아카데미학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 343","삼환로즈빌","구로구","고척동",126.8585396,37.49738405,101.285913969392,"더쎈학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
"경인로 382","한마을","구로구","개봉동",126.862708,37.49636359,40.6601285477147,"이레음악학원"
