"학원명","학원주소","lon","lat"
"나레스트뷰티아카데미미용학원","서울특별시 용산구 한강대로 297 , 5층일부, 6층 (갈월동,우신빌딩)",126.9722574,37.5473301
"HCMC음악학원","서울특별시 종로구 사직로 62-2   2층(사직동)",126.9663311,37.573688
"준음악학원","서울특별시 용산구 이태원로 150   3층 (이태원동)",126.995983,37.5410578
"한국정보보호교육학원","서울특별시 종로구 종로 413 , 301~302호 (숭인동,동보빌딩)",127.022576,37.5760067
"TY(티와이)학원","서울특별시 중구 동호로10길 21 , 4층 (신당동, 광영빌딩)",127.0117754,37.5549202
"경찰공제회교육센타학원","서울특별시 중구 다산로 289 , 4층,5층 (신당동,무궁화회관)",127.0145122,37.5684893
"세자시강원학원","서울특별시 중구 동호로5길 20   프레지던트빌딩 1층 (신당동)",127.0119683,37.5518024
"보스톤영재학원","서울특별시 용산구 보광로 54 , 3층 (보광동,중하빌딩)",126.9986681,37.5287314
"랭귀지큐브종로어학학원","서울특별시 종로구 삼봉로 57 , 6층/10층 (수송동, 호수빌딩)",126.9804569,37.5725241
"미래보석학원","서울특별시 종로구 수표로 105 , 7층 (종로2가, 육의전빌딩)",126.9891149,37.5705109
"강북대성학원","서울특별시 종로구 종로65길 7 , 1층/3층/4층/5층 (숭인동, 대성학원)",127.0195208,37.5747568
"성운환경조경학원","서울특별시 종로구 수표로18길 15   유덕빌딩 4층일부 5층일부 (관수동)",126.9903849,37.5694791
"MBC아카데미뷰티미용학원","서울특별시 중구 장충단로 247 , 9층 일부 (을지로6가, 굿모닝시티 쇼핑몰)",127.0075414,37.5668311
"이보영의토킹클럽도원도화학원","서울특별시 용산구 새창로 70  삼성래미안아파트 상가307호 (도원동)",126.955778,37.5385378
"르몽드학원","서울특별시 종로구 종로12길 18 , 7,8층 (관철동)",126.9855542,37.5692135
"고려검정고시학원","서울특별시 종로구 종로65길 7 , 2층 (숭인동, 대성학원)",127.0195208,37.5747568
"YS어학원","서울특별시 용산구 회나무로13가길 16   3층 (이태원동)",126.9905696,37.5405494
"현대번역통역어학원","서울특별시 종로구 종로11길 10<U+00A0>  4,5,6,7층 일부(인사동)",126.9858701,37.5707038
"모즈복장학원","서울특별시 중구 명동8가길 35 <U+00A0> 4,5층(충무로2가)",126.9869497,37.5618721
"신화창조학원","서울특별시 종로구 평창11길 6 , 2층 (평창동,선인치과의원)",126.9669424,37.6060494
"TG영어전문학원","서울특별시 중구 다산로 151 , 3~4층 (신당동)",127.0117372,37.5572193
"용산아카데미보습학원","서울특별시 용산구 서빙고로91나길 104   3층 (동빙고동)",126.9961374,37.5252341
"SJ발레아카데미학원","서울특별시 용산구 효창원로66길 2   2층 (효창동)",126.9621825,37.5405259
"더조은컴퓨터아트학원","서울특별시 종로구 종로 78   외 5필지 3층5층6층 (종로2가)",126.985657,37.5701735
"UK어학원","서울특별시 종로구 세검정로 290-3   고석빌딩 1층 (신영동)",126.962566,37.6033719
"POLY귀국학생어학원","서울특별시 중구 다산로 162   약수빌딩 1층 2층 (신당동)",127.0126331,37.557842
"성심컴퓨터실무학원","서울특별시 중구 퇴계로31길 18   4층 (충무로3가)",126.9924078,37.5619485
"소리성실용음악학원","서울특별시 중구 장충단로7길 10   12층 (쌍림동)",127.0059038,37.5624144
"광동학원","서울특별시 중구 청구로3길 8   2층 (신당동)",127.0155339,37.5590594
"메이븐랭귀지센터시청어학원","서울특별시 중구 을지로 6   재능빌딩 14층1601호 (을지로1가)",126.9807672,37.5659887
"주얼리캐드캠학원","서울특별시 종로구 동순라길 78-18 , 5층 (인의동)",126.9970156,37.5740238
"비아이케이(BIK)한남어학원","서울특별시 용산구 독서당로 124-1 (한남동)",127.0128079,37.5371323
"TheMath수학전문학원","서울특별시 종로구 평창24길 12  귀빈스포츠센터 4층 (평창동)",126.9750201,37.6084958
"누가간호학원","서울특별시 중구 을지로14길 12 3층 4층(을지로3가  을지빌딩)",126.991837,37.5655803
"이레아인스학원","서울특별시 용산구 신흥로36길 1 , 3,4층 (후암동,서은치과)",126.9814975,37.5471761
"한울귀금속공예전문학원","서울특별시 종로구 수표로 124   4층 (낙원동)",126.9890231,37.5721887
"이지보습학원","서울특별시 중구 청구로1길 23  삼성아파트 상가 2-202 (신당동)",127.0177159,37.5581199
"잉글리쉬무무신당학원","서울특별시 중구 다산로 151  2층 (신당동)",127.0117372,37.5572193
"NY잉글리시스튜디오어학학원","서울특별시 종로구 창경궁로 270   2층 (혜화동)",127.0039597,37.5874522
"아이비학원","서울특별시 종로구 창덕궁길 117   1층 (원서동)",126.9890416,37.5827148
"SEM학원","서울특별시 중구 다산로 168 , 4층 (신당동,성원빌딩)",127.0130084,37.558404
"베베궁이촌학원","서울특별시 용산구 이촌로84길 9 (이촌동,유일빌딩)",126.977232,37.5183357
"금성학원","서울특별시 종로구 지봉로 67   2층3층 (창신동)",127.0153505,37.5760091
