"address","Apart","gu","dong","long","lat","dist_from_univ","dist_from_middleschool","dist_from_bus","dist_from_hospital"
"월드컵로29길 84","신부","마포구","망원동",126.901885,37.55854037,2.35,0.78,0.1,2.07
"월드컵로31길 107","대상3","마포구","망원동",126.8992842,37.55943335,2.6,0.93,0.05,2.11
"월드컵로31길 77","우림루미아트","마포구","망원동",126.9007302,37.56010382,2.52,0.79,0.09,2.21
"월드컵로31길 89","함성드림빌","마포구","망원동",126.9002225,37.55983898,2.55,0.84,0.04,2.17
"월드컵북로 194","세원","마포구","성산동",126.907416,37.56853293,1.92,0.49,0.1,1.81
"월드컵북로 216","성산2차e-편한세상","마포구","성산동",126.9052108,37.5693521,2.01,0.36,0.13,2.02
"월드컵북로 235","성산시영(대우)","마포구","성산동",126.9030193,37.57003806,2.13,0.25,0.06,2.18
"월드컵북로 235","성산시영(유원)","마포구","성산동",126.9030193,37.57003806,2.13,0.25,0.06,2.18
"월드컵북로 235","성산시영(선경)","마포구","성산동",126.9030193,37.57003806,2.13,0.25,0.06,2.18
"월드컵북로 260","성산시영(대우)","마포구","성산동",126.9013906,37.57178977,2.16,0.19,0.02,2.1
"월드컵북로 501","상암월드컵파크9단지","마포구","상암동",126.8789527,37.58451229,3.44,1.02,0.08,0.17
"월드컵북로 502","상암월드컵파크10단지","마포구","상암동",126.8796799,37.58499714,3.36,1,0.04,0.14
"월드컵북로 502","상암월드컵파크12단지","마포구","상암동",126.8796799,37.58499714,3.36,1,0.04,0.14
"월드컵북로30길 9","성산월드타운대림","마포구","성산동",126.9080252,37.56851863,1.88,0.44,0.06,1.75
"월드컵북로38가길 22","수풍","마포구","중동",126.905395,37.57085821,1.9,0.23,0.17,1.99
"월드컵북로38가길 22","중동계룡아파트","마포구","중동",126.905395,37.57085821,1.9,0.23,0.17,1.99
"월드컵북로38길 53","울트라월드컵(참누리)","마포구","중동",126.9051402,37.57220838,1.84,0.15,0.19,1.87
"월드컵북로38길 54","울트라월드컵(참누리)","마포구","중동",126.9053402,37.57204706,1.83,0.17,0.16,1.88
"월드컵북로42가길 11","휴먼시아2단지","마포구","상암동",126.897377,37.57497622,2.37,0.62,0.1,1.78
"월드컵북로43길 11","휴먼시아1단지","마포구","상암동",126.8953712,37.57454339,2.55,0.76,0.08,1.67
"월드컵북로47길 37","카이저펠리스","마포구","상암동",126.8911751,37.57406506,2.92,0.6,0.14,1.45
"월드컵북로47길 46","상암월드컵파크2단지","마포구","상암동",126.8907332,37.57466859,2.95,0.52,0.07,1.37
"월드컵북로5길 68","광남벨라스2차","마포구","서교동",126.9152994,37.55607474,1.22,0.48,0.04,1.56
"월드컵북로5나길 18","대우미래사랑","마포구","서교동",126.9165617,37.55741827,1.26,0.4,0.08,1.37
"월드컵북로9길 31","삼익플라주서교2차","마포구","성산동",126.9156351,37.55858591,1.41,0.25,0.13,1.35
"월정로 160","대림","강서구","화곡동",126.8365666,37.53318524,1.9,0.63,0.19,0.46
"월정로 21","해태","양천구","신월동",126.8431738,37.5218693,2.91,0.44,0.11,0.75
"월정로 214","흥양훼미리","양천구","신월동",126.8339049,37.53744441,1.55,0.52,0.1,0.25
"월정로 262","수명산태승훼미리","양천구","신월동",126.8310177,37.54117127,1.37,0.08,0.05,0.51
"월정로 299","수명산 그린시아","양천구","신월동",126.8287035,37.54354435,1.38,0.31,0.02,0.7
"월정로 303","수명산롯데캐슬","양천구","신월동",126.8283552,37.54393741,1.39,0.35,0.07,0.74
"월정로 306","수명산SKVIEW","양천구","신월동",126.8290115,37.54421521,1.32,0.37,0.09,0.78
"월정로 50","청솔","양천구","신월동",126.8419833,37.52422706,2.83,0.66,0.24,0.8
"월정로 62","상아아름","양천구","신월동",126.8413076,37.52526596,2.71,0.74,0.36,0.87
"월정로11길 9","에이원","양천구","신월동",126.8398485,37.5255971,2.68,0.88,0.39,1
"월정로16길 38","보람","강서구","화곡동",126.8419181,37.52768509,2.44,0.78,0.34,0.9
"월정로18길 38","효성B(923-18)","강서구","화곡동",126.8409153,37.52928705,2.27,0.8,0.16,0.97
"월정로19길 28","신월","양천구","신월동",126.8357965,37.52903722,2.36,0.69,0.08,0.92
"월정로20길 62","트리움팰리스","강서구","화곡동",126.8421897,37.52972451,2.21,0.74,0.19,0.97
"월정로20길 62","임탑-B","강서구","화곡동",126.8421897,37.52972451,2.21,0.74,0.19,0.97
"월정로20길 96","세림아파트","강서구","화곡동",126.8439879,37.52990106,2.2,0.73,0.05,0.89
"월정로24길 22","정원","강서구","화곡동",126.8391351,37.53102919,2.09,0.67,0.1,0.73
"월정로8길 8","방주기픈샘","양천구","신월동",126.8429079,37.52522913,2.72,0.6,0.37,0.73
"월정로9길 17","양천벽산블루밍1단지","양천구","신월동",126.8392325,37.52472624,2.78,0.89,0.29,1.05
"월정로9길 20","양천벽산블루밍2단지","양천구","신월동",126.8389207,37.52482039,2.78,0.92,0.27,1.08
"위례광장로 121","위례24단지(꿈에그린)","송파구","장지동",127.1405564,37.47539843,5,0.27,0.05,1.64
"위례성대로 176","대림","송파구","오금동",127.1305329,37.51036738,1.03,0.23,0.18,0.62
"위례성대로 58","올림픽베어스타운1","송파구","방이동",127.118636,37.51502341,1.2,0.71,0.05,0.55
"위례성대로12길 25","신구블레스밸리","송파구","방이동",127.1218371,37.51149719,1.21,0.26,0.02,0.23
"위례성대로12길 31","현대홈타운스위트103","송파구","방이동",127.1215139,37.51096031,1.28,0.2,0.04,0.29
"위례성대로16길 15","현대파크빌라트","송파구","방이동",127.1247467,37.51133807,1.07,0.35,0.15,0.15
"위례성대로16길 18","실버빌타운","송파구","방이동",127.1243437,37.51129807,1.1,0.32,0.16,0.14
"위례성대로8길 28","방이금호어울림","송파구","방이동",127.1184209,37.51246145,1.37,0.48,0.09,0.5
"유엔빌리지3길 2","효성빌리지","용산구","한남동",127.0125221,37.53322093,1.48,0.92,0.33,0.73
"유엔빌리지길 200","힐탑트레져1동","용산구","한남동",127.0136207,37.53730984,1.77,0.47,0.09,0.9
"은천로 110","WS타워","관악구","봉천동",126.9474003,37.48672766,1.39,0.66,0.04,0.54
"은천로 137","관악유앤아이","관악구","봉천동",126.9505528,37.48666535,1.23,0.68,0.07,0.55
"은천로 14","쁘띠그린힐","관악구","봉천동",126.9367592,37.48618006,2.15,0.63,0.08,0.43
"은천로 46","삼성","관악구","봉천동",126.978884,37.611107,1.66,1.95,0.05,2.79
"은천로 86","두산","관악구","봉천동",126.9449192,37.48674996,1.54,0.73,0.03,0.63
"은천로 93","벽산블루밍","관악구","봉천동",126.9455116,37.48721303,1.46,0.66,0.04,0.65
"은천로15길 16","관악청광플러스원","관악구","봉천동",126.9441349,37.48741744,1.54,0.69,0.1,0.73
"은천로15길 24","벽산블루밍3차","관악구","봉천동",126.9441863,37.48776147,1.51,0.65,0.12,0.76
"은천로33길 5","관악동부센트레빌","관악구","봉천동",126.9520979,37.48685561,1.15,0.66,0.07,0.43
"은천로39길 56","일두(1021)","관악구","봉천동",126.9551322,37.48830618,0.91,0.56,0.23,0.32
"은평로 103","조이팰리스(90-23)","은평구","응암동",126.919324,37.59996106,0.65,0.61,0.02,0.25
"은평로 108","메트로럭스","은평구","응암동",126.9197936,37.59977099,0.7,0.56,0.06,0.3
"은평로 160","경향렉스빌","은평구","응암동",126.9254488,37.60095049,1.18,0.45,0.08,0.44
"은평로 82","해태드림타운","은평구","응암동",126.9170085,37.59915688,0.48,0.76,0.15,0.09
"은평로 96","프라임팰리스","은평구","응암동",126.9184388,37.59949849,0.59,0.65,0.02,0.18
"은평로21가길 6","예원(86-126)","은평구","녹번동",126.9294938,37.60343049,1.57,0.82,0.17,0.52
"은평로8길 18","신진뉴캐슬","은평구","응암동",126.9200761,37.59883886,0.75,0.49,0.09,0.34
"은평로8길 29","서강스카이빌3(116-24)","은평구","응암동",126.9195555,37.5978511,0.75,0.5,0.07,0.35
"은평터널로 121","이랜드 타운아파트","은평구","신사동",126.9046334,37.59037784,1.34,0.16,0.09,1.12
"은평터널로 163","뉴신사신성","은평구","신사동",126.9075003,37.59339029,0.93,0.38,0.08,1.06
"은평터널로 164","현대1","은평구","신사동",126.9078219,37.59325532,0.93,0.37,0.08,1.05
"은평터널로 167","굿모닝기룡(369-0)","은평구","신사동",126.9077034,37.59369853,0.89,0.4,0.04,1.03
"은평터널로 60","진흥엣세벨","은평구","수색동",126.9003163,37.58593792,1.96,0.43,0.01,1.41
"은평터널로 65","대림한숲","은평구","수색동",126.9006209,37.58642323,1.9,0.44,0.05,1.39
"은평터널로2길 21","수정나동","은평구","수색동",126.8998224,37.58303162,2.1,0.39,0.21,1.51
"은평터널로7길 2","신성수정","은평구","신사동",126.906024,37.59242331,1.08,0.26,0.01,1.12
"은행정로 72","보성제이드","양천구","신정동",126.8590812,37.5260742,2.51,0.86,0.11,0.43
"은행정로 87","상진","양천구","신정동",126.8586378,37.52754583,2.34,0.87,0.26,0.31
"은행정로11길 12","태경아파트","양천구","신정동",126.8580778,37.52401449,2.72,0.75,0.16,0.62
"은행정로11나길 12","지오프레저102동","양천구","신정동",126.8580321,37.5230099,2.66,0.76,0.12,0.63
"은행정로13길 3","주건드림빌","양천구","신정동",126.8586742,37.5248294,2.64,0.8,0.13,0.57
"은행정로15길 22","청자","양천구","신정동",126.8567085,37.52570787,2.53,0.64,0.23,0.52
"은행정로17길 2","동일아파트","양천구","신정동",126.8584181,37.52661498,2.44,0.81,0.19,0.4
"은행정로19길 3","동국화이트빌B동","양천구","신정동",126.8582786,37.52786697,2.3,0.86,0.23,0.3
"은행정로4길 6","제이월드","양천구","신정동",126.8603376,37.52093809,2.38,0.7,0.12,0.88
"은행정로7길 8","은행","양천구","신정동",126.8587761,37.52242604,2.58,0.78,0.06,0.71
"응암로 132","동도하이츠비동","서대문구","북가좌동",126.9146525,37.58411793,0.89,0.54,0.07,0.3
"응암로 142","남청파인힐","은평구","응암동",126.9157199,37.5843984,0.82,0.54,0.07,0.24
"응암로 215","명남더블레스","은평구","응암동",126.9172745,37.5911901,1.01,0.79,0.01,0.53
"응암로 254","밝은문","은평구","응암동",126.9184355,37.59457216,0.9,0.64,0.05,0.43
"응암로 263","벧엘블레스빌","은평구","응암동",126.9183856,37.59552622,0.82,0.61,0.02,0.46
"응암로 28","연희한양","서대문구","북가좌동",126.9082887,37.57621428,1.41,0.4,0.01,1.35
"응암로 290","다원(107-4)","은평구","응암동",126.9203128,37.59736006,0.83,0.43,0.06,0.44
"응암로 291","드림캐시아1","은평구","응암동",126.9198842,37.59751346,0.79,0.46,0.06,0.4
"응암로 295","서강스카이빌2","은평구","응암동",126.9203523,37.59802101,0.8,0.44,0.01,0.4
"응암로 318","응암동금호","은평구","응암동",126.9219019,37.59956026,0.88,0.41,0.03,0.48
"응암로 319","서강스카이빌","은평구","응암동",126.9216337,37.59978688,0.86,0.44,0.02,0.46
"응암로 331","남광쉐르빌","은평구","응암동",126.9221471,37.60082544,0.89,0.51,0.05,0.46
"응암로 345","신현대","은평구","녹번동",126.9222901,37.60195385,0.91,0.61,0.05,0.34
"응암로 35","선결","서대문구","북가좌동",126.9085765,37.5769776,1.36,0.43,0.02,1.26
"응암로 351","유일아트리움","은평구","녹번동",126.9223145,37.60246373,0.92,0.66,0,0.28
"응암로 366","해주드림빌","은평구","녹번동",126.9227878,37.60380346,1,0.79,0.08,0.14
"응암로16길 12","모아(365-35)","은평구","응암동",126.9188756,37.59147273,0.94,0.76,0.11,0.49
"응암로16길 37","서안","은평구","응암동",126.9216475,37.5913575,0.81,0.69,0.1,0.35
"응암로18길 18","자선메르시안(400)","은평구","응암동",126.9198289,37.59218248,0.96,0.7,0.15,0.38
"응암로20길 20","뉴월드(402-42)","은평구","응암동",126.9201038,37.59256409,0.99,0.66,0.1,0.34
"응암로21가길 20","마이유","은평구","응암동",126.9177931,37.5953434,0.8,0.67,0.06,0.5
"응암로21가길 21","삼성맨션","은평구","응암동",126.9176688,37.59564322,0.77,0.67,0.08,0.48
"응암로21가길 22","자선메르시안(119-15)","은평구","응암동",126.9179292,37.59559589,0.79,0.65,0.06,0.49
"의사당대로 110","미성","영등포구","여의도동",126.9244551,37.52091045,3.06,0.22,0.04,0.9
"의사당대로 127","롯데캐슬엠파이어","영등포구","여의도동",126.926362,37.52020944,3.14,0.27,0.13,0.91
"이문로 136","이문동웰츠타워","동대문구","이문동",127.061732,37.5985856,0.3,0.76,0.09,1.23
"이문로 190","투니온","동대문구","이문동",127.0621784,37.60346309,0.57,0.63,0,1.28
"이문로 37","베라체캠퍼스","동대문구","회기동",127.0562681,37.5908328,0.68,0.43,0.04,0.86
"이문로12길 3","래미안이문2차","동대문구","이문동",127.0588449,37.5937381,0.38,0.36,0.06,0.87
"이문로1길 21","신현대","동대문구","회기동",127.052739,37.5890902,0.79,0.2,0.14,0.6
"이촌로 1","한강자이에클라트","용산구","한강로3가",126.9552123,37.53139053,1.44,0.31,0.09,1.15
"이촌로 100","동아그린","용산구","이촌동",126.9588947,37.52379904,2.1,1.22,0.07,0.66
"이촌로 174","동부센트레빌","용산구","이촌동",126.9665328,37.5214004,2,0.86,0.04,0.42
"이촌로 177","두산위브트레지움","용산구","이촌동",126.9671527,37.52172542,2.05,0.81,0.04,0.39
"이촌로 181","한강(대우)","용산구","이촌동",126.9675513,37.52163087,2.06,0.77,0.01,0.41
"이촌로 193","우성","용산구","이촌동",126.9687299,37.52144308,2.09,0.67,0.04,0.47
"이촌로 201","한가람","용산구","이촌동",126.9697678,37.52163406,2.15,0.58,0.14,0.5
"이촌로 224","리버뷰","용산구","이촌동",126.9719556,37.52040216,2.14,0.39,0.03,0.73
"이촌로 248","한강맨숀","용산구","이촌동",126.9744933,37.51960618,2.21,0.22,0.02,0.69
"이촌로 260","삼익","용산구","이촌동",126.9757036,37.51921696,2.14,0.21,0.02,0.58
"이촌로 303","현대맨숀","용산구","이촌동",126.9804408,37.51809046,1.87,0.49,0.03,0.14
"이촌로 324","반도","용산구","이촌동",126.9828062,37.51727196,1.79,0.71,0.16,0.09
"이촌로 347","신동아","용산구","서빙고동",126.9856664,37.51788273,1.57,0.9,0.03,0.33
"이촌로14길 11","이촌시범","용산구","이촌동",126.954406,37.52707143,1.86,0.78,0.09,1.06
"이촌로14길 16","이촌시범","용산구","이촌동",126.9542672,37.52720029,1.84,0.77,0.09,1.08
"이촌로29길 21","우림필유","용산구","한강로3가",126.9601366,37.52483134,2.22,1.16,0.13,0.53
"이촌로2가길 122","대림","용산구","이촌동",126.9553815,37.52501299,2.1,1.02,0.13,0.95
"이촌로2가길 66","북한강(성원)","용산구","이촌동",126.953985,37.52724617,1.83,0.76,0.1,1.1
"이촌로34길 29","현대한강","용산구","이촌동",126.9585342,37.52318829,2.03,1.27,0.11,0.71
"이촌로46길 2","타워맨션","용산구","이촌동",126.9647658,37.52109835,1.91,1.01,0.12,0.47
"이촌로54길 16","정우","용산구","이촌동",126.967315,37.52080457,1.97,0.79,0.08,0.49
"이촌로54길 5","코스모스","용산구","이촌동",126.9677408,37.52100407,2,0.75,0.06,0.48
"이촌로62길 14","골든맨숀","용산구","이촌동",126.9693368,37.52056227,2.03,0.61,0.11,0.58
"이촌로62길 9","미주B","용산구","이촌동",126.9695124,37.52068826,2.05,0.6,0.12,0.58
"이촌로64길 15","LG한강자이","용산구","이촌동",126.9703697,37.52015684,2.04,0.53,0.14,0.67
"이촌로64길 20","노들","용산구","이촌동",126.9701081,37.52009097,2.02,0.55,0.16,0.66
"이촌로65가길 23","한가람","용산구","이촌동",126.9726111,37.5218301,2.26,0.33,0.13,0.68
"이촌로65가길 51","한가람","용산구","이촌동",126.9739592,37.52135417,2.17,0.21,0.11,0.81
"이촌로65길 8","한가람","용산구","이촌동",126.9708394,37.52134726,2.17,0.48,0.11,0.59
"이촌로69길 30","한가람","용산구","이촌동",126.9725198,37.52128193,2.25,0.33,0.09,0.71
"이촌로71길 10","한가람","용산구","이촌동",126.972712,37.52082888,2.22,0.31,0.08,0.75
"이촌로75길 6","로얄맨숀","용산구","이촌동",126.9741444,37.52021345,2.21,0.21,0.06,0.75
"이촌로87길 13","강촌","용산구","이촌동",126.9781116,37.51936206,1.95,0.25,0.07,0.39
"이촌로87길 21","이촌코오롱(A)","용산구","이촌동",126.9786333,37.5195812,1.9,0.27,0.12,0.36
"이촌로88길 15","왕궁","용산구","이촌동",126.9778744,37.51783938,2.07,0.38,0.07,0.36
"이촌로88길 3","점보","용산구","이촌동",126.9781837,37.5182805,2.02,0.35,0.02,0.34
"이촌로88길 30","이촌동삼성리버스위트","용산구","이촌동",126.9774355,37.51727458,2.14,0.43,0.14,0.4
"이태원로27나길 36","메이(124-12)","용산구","이태원동",126.9966107,37.53513262,0.68,1.27,0.04,0.69
"이화여대1길 10","예스에이피엠","서대문구","대현동",126.9451352,37.55741803,0.48,0.55,0.06,0.91
"이화여대8길 62","두산","서대문구","북아현동",126.9492057,37.55905857,0.42,0.48,0.01,1.31
"이화여대길 50","럭키대현","서대문구","대현동",126.9460546,37.55929563,0.27,0.42,0.26,1.11
"인수봉로 18","벽산라이브파크","강북구","미아동",127.0128604,37.62162186,0.75,0.21,0.15,0.68
"인수봉로72길 4","극동","강북구","수유동",127.0111771,37.64203285,1.11,0.23,0.03,0.53
"인촌로17가길 64","안암동삼성래미안","성북구","안암동1가",127.0234493,37.58889706,0.35,0.17,0.11,0.37
"인헌12길 46","은천2단지아파트","관악구","봉천동",126.9649901,37.47057276,1.66,0.46,0.14,1.23
"인헌12길 46","은천1","관악구","봉천동",126.9649901,37.47057276,1.66,0.46,0.14,1.23
"인헌16길 33","새진6차","관악구","봉천동",126.9662977,37.46965726,1.67,0.44,0.03,1.38
"인헌16다길 14","반석푸른숲","관악구","봉천동",126.9657322,37.46885253,1.58,0.54,0.06,1.43
"일원로 120","샘터마을","강남구","일원동",127.0835542,37.48365038,5.8,0.33,0.04,0.53
"일원로 127","가람","강남구","일원동",127.0842175,37.48269964,5.83,0.29,0.1,0.62
"일원로14길 25","푸른마을 아파트 101동~111동","강남구","일원동",127.0806635,37.48470672,5.66,0.44,0.2,0.58
"자곡로 101","래미안강남힐즈","강남구","자곡동",127.0958416,37.47306332,6.04,0.36,0.09,1.43
"자곡로 21","세곡푸르지오","강남구","세곡동",127.0940391,37.46673731,6.73,0.56,0.03,0.97
"자곡로 260","강남한양수자인(4단지)","강남구","자곡동",127.1114461,37.47667025,5.08,1.52,0.09,1.86
"자양강변길 251","진넥스빌","광진구","자양동",127.0725241,37.53033413,1.47,0.58,0.22,0.83
"자양로 55","자양","광진구","자양동",127.0848055,37.53281643,1.56,0.3,0.02,0.2
"자양로21길 16","자양힐101동","광진구","자양동",127.0821891,37.53969362,0.88,0.12,0.14,0.5
"자양로21길 40","유림","광진구","자양동",127.081254,37.53923393,0.84,0.19,0.19,0.48
"자양로26길 71","새한","광진구","구의동",127.0878699,37.5407772,1.31,0.28,0.16,0.72
"자양로32길 16","도성","광진구","구의동",127.0860001,37.54422945,1.11,0.15,0.15,1.01
"자양로3가길 43","현대강변","광진구","자양동",127.0853197,37.52829718,2,0.23,0.41,0.38
"자양로3길 55","경남아너스빌","광진구","자양동",127.0835926,37.52968899,1.78,0.21,0.21,0.33
"자양로44길 15","한솔아파트","광진구","구의동",127.0923965,37.55073883,0.98,0.84,0.08,1.88
"자양로53길 40","삼성로얄2","광진구","중곡동",127.0921833,37.55502734,1.11,0.94,0.09,2.32
"자양로5길 33","와이엠프라젠스파","광진구","자양동",127.0840605,37.53101884,1.68,0.18,0.12,0.22
"자양번영로3길 65","자양삼성","광진구","자양동",127.0715676,37.53254804,1.24,0.4,0.2,0.6
"자양번영로3길 66","자양현대6","광진구","자양동",127.071635,37.53261226,1.23,0.39,0.19,0.6
"자하문로 55","효자","종로구","통인동",126.9708769,37.58090685,0.51,0.51,0.06,1.35
"잠실로 62","트리지움","송파구","잠실동",127.0873217,37.50906759,4.03,0.53,0.07,0.7
"잠실로 88","레이크팰리스","송파구","잠실동",127.0933894,37.50743672,3.59,0.71,0.06,0.52
"잠원로 136","신반포25","서초구","잠원동",127.0089703,37.51539703,1.68,0.4,0.16,1.09
"잠원로 150","한신","서초구","잠원동",127.0100082,37.51647196,1.82,0.29,0.01,1.08
"잠원로 157","신반포16","서초구","잠원동",127.0102575,37.51720142,1.79,0.28,0.05,1.11
"잠원로 166","강변","서초구","잠원동",127.0112189,37.51743467,1.75,0.21,0.13,1.06
"잠원로 166","미주파스텔","서초구","잠원동",127.0112189,37.51743467,1.75,0.21,0.13,1.06
"잠원로 195","신반포18(49-17)","서초구","잠원동",127.0131548,37.51992487,1.61,0.38,0.07,1.01
"잠원로 202","훼미리","서초구","잠원동",127.0143621,37.51930324,1.5,0.33,0.06,0.89
"잠원로 213","한강","서초구","잠원동",127.014847,37.52061034,1.49,0.48,0.07,0.89
"잠원로 37","신반포4","서초구","잠원동",127.0081739,37.50799924,0.86,0.53,0.08,0.86
"잠원로 46","브라운스톤잠원","서초구","잠원동",127.008563,37.5088322,0.96,0.55,0.07,0.96
"잠원로 85","블루힐하우스","서초구","잠원동",127.0061795,37.51191243,1.26,0.81,0.08,1.23
"잠원로 88","신반포7","서초구","잠원동",127.0065972,37.51218142,1.29,0.76,0.08,1.2
"잠원로12길 4","현대","서초구","잠원동",127.012941,37.51883993,1.61,0.26,0.11,1
"잠원로12길 5","신반포18(49-17)","서초구","잠원동",127.0131614,37.51870136,1.59,0.25,0.11,0.98
"잠원로14길 23","롯데캐슬갤럭시(50-1)","서초구","잠원동",127.0150881,37.51855192,1.42,0.28,0.13,0.81
"잠원로14길 3","롯데캐슬갤럭시","서초구","잠원동",127.0157344,37.52030341,1.4,0.48,0.05,0.8
"잠원로14길 41","신반포12","서초구","잠원동",127.0144966,37.51694515,1.46,0.12,0.02,0.82
"잠원로14길 42","신반포13","서초구","잠원동",127.0142978,37.5170529,1.48,0.11,0.01,0.84
"잠원로14길 54","신화","서초구","잠원동",127.0138486,37.51597969,1.52,0.08,0.07,0.78
"잠원로3길 20","중앙하이츠","서초구","잠원동",127.0049389,37.5100857,1.05,0.89,0.19,1.05
"잠원로3길 6","킴스빌리지","서초구","잠원동",127.0063483,37.51065601,1.12,0.83,0.11,1.12
"잠원로3길 8","한신타워","서초구","잠원동",127.006222,37.51052847,1.11,0.83,0.12,1.11
"잠원로4길 34","녹원한신","서초구","잠원동",127.0105182,37.51201791,1.35,0.55,0.09,0.85
"잠원로8길 20","신반포19","서초구","잠원동",127.0106475,37.51459898,1.63,0.31,0.19,0.92
"잠원로8길 3","신반포27","서초구","잠원동",127.0094348,37.51566797,1.72,0.35,0.11,1.07
"장군봉1길 12","금강아미움(102동)","관악구","봉천동",126.9406042,37.48196715,2.18,0.25,0.15,0.71
"장군봉1길 16","금강아미움(103동)","관악구","봉천동",126.9409015,37.48189694,2.17,0.27,0.13,0.69
"장군봉1길 8","금강아미움(104동)","관악구","봉천동",126.940153,37.4818359,2.22,0.21,0.19,0.73
"장군봉5길 27","봉천두솔","관악구","봉천동",126.9410282,37.48077974,2.26,0.24,0.21,0.69
"장군봉8길 15","대경","관악구","봉천동",126.938459,37.48104247,2.39,0.05,0.32,0.63
"장군봉8길 16","무학","관악구","봉천동",126.9385892,37.48114988,2.37,0.06,0.33,0.64
"장문로 141","한남힐스테이트","용산구","한남동",127.0047191,37.52813016,0.73,0.65,0.08,0.43
"장문로 27","청화1","용산구","이태원동",126.9934417,37.52817566,0.29,0.48,0.08,0.81
"장승배기로 26","아이파크","동작구","상도동",126.9421761,37.50065627,1.43,0.33,0.06,0.54
"장승배기로10길 100","상도더샵2차","동작구","상도동",126.943566,37.50303967,1.24,0.25,0.11,0.31
"장승배기로16길 134","쌍용예가","동작구","노량진동",126.9430833,37.51040778,1.4,0.81,0.15,0.45
"장승배기로18길 20","은성","동작구","노량진동",126.9412782,37.50730036,1.44,0.44,0.11,0.1
"장승배기로4길 9","포스코더샵","동작구","상도동",126.942527,37.50142967,1.37,0.27,0.1,0.47
"장안벚꽃로 107","장안현대홈타운(336)","동대문구","장안동",127.0757463,37.56968731,2.17,0.58,0.01,0.5
"장안벚꽃로 167","래미안장안2차","동대문구","장안동",127.0765554,37.57486645,1.86,0.35,0.02,0.44
"장안벚꽃로 35","상록파라브3차","동대문구","장안동",127.072391,37.56379725,1.51,0.34,0.02,0.99
"장안벚꽃로1길 7","장안힐스테이트","동대문구","장안동",127.0759447,37.57668158,1.71,0.14,0.04,0.52
"장안벚꽃로5길 10","휘경동일하이빌","동대문구","휘경동",127.0736907,37.58232182,1.11,0.43,0.03,0.96
"장안벚꽃로5길 19","휘경베스트빌현대","동대문구","휘경동",127.0737232,37.58181913,1.17,0.47,0.08,0.98
"장월로1길 28","동아에코빌","성북구","상월곡동",127.0459952,37.60712599,0.38,0.19,0.03,1.35
"장한로 105","장안뉴시티","동대문구","장안동",127.0700763,37.5701014,1.83,0.4,0.06,0.29
"장한로 119","장안삼성쉐르빌","동대문구","장안동",127.0707096,37.57122284,1.76,0.53,0.01,0.2
"장한로 91","현대썬앤빌601","동대문구","장안동",127.0693566,37.56902884,1.9,0.3,0.01,0.4
"장한로10길 28","흥해오크팰리스(576-0)","동대문구","장안동",127.0688061,37.56474693,1.66,0.25,0.14,0.66
"장한로12길 35","신부파스카(563)","동대문구","장안동",127.0697273,37.56542158,1.71,0.14,0.08,0.72
"장한로12길 63","형인허브빌3차(561)","동대문구","장안동",127.0710962,37.56487173,1.64,0.19,0.07,0.85
"장한로12길 89","서광아침의빛","동대문구","장안동",127.07245,37.56430247,1.56,0.3,0.08,0.97
"장한로14길 81","래미안장안","동대문구","장안동",127.0724039,37.56507222,1.65,0.23,0.15,0.89
"장한로18길 31","정은스카이빌201동","동대문구","장안동",127.0707402,37.56774948,1.96,0.14,0.14,0.56
"장한로18길 82","장안현대홈타운(336)","동대문구","장안동",127.0733587,37.56758062,1.93,0.28,0.11,0.63
"장한로20길 7","서희스타힐스","동대문구","장안동",127.0700213,37.56864479,1.96,0.24,0.06,0.45
"장한로23길 11","청솔아파트B동","동대문구","장안동",127.0701427,37.57094478,1.75,0.5,0.05,0.2
"장한로23길 7","청솔아파트 A동","동대문구","장안동",127.0703053,37.57102152,1.75,0.5,0.04,0.2
"장한로26가길 10","태솔타운3차","동대문구","장안동",127.0717624,37.57128494,1.81,0.54,0.04,0.21
"장한로26가길 14","태솔타운","동대문구","장안동",127.0716764,37.57115307,1.82,0.53,0.04,0.22
"장한로26가길 86","태솔타워","동대문구","장안동",127.0699422,37.56823411,2,0.2,0.06,0.5
"장한로26길 37","르미에르장안타운5차","동대문구","장안동",127.0736306,37.57159526,1.89,0.63,0.06,0.22
"장한로26다길 12","광남캐스빌","동대문구","장안동",127.0731349,37.57109635,1.9,0.56,0.1,0.24
"장한로26다길 24","르메이에르장안타운II(342-11)","동대문구","장안동",127.0730665,37.57061578,1.94,0.51,0.1,0.29
"장한로26다길 84","현대홈타운2차","동대문구","장안동",127.0716667,37.56814502,2,0.21,0.09,0.54
"장한로27가길 16","장안트윈A(306-8)","동대문구","장안동",127.0711832,37.57379893,1.57,0.57,0.04,0.08
"장한로28가길 115","르메이에르7차(313-8)","동대문구","장안동",127.0728386,37.57814845,1.39,0.21,0.04,0.56
"장한로28가길 44","현대홈타운3차","동대문구","장안동",127.0731537,37.57491709,1.61,0.37,0.09,0.22
"장한로28길 74","정은101동(332-2)","동대문구","장안동",127.0760692,37.57261636,1.97,0.58,0.08,0.35
"장한로32길 27","삼성그린","동대문구","장안동",127.0737107,37.575269,1.63,0.31,0.14,0.28
"장한로33길 8","장안동파크뷰","동대문구","장안동",127.0714776,37.576487,1.39,0.36,0.1,0.37
