"Apart","pps","gu","dong","address","size","floor","year"
"마곡수명산파크2단지",613,"강서구","내발산동","강서로47길 158",84.82,13,9
"마곡수명산파크2단지",612,"강서구","내발산동","강서로47길 158",84.82,14,9
"마곡수명산파크2단지",651,"강서구","내발산동","강서로47길 158",84.53,13,9
"마곡수명산파크2단지",615,"강서구","내발산동","강서로47길 158",84.53,7,9
"마곡수명산파크2단지",621,"강서구","내발산동","강서로47길 158",84.53,3,9
"마곡수명산파크3단지",611,"강서구","내발산동","수명로1길 110",84.96,8,9
"마곡수명산파크4단지",635,"강서구","내발산동","수명로1길 16",59.84,2,8
"마곡수명산파크4단지",569,"강서구","내발산동","수명로1길 16",84.76,5,8
"마곡수명산파크4단지",590,"강서구","내발산동","수명로1길 16",84.53,5,8
"마곡수명산파크4단지",667,"강서구","내발산동","수명로1길 16",59.84,7,8
"마곡수명산파크4단지",568,"강서구","내발산동","수명로1길 16",84.53,3,8
"마곡수명산파크4단지",589,"강서구","내발산동","수명로1길 16",84.96,3,8
"마곡수명산파크4단지",702,"강서구","내발산동","수명로1길 16",59.84,14,8
"마곡수명산파크4단지",685,"강서구","내발산동","수명로1길 16",59.84,5,8
"마곡수명산파크4단지",702,"강서구","내발산동","수명로1길 16",59.84,9,8
"마곡수명산파크4단지",717,"강서구","내발산동","수명로1길 16",59.84,9,8
"마곡수명산파크4단지",583,"강서구","내발산동","수명로1길 16",84.96,9,8
"마곡수명산파크4단지",717,"강서구","내발산동","수명로1길 16",59.84,5,8
"마곡수명산파크4단지",589,"강서구","내발산동","수명로1길 16",84.96,13,8
"마곡수명산파크4단지",709,"강서구","내발산동","수명로1길 16",59.84,6,8
"마곡수명산파크4단지",694,"강서구","내발산동","수명로1길 16",59.84,6,8
"마곡수명산파크4단지",710,"강서구","내발산동","수명로1길 16",59.84,13,8
"마곡수명산파크4단지",717,"강서구","내발산동","수명로1길 16",59.84,3,8
"마곡수명산파크4단지",734,"강서구","내발산동","수명로1길 16",59.84,6,8
"마곡수명산파크5단지",707,"강서구","내발산동","수명로2길 105",59.84,2,8
"마곡수명산파크5단지",643,"강서구","내발산동","수명로2길 105",59.84,1,8
"마곡수명산파크5단지",669,"강서구","내발산동","수명로2길 105",59.76,3,8
"마곡수명산파크5단지",685,"강서구","내발산동","수명로2길 105",59.84,8,8
"마곡수명산파크5단지",735,"강서구","내발산동","수명로2길 105",59.84,11,8
"마곡수명산파크5단지",678,"강서구","내발산동","수명로2길 105",59.76,3,8
"마곡수명산파크5단지",731,"강서구","내발산동","수명로2길 105",59.84,7,8
"마곡수명산파크6단지",556,"강서구","내발산동","수명로2길 63",84.53,10,9
"마곡수명산파크7단지",509,"강서구","내발산동","수명로2가길 22",84.82,11,8
"마곡수명산파크7단지",483,"강서구","내발산동","수명로2가길 22",84.82,3,8
"마곡수명산파크7단지",513,"강서구","내발산동","수명로2가길 22",84.82,2,8
"마곡수명산파크7단지",483,"강서구","내발산동","수명로2가길 22",84.82,1,8
"마곡수명산파크7단지",537,"강서구","내발산동","수명로2가길 22",84.68,7,8
"보람",449,"강서구","내발산동","강서로47길 80",84.03,3,15
"보람",405,"강서구","내발산동","강서로47길 80",84.03,2,15
"보람",464,"강서구","내발산동","강서로47길 80",84.03,7,15
"보람",467,"강서구","내발산동","강서로47길 80",84.03,9,15
"보람",462,"강서구","내발산동","강서로47길 80",84.03,4,15
"상산노블레스빌",334,"강서구","내발산동","강서로47길 39",106.39,3,12
"수명산태송팰리채",454,"강서구","내발산동","강서로47마길 15",83.709,7,8
"수명산태송팰리채",449,"강서구","내발산동","강서로47마길 15",77.14,4,8
"수산오성",418,"강서구","내발산동","강서로45나길 15",84.94,12,14
"신세계",371,"강서구","내발산동","강서로47길 61-9",82.55,7,13
"신세계(697-5)",354,"강서구","내발산동","강서로47다길 10-3",84.7,7,15
"신세계3차101동",483,"강서구","내발산동","강서로50길 72",84.873,4,13
"우장산월드메르디앙",551,"강서구","내발산동","우장산로 8",84.4476,9,11
"우장산월드메르디앙",545,"강서구","내발산동","우장산로 8",84.4476,12,11
"우장산월드메르디앙",539,"강서구","내발산동","우장산로 8",84.4476,14,11
"우장산월드메르디앙",509,"강서구","내발산동","우장산로 8",84.4476,2,11
"우장산타워빌",422,"강서구","내발산동","우장산로4길 60",84.6,1,14
"우장산힐스테이트",850,"강서구","내발산동","강서로 348",59.98,2,11
"우장산힐스테이트",759,"강서구","내발산동","강서로 348",84.98,3,11
"우장산힐스테이트",755,"강서구","내발산동","강서로 348",84.98,8,11
"우장산힐스테이트",753,"강서구","내발산동","강서로 348",84.98,17,11
"우장산힐스테이트",804,"강서구","내발산동","강서로 348",84.98,10,11
"우장산힐스테이트",817,"강서구","내발산동","강서로 348",59.98,5,11
"우장산힐스테이트",773,"강서구","내발산동","강서로 348",84.98,6,11
"우장산힐스테이트",662,"강서구","내발산동","강서로 348",126.65,14,11
"우장산힐스테이트",838,"강서구","내발산동","강서로 348",59.98,3,11
"우장산힐스테이트",774,"강서구","내발산동","강서로 348",84.98,17,11
"우장산힐스테이트",897,"강서구","내발산동","강서로 348",59.98,14,11
"우장산힐스테이트",771,"강서구","내발산동","강서로 348",84.98,14,11
"우장산힐스테이트",859,"강서구","내발산동","강서로 348",59.98,7,11
"우장산힐스테이트",640,"강서구","내발산동","강서로 348",126.65,9,11
"우장산힐스테이트",788,"강서구","내발산동","강서로 348",84.98,15,11
"우장산힐스테이트",774,"강서구","내발산동","강서로 348",84.98,15,11
"우장산힐스테이트",882,"강서구","내발산동","강서로 348",59.98,4,11
"우장산힐스테이트",735,"강서구","내발산동","강서로 348",101.87,12,11
"우장산힐스테이트",728,"강서구","내발산동","강서로 348",84.98,2,11
"우장산힐스테이트",777,"강서구","내발산동","강서로 348",84.98,9,11
"우장산힐스테이트",781,"강서구","내발산동","강서로 348",84.98,17,11
"우장산힐스테이트",741,"강서구","내발산동","강서로 348",84.98,16,11
"우장산힐스테이트",817,"강서구","내발산동","강서로 348",59.98,2,11
"우장산힐스테이트",917,"강서구","내발산동","강서로 348",59.98,7,11
"우장산힐스테이트",897,"강서구","내발산동","강서로 348",59.98,2,11
"원다벨라빌",401,"강서구","내발산동","우장산로6길 21",84.0152,2,15
"월드메르디앙",542,"강서구","내발산동","공항대로42길 54-26",84.8945,8,10
"유니드",419,"강서구","내발산동","강서로45길 104",73.51,3,11
"유니드",463,"강서구","내발산동","강서로45길 104",73.51,6,11
"진한연립",377,"강서구","내발산동","공항대로36가길 25",79.55,6,12
"청솔101동",497,"강서구","내발산동","우장산로8길 23",78.2152,11,15
"청솔샤르망1001동",507,"강서구","내발산동","우장산로4길 40",84.7449,9,12
"청솔샤르망1002동",482,"강서구","내발산동","우장산로6길 52",84.6565,4,11
"청솔샤르망1004동",467,"강서구","내발산동","우장산로4길 25",84.53,9,11
"청솔수(711-6)",522,"강서구","내발산동","강서로47마길 71",84.92,5,9
"청솔숲속마을 101동",540,"강서구","내발산동","강서로46길 60",84.31,7,10
"청솔숲속마을 101동",507,"강서구","내발산동","강서로46길 60",84.82,9,10
"청솔숲속마을 101동",538,"강서구","내발산동","강서로46길 60",83.69,4,10
"청솔숲속마을 102동",559,"강서구","내발산동","강서로46길 78",61.68,4,9
"청솔숲속마을 102동",494,"강서구","내발산동","강서로46길 78",61.68,10,9
"타워힐101동",436,"강서구","내발산동","공항대로42길 51-8",84.9095,8,14
"태승훼미리",427,"강서구","내발산동","강서로45길 18",83.58,6,12
"태승훼미리",428,"강서구","내발산동","강서로45길 18",84.77,8,12
"태승훼미리2",462,"강서구","내발산동","공항대로36가길 66",87.71,9,12
"태승훼미리3차",430,"강서구","내발산동","강서로45길 138",84.97,4,12
"한서3차",397,"강서구","내발산동","강서로47다길 10-6",83.07,5,12
"한울앤하우스",395,"강서구","내발산동","강서로47다길 28",84.64,3,13
"계명위너스",597,"강서구","등촌동","공항대로59길 35",29.97,2,5
"대동황토방",506,"강서구","등촌동","공항대로59길 103",84.95,13,16
"대동황토방",580,"강서구","등촌동","공항대로59길 103",59.78,10,16
"대동황토방",435,"강서구","등촌동","공항대로59길 103",114.97,16,16
"대동황토방",527,"강서구","등촌동","공항대로59길 103",59.94,16,16
"대동황토방",550,"강서구","등촌동","공항대로59길 103",59.94,7,16
"대동황토방",457,"강서구","등촌동","공항대로59길 103",114.97,14,16
"대동황토방",547,"강서구","등촌동","공항대로59길 103",59.94,7,16
"대동황토방",505,"강서구","등촌동","공항대로59길 103",84.95,12,16
"대동황토방2",535,"강서구","등촌동","공항대로55길 50",80.93,8,13
"대동황토방2",544,"강서구","등촌동","공항대로55길 50",84.99,12,13
"대동황토방2",457,"강서구","등촌동","공항대로55길 50",92.98,2,13
"대동황토방2",629,"강서구","등촌동","공항대로55길 50",59.93,4,13
"대림",550,"강서구","등촌동","공항대로39길 100",89.975,10,21
"대림",484,"강서구","등촌동","공항대로39길 100",123.72,9,21
"대림",465,"강서구","등촌동","공항대로39길 100",123.72,17,21
"대림",394,"강서구","등촌동","공항대로39길 100",123.72,1,21
"대림",589,"강서구","등촌동","공항대로39길 100",89.975,13,21
"대림",457,"강서구","등촌동","공항대로39길 100",123.72,6,21
"대림",550,"강서구","등촌동","공항대로39길 100",89.975,19,21
"대림",449,"강서구","등촌동","공항대로39길 100",123.72,7,21
"대림",545,"강서구","등촌동","공항대로39길 100",89.975,5,21
"대림",561,"강서구","등촌동","공항대로39길 100",89.975,14,21
"대림",547,"강서구","등촌동","공항대로39길 100",89.975,7,21
"대림",558,"강서구","등촌동","공항대로39길 100",89.975,7,21
"대림",567,"강서구","등촌동","공항대로39길 100",89.975,9,21
"대림",443,"강서구","등촌동","공항대로39길 100",123.72,3,21
"대림",555,"강서구","등촌동","공항대로39길 100",89.975,7,21
"대림",461,"강서구","등촌동","공항대로39길 100",123.72,11,21
"대림e편한세상",451,"강서구","등촌동","등촌로 137",116.41,5,14
"대림e편한세상",573,"강서구","등촌동","등촌로 137",84.96,10,14
"대림e편한세상",574,"강서구","등촌동","등촌로 137",84.96,8,14
"대림e편한세상",582,"강서구","등촌동","등촌로 137",75.64,8,14
"대림e편한세상",635,"강서구","등촌동","등촌로 137",75.64,12,14
"대림아르빌101동",462,"강서구","등촌동","양천로62길 46",72.73,7,14
"대림아르빌101동",390,"강서구","등촌동","양천로62길 46",84.6,6,14
"대림아르빌101동",437,"강서구","등촌동","양천로62길 46",84.6,3,14
"대림아르빌101동",472,"강서구","등촌동","양천로62길 46",72.73,2,14
"동성",371,"강서구","등촌동","강서로68길 108",150.05,6,21
"동성",396,"강서구","등촌동","강서로68길 108",134.94,13,21
"동성",383,"강서구","등촌동","강서로68길 108",150.05,4,21
"동성",469,"강서구","등촌동","강서로68길 108",101.88,12,21
"동성",389,"강서구","등촌동","강서로68길 108",134.94,9,21
"동성",461,"강서구","등촌동","강서로68길 108",101.88,5,21
"동성",488,"강서구","등촌동","강서로68길 108",101.88,7,21
"동성",450,"강서구","등촌동","강서로68길 108",101.88,2,21
"동성",481,"강서구","등촌동","강서로68길 108",101.88,5,21
"동성",397,"강서구","등촌동","강서로68길 108",134.94,11,21
"등마루",436,"강서구","등촌동","공항대로58다길 13",73.4,4,13
"등촌1,2단지주공아파트",573,"강서구","등촌동","강서로68길 36",41.85,15,22
"등촌1,2단지주공아파트",595,"강서구","등촌동","강서로68길 36",41.85,10,22
"등촌1,2단지주공아파트",578,"강서구","등촌동","강서로68길 36",41.85,12,22
"등촌1,2단지주공아파트",605,"강서구","등촌동","강서로68길 36",41.85,7,22
"등촌1,2단지주공아파트",585,"강서구","등촌동","강서로68길 36",41.85,7,22
"등촌1,2단지주공아파트",594,"강서구","등촌동","강서로68길 36",41.85,5,22
"등촌1,2단지주공아파트",593,"강서구","등촌동","강서로68길 36",41.85,13,22
"등촌1,2단지주공아파트",585,"강서구","등촌동","강서로68길 36",41.85,12,22
"등촌1,2단지주공아파트",583,"강서구","등촌동","강서로68길 36",41.16,2,22
"등촌1,2단지주공아파트",585,"강서구","등촌동","강서로68길 36",41.85,4,22
"등촌1,2단지주공아파트",593,"강서구","등촌동","강서로68길 36",41.85,14,22
"등촌1,2단지주공아파트",593,"강서구","등촌동","강서로68길 36",41.85,5,22
"등촌1,2단지주공아파트",597,"강서구","등촌동","강서로68길 36",41.85,10,22
"등촌1,2단지주공아파트",605,"강서구","등촌동","강서로68길 36",41.85,13,22
"등촌1,2단지주공아파트",585,"강서구","등촌동","강서로68길 36",41.85,15,22
"등촌1,2단지주공아파트",616,"강서구","등촌동","강서로68길 36",41.85,7,22
"등촌1,2단지주공아파트",597,"강서구","등촌동","강서로68길 36",41.85,4,22
"등촌1,2단지주공아파트",621,"강서구","등촌동","강서로68길 36",41.85,14,22
"등촌1,2단지주공아파트",597,"강서구","등촌동","강서로68길 36",41.85,6,22
"등촌1,2단지주공아파트",621,"강서구","등촌동","강서로68길 36",41.85,13,22
"등촌1,2단지주공아파트",583,"강서구","등촌동","강서로68길 36",41.85,4,22
"등촌5차보람쉬움",492,"강서구","등촌동","공항대로61길 43",84.97,12,12
"등촌6차보람",499,"강서구","등촌동","화곡로66길 174",61.908,5,11
"등촌7,8단지주공아파트",609,"강서구","등촌동","공항대로43길 104",41.85,14,22
"등촌7,8단지주공아파트",636,"강서구","등촌동","공항대로43길 104",41.85,14,22
"등촌7,8단지주공아파트",616,"강서구","등촌동","공항대로43길 104",41.85,6,22
"등촌7,8단지주공아파트",597,"강서구","등촌동","공항대로43길 104",41.85,4,22
"등촌7,8단지주공아파트",633,"강서구","등촌동","공항대로43길 104",41.85,10,22
"등촌7,8단지주공아파트",638,"강서구","등촌동","공항대로43길 104",41.85,14,22
"등촌7,8단지주공아파트",612,"강서구","등촌동","공항대로43길 104",41.85,3,22
"등촌7,8단지주공아파트",638,"강서구","등촌동","공항대로43길 104",41.85,9,22
"등촌7,8단지주공아파트",597,"강서구","등촌동","공항대로43길 104",41.85,6,22
"등촌7,8단지주공아파트",597,"강서구","등촌동","공항대로43길 104",41.85,3,22
"등촌7,8단지주공아파트",614,"강서구","등촌동","공항대로43길 104",41.85,4,22
"등촌7,8단지주공아파트",619,"강서구","등촌동","공항대로43길 104",41.85,5,22
"등촌7,8단지주공아파트",621,"강서구","등촌동","공항대로43길 104",41.85,8,22
"등촌7,8단지주공아파트",609,"강서구","등촌동","공항대로43길 104",41.85,13,22
"등촌7,8단지주공아파트",624,"강서구","등촌동","공항대로43길 104",41.85,4,22
"등촌7,8단지주공아파트",645,"강서구","등촌동","공항대로43길 104",41.85,14,22
"등촌동보람쉬움아파트",460,"강서구","등촌동","화곡로66길 80",84.09,7,13
"등촌동보람쉬움아파트",397,"강서구","등촌동","화곡로66길 80",112.05,6,13
"등촌동아이파크",641,"강서구","등촌동","등촌로 163",84.9958,19,12
"등촌동아이파크",606,"강서구","등촌동","등촌로 163",84.9958,20,12
"등촌동아이파크",640,"강서구","등촌동","등촌로 163",84.9958,11,12
"등촌동아이파크",602,"강서구","등촌동","등촌로 163",84.7556,7,12
"등촌동아이파크",580,"강서구","등촌동","등촌로 163",119.9031,12,12
"등촌동아이파크",647,"강서구","등촌동","등촌로 163",84.7556,14,12
"등촌동아이파크",641,"강서구","등촌동","등촌로 163",84.9958,16,12
"등촌동아이파크",525,"강서구","등촌동","등촌로 163",165.8299,17,12
"등촌동아이파크",635,"강서구","등촌동","등촌로 163",84.9958,10,12
"등촌동아이파크",618,"강서구","등촌동","등촌로 163",84.9958,19,12
"등촌동아이파크",647,"강서구","등촌동","등촌로 163",84.9958,5,12
"등촌동아이파크",659,"강서구","등촌동","등촌로 163",84.9958,8,12
"등촌동아이파크",559,"강서구","등촌동","등촌로 163",119.9031,6,12
"등촌동아이파크",682,"강서구","등촌동","등촌로 163",84.9958,11,12
"등촌동현대2차",412,"강서구","등촌동","화곡로64길 50",84.95,14,19
"등촌동현대2차",459,"강서구","등촌동","화곡로64길 50",59.97,1,19
"등촌동현대2차",529,"강서구","등촌동","화곡로64길 50",59.97,5,19
"등촌라인(조합)",551,"강서구","등촌동","화곡로68길 33",59.91,7,19
"등촌라인(조합)",452,"강서구","등촌동","화곡로68길 33",93.81,6,19
"등촌라인(조합)",526,"강서구","등촌동","화곡로68길 33",59.91,5,19
"등촌라인(조합)",448,"강서구","등촌동","화곡로68길 33",93.81,9,19
"등촌라인(조합)",496,"강서구","등촌동","화곡로68길 33",59.91,2,19
"등촌라인(조합)",458,"강서구","등촌동","화곡로68길 33",93.81,19,19
"등촌라인(조합)",509,"강서구","등촌동","화곡로68길 33",59.91,2,19
"등촌라인(조합)",546,"강서구","등촌동","화곡로68길 33",59.91,5,19
"보람",409,"강서구","등촌동","등촌로53길 18",107.22,3,17
"보람",446,"강서구","등촌동","등촌로53길 18",84.03,4,17
"부영",552,"강서구","등촌동","강서로56나길 110",80.64,10,22
"부영",536,"강서구","등촌동","강서로56나길 110",80.64,11,22
"부영",527,"강서구","등촌동","강서로56나길 110",80.64,6,22
"부영",546,"강서구","등촌동","강서로56나길 110",80.64,10,22
"부영",569,"강서구","등촌동","강서로56나길 110",80.64,7,22
"부영",508,"강서구","등촌동","강서로56나길 110",80.64,2,22
"부영",551,"강서구","등촌동","강서로56나길 110",80.64,4,22
"부영",552,"강서구","등촌동","강서로56나길 110",80.64,5,22
"부영",546,"강서구","등촌동","강서로56나길 110",80.64,14,22
"부영",552,"강서구","등촌동","강서로56나길 110",80.64,9,22
"부영",496,"강서구","등촌동","강서로56나길 110",80.64,1,22
"부영",555,"강서구","등촌동","강서로56나길 110",80.64,7,22
"부영",568,"강서구","등촌동","강서로56나길 110",80.64,9,22
"부영",506,"강서구","등촌동","강서로56나길 110",80.64,1,22
"부영",577,"강서구","등촌동","강서로56나길 110",80.64,13,22
"부영",546,"강서구","등촌동","강서로56나길 110",80.64,14,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,13,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,9,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,5,22
"부영",518,"강서구","등촌동","강서로56나길 110",80.64,1,22
"부영",568,"강서구","등촌동","강서로56나길 110",80.64,8,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,5,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,5,22
"부영",589,"강서구","등촌동","강서로56나길 110",80.64,12,22
"부영",558,"강서구","등촌동","강서로56나길 110",80.64,3,22
"부영",543,"강서구","등촌동","강서로56나길 110",80.64,2,22
"삼성한사랑1",558,"강서구","등촌동","양천로66길 6",59.73,8,19
"삼성한사랑1",553,"강서구","등촌동","양천로66길 6",59.69,12,19
"삼성한사랑1",512,"강서구","등촌동","양천로66길 6",84.99,18,19
"삼형.그레이스빌",435,"강서구","등촌동","등촌로 91",107.96,8,15
"서광등촌마을2",612,"강서구","등촌동","공항대로45길 68-6",59.67,16,17
"서광등촌마을2",477,"강서구","등촌동","공항대로45길 68-6",84.93,3,17
"서광등촌마을2",530,"강서구","등촌동","공항대로45길 68-6",84.93,8,17
"서광등촌마을2",628,"강서구","등촌동","공항대로45길 68-6",59.67,12,17
"서광등촌마을2",486,"강서구","등촌동","공항대로45길 68-6",84.93,4,17
"서광등촌마을2",637,"강서구","등촌동","공항대로45길 68-6",59.67,7,17
"서광등촌마을2",498,"강서구","등촌동","공항대로45길 68-6",84.93,6,17
"서광등촌마을2",538,"강서구","등촌동","공항대로45길 68-6",84.93,15,17
"세심",368,"강서구","등촌동","등촌로51라길 21",82.84,4,12
"신송타워",484,"강서구","등촌동","화곡로63길 93",59.97,8,19
"신송타워",320,"강서구","등촌동","화곡로63길 93",118.99,11,19
"신송타워",395,"강서구","등촌동","화곡로63길 93",59.97,13,19
"신원",532,"강서구","등촌동","화곡로66길 50",59.99,14,19
"신원",500,"강서구","등촌동","화곡로66길 50",59.99,12,19
"신원",428,"강서구","등촌동","화곡로66길 50",84.95,10,19
"신원",530,"강서구","등촌동","화곡로66길 50",59.99,14,19
"심미에셈빌",402,"강서구","등촌동","공항대로59다길 1",82.65,5,13
"심미에셈빌",408,"강서구","등촌동","공항대로59다길 1",82.65,8,13
"예지펠리스",401,"강서구","등촌동","화곡로66길 93",81.35,5,7
"우당",348,"강서구","등촌동","공항대로 461-45",84.86,4,19
"우성",464,"강서구","등촌동","화곡로68길 115",47.38,14,24
"우성",457,"강서구","등촌동","화곡로68길 115",66.9,6,24
"우성",408,"강서구","등촌동","화곡로68길 103",84.96,3,24
"우성",430,"강서구","등촌동","화곡로68길 103",84.96,8,24
"우성",426,"강서구","등촌동","화곡로68길 103",77.43,14,24
"월드메르디앙",562,"강서구","등촌동","양천로 420",59.79,10,14
"임광",528,"강서구","등촌동","등촌로 113",71.01,16,16
"임광",507,"강서구","등촌동","등촌로 113",71.01,3,16
"임광",539,"강서구","등촌동","등촌로 113",59.34,5,16
"제일(코오롱)",466,"강서구","등촌동","화곡로66길 90",84.83,15,17
"제일(코오롱)",457,"강서구","등촌동","화곡로66길 90",84.83,15,17
"주공10",599,"강서구","등촌동","화곡로63가길 71",58.14,5,21
"주공10",607,"강서구","등촌동","화곡로63가길 71",58.14,4,21
"주공10",584,"강서구","등촌동","화곡로63가길 71",37.67,1,21
"주공10",629,"강서구","등촌동","화곡로63가길 71",37.67,2,21
"주공10",626,"강서구","등촌동","화곡로63가길 71",58.14,6,21
"주공10",580,"강서구","등촌동","화곡로63가길 71",58.14,15,21
"주공10",593,"강서구","등촌동","화곡로63가길 71",58.14,15,21
"주공10",664,"강서구","등촌동","화곡로63가길 71",37.67,6,21
"주공10",583,"강서구","등촌동","화곡로63가길 71",58.14,7,21
"주공10",602,"강서구","등촌동","화곡로63가길 71",58.14,5,21
"주공10",619,"강서구","등촌동","화곡로63가길 71",58.14,14,21
"주공10",585,"강서구","등촌동","화곡로63가길 71",58.14,2,21
"주공10",617,"강서구","등촌동","화곡로63가길 71",58.14,14,21
"주공10",664,"강서구","등촌동","화곡로63가길 71",37.67,2,21
"주공10",619,"강서구","등촌동","화곡로63가길 71",58.14,9,21
"주공10",690,"강서구","등촌동","화곡로63가길 71",37.67,10,21
"주공10",597,"강서구","등촌동","화곡로63가길 71",58.14,14,21
"주공10",624,"강서구","등촌동","화곡로63가길 71",58.14,9,21
"주공10",685,"강서구","등촌동","화곡로63가길 71",58.14,8,21
"주공3",648,"강서구","등촌동","강서로56나길 37",58.14,7,21
"주공3",669,"강서구","등촌동","강서로56나길 37",37.67,3,21
"주공3",671,"강서구","등촌동","강서로56나길 37",58.14,9,21
"주공3",602,"강서구","등촌동","강서로56나길 37",58.14,2,21
"주공3",711,"강서구","등촌동","강서로56나길 37",37.67,4,21
"주공3",714,"강서구","등촌동","강서로56나길 37",37.67,14,21
"주공3",654,"강서구","등촌동","강서로56나길 37",58.14,5,21
"주공3",619,"강서구","등촌동","강서로56나길 37",58.14,4,21
"주공3",671,"강서구","등촌동","강서로56나길 37",58.14,8,21
"주공3",688,"강서구","등촌동","강서로56나길 37",58.14,12,21
"주공3",688,"강서구","등촌동","강서로56나길 37",58.14,9,21
"주공3",662,"강서구","등촌동","강서로56나길 37",58.14,4,21
"주공3",688,"강서구","등촌동","강서로56나길 37",58.14,12,21
"주공3",717,"강서구","등촌동","강서로56나길 37",37.67,13,21
"주공3",738,"강서구","등촌동","강서로56나길 37",37.67,11,21
"주공3",722,"강서구","등촌동","강서로56나길 37",37.67,10,21
"주공3",741,"강서구","등촌동","강서로56나길 37",37.67,7,21
"주공3",671,"강서구","등촌동","강서로56나길 37",58.14,15,21
"주공3",691,"강서구","등촌동","강서로56나길 37",58.14,9,21
"주공3",688,"강서구","등촌동","강서로56나길 37",58.14,8,21
"주공3",688,"강서구","등촌동","강서로56나길 37",58.14,12,21
"주공3",695,"강서구","등촌동","강서로56나길 37",58.14,13,21
"주공3",705,"강서구","등촌동","강서로56나길 37",58.14,8,21
"주공3",679,"강서구","등촌동","강서로56나길 37",58.14,7,21
"주공3",705,"강서구","등촌동","강서로56나길 37",58.14,13,21
"주공3",652,"강서구","등촌동","강서로56나길 37",58.14,10,21
"주공3",697,"강서구","등촌동","강서로56나길 37",58.14,10,21
"주공3",683,"강서구","등촌동","강서로56나길 37",58.14,11,21
"주공3",654,"강서구","등촌동","강서로56나길 37",58.14,3,21
"주공3",662,"강서구","등촌동","강서로56나길 37",58.14,6,21
"주공3",593,"강서구","등촌동","강서로56나길 37",58.14,1,21
"주공3",662,"강서구","등촌동","강서로56나길 37",58.14,14,21
"주공5",516,"강서구","등촌동","공항대로39길 74",58.14,1,21
"주공5",530,"강서구","등촌동","공항대로39길 74",58.14,1,21
"주공5",654,"강서구","등촌동","공항대로39길 74",58.14,13,21
"주공5",631,"강서구","등촌동","공항대로39길 74",58.14,10,21
"주공5",602,"강서구","등촌동","공항대로39길 74",58.14,4,21
"주공5",649,"강서구","등촌동","공항대로39길 74",37.67,11,21
"주공5",621,"강서구","등촌동","공항대로39길 74",37.67,2,21
"주공5",677,"강서구","등촌동","공항대로39길 74",37.67,5,21
"주공5",576,"강서구","등촌동","공항대로39길 74",58.14,11,21
"주공5",544,"강서구","등촌동","공항대로39길 74",37.67,1,21
"주공5",585,"강서구","등촌동","공항대로39길 74",58.14,13,21
"주공5",650,"강서구","등촌동","공항대로39길 74",37.67,7,21
"주공5",585,"강서구","등촌동","공항대로39길 74",58.14,13,21
"주공5",664,"강서구","등촌동","공항대로39길 74",37.67,5,21
"주공5",637,"강서구","등촌동","공항대로39길 74",37.67,8,21
"주공5",636,"강서구","등촌동","공항대로39길 74",58.14,11,21
"주공5",617,"강서구","등촌동","공항대로39길 74",58.14,10,21
"주공5",690,"강서구","등촌동","공항대로39길 74",37.67,12,21
"주공5",669,"강서구","등촌동","공항대로39길 74",37.67,14,21
"주공5",648,"강서구","등촌동","공항대로39길 74",37.67,10,21
"주공5",611,"강서구","등촌동","공항대로39길 74",58.14,4,21
"주공5",671,"강서구","등촌동","공항대로39길 74",58.14,14,21
"주공5",624,"강서구","등촌동","공항대로39길 74",58.14,8,21
"주공5",662,"강서구","등촌동","공항대로39길 74",37.67,4,21
"주공5",642,"강서구","등촌동","공항대로39길 74",58.14,6,21
"주공5",664,"강서구","등촌동","공항대로39길 74",37.67,11,21
"주공5",599,"강서구","등촌동","공항대로39길 74",58.14,3,21
"주공5",619,"강서구","등촌동","공항대로39길 74",58.14,9,21
"주공5",616,"강서구","등촌동","공항대로39길 74",58.14,9,21
"주공5",619,"강서구","등촌동","공항대로39길 74",58.14,7,21
"주공5",664,"강서구","등촌동","공항대로39길 74",37.67,13,21
"주공5",636,"강서구","등촌동","공항대로39길 74",58.14,8,21
"주공5",662,"강서구","등촌동","공항대로39길 74",58.14,13,21
"주공5",516,"강서구","등촌동","공항대로39길 74",58.14,1,21
"주공5",633,"강서구","등촌동","공항대로39길 74",58.14,9,21
"주공5",635,"강서구","등촌동","공항대로39길 74",58.14,13,21
"주공5",612,"강서구","등촌동","공항대로39길 74",58.14,3,21
"주공5",648,"강서구","등촌동","공항대로39길 74",58.14,3,21
"주공5",619,"강서구","등촌동","공항대로39길 74",58.14,15,21
"주공5",659,"강서구","등촌동","공항대로39길 74",58.14,8,21
"진로,미주아파트",517,"강서구","등촌동","공항대로 351-21",84.96,6,22
"진로,미주아파트",524,"강서구","등촌동","공항대로 351-21",84.96,5,22
"진로,미주아파트",538,"강서구","등촌동","공항대로 351-21",84.96,8,22
"진로,미주아파트",530,"강서구","등촌동","공항대로 351-21",84.96,4,22
"진로,미주아파트",524,"강서구","등촌동","공항대로 351-21",84.96,3,22
"진로,미주아파트",471,"강서구","등촌동","공항대로 351-21",84.96,1,22
"청솔펠리체",431,"강서구","등촌동","공항대로55길 9-37",83.12,6,5
"코오롱하늘채",542,"강서구","등촌동","공항대로55길 19",59.95,2,13
