"address","Apart","gu","dong","long","lat","dist_from_elementaryschool","elementaryschool"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,324.899632218395,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,291.718532544494,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로22길 71","건영3","노원구","중계동",127.0742217,37.64772862,307.469070155904,"서울을지초등학교"
"노원로26가길 25","코오롱","노원구","상계동",127.069322,37.6532165,437.860278015231,"서울상수초등학교"
"노원로26나길 20","문수해오름","노원구","상계동",127.0702172,37.65386125,416.739250723488,"서울원광초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 15","상계1차중앙하이츠","노원구","상계동",127.0687925,37.65305986,388.216597918399,"서울상수초등학교"
"노원로28길 38","신이모닝빌","노원구","상계동",127.0698126,37.6536634,455.304414534668,"서울원광초등학교"
"노원로28길 62","한일유앤아이","노원구","상계동",127.0706785,37.65449912,372.8317759976,"서울원광초등학교"
"노원로28길 62","한일유앤아이","노원구","상계동",127.0706785,37.65449912,372.8317759976,"서울원광초등학교"
"노원로28길 62","한일유앤아이","노원구","상계동",127.0706785,37.65449912,372.8317759976,"서울원광초등학교"
"노원로28길 62","한일유앤아이","노원구","상계동",127.0706785,37.65449912,372.8317759976,"서울원광초등학교"
"노원로28길 62","한일유앤아이","노원구","상계동",127.0706785,37.65449912,372.8317759976,"서울원광초등학교"
"노원로30길 81","양우","노원구","상계동",127.0710825,37.65631017,224.34027377312,"서울중계초등학교"
"노원로30길 81","양우","노원구","상계동",127.0710825,37.65631017,224.34027377312,"서울중계초등학교"
"노원로30길 81","양우","노원구","상계동",127.0710825,37.65631017,224.34027377312,"서울중계초등학교"
"노원로34길 34","성원상떼빌","노원구","상계동",127.0656646,37.66044552,145.686128460374,"서울상계초등학교"
"노원로34길 34","성원상떼빌","노원구","상계동",127.0656646,37.66044552,145.686128460374,"서울상계초등학교"
"노원로38길 10","상계주공8(저층)","노원구","상계동",127.0619665,37.66142799,149.46351205778,"서울상곡초등학교"
"노원로38길 10","상계주공8(저층)","노원구","상계동",127.0619665,37.66142799,149.46351205778,"서울상곡초등학교"
"노원로38길 10","상계주공8(저층)","노원구","상계동",127.0619665,37.66142799,149.46351205778,"서울상곡초등학교"
"노원로38길 10","상계주공8(저층)","노원구","상계동",127.0619665,37.66142799,149.46351205778,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노원로38길 46","상계주공8(저층)","노원구","상계동",127.0617644,37.66309083,102.396184416865,"서울상곡초등학교"
"노해로 170","쌍문금용","도봉구","쌍문동",127.0279074,37.64950498,143.159284713721,"서울숭미초등학교"
"노해로 170","쌍문금용","도봉구","쌍문동",127.0279074,37.64950498,143.159284713721,"서울숭미초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로 508","상계주공6(고층)","노원구","상계동",127.0644339,37.65498109,383.047435135358,"서울상수초등학교"
"노해로40길 71","브라운스톤쌍문","도봉구","쌍문동",127.0299376,37.64706425,456.960836168989,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로40길 72","한양1","도봉구","쌍문동",127.0300989,37.64692024,477.537098333679,"서울숭미초등학교"
"노해로41가길 16","e편한세상","도봉구","쌍문동",127.0270963,37.65002551,102.12497384709,"서울숭미초등학교"
"노해로41가길 16","e편한세상","도봉구","쌍문동",127.0270963,37.65002551,102.12497384709,"서울숭미초등학교"
"노해로41길 17","금강","도봉구","쌍문동",127.0262453,37.6495088,194.130955833043,"서울숭미초등학교"
"노해로45길 26","극동","도봉구","쌍문동",127.0266877,37.65069912,93.8308760958319,"서울숭미초등학교"
"노해로45길 26","극동","도봉구","쌍문동",127.0266877,37.65069912,93.8308760958319,"서울숭미초등학교"
"노해로45길 26","극동","도봉구","쌍문동",127.0266877,37.65069912,93.8308760958319,"서울숭미초등학교"
"노해로45길 26","극동","도봉구","쌍문동",127.0266877,37.65069912,93.8308760958319,"서울숭미초등학교"
"노해로45길 26","극동","도봉구","쌍문동",127.0266877,37.65069912,93.8308760958319,"서울숭미초등학교"
"노해로45길 48","신일라이프(B동)","도봉구","쌍문동",127.0255524,37.65102652,195.271994044883,"서울숭미초등학교"
"노해로57길 85","기용","도봉구","쌍문동",127.0345264,37.65478356,194.924251633546,"서울창경초등학교"
"노해로57길 85","기용","도봉구","쌍문동",127.0345264,37.65478356,194.924251633546,"서울창경초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63가길 7","상아2차아파트","도봉구","창동",127.0450266,37.65299086,261.276630843239,"서울창동초등학교"
"노해로63길 75","대림e-편한세상","도봉구","창동",127.0459957,37.65295325,285.067764935277,"서울창동초등학교"
"노해로63길 75","대림e-편한세상","도봉구","창동",127.0459957,37.65295325,285.067764935277,"서울창동초등학교"
"노해로63다길 34","동아그린","도봉구","창동",127.0461644,37.65435887,162.15699946751,"서울창동초등학교"
"노해로63다길 34","동아그린","도봉구","창동",127.0461644,37.65435887,162.15699946751,"서울창동초등학교"
"노해로63다길 34","동아그린","도봉구","창동",127.0461644,37.65435887,162.15699946751,"서울창동초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로66길 21","삼성래미안","도봉구","창동",127.0472362,37.65026477,346.774112722178,"서울창일초등학교"
"노해로69가길 54","창동현대4차","도봉구","창동",127.0468706,37.65857253,86.1582433484306,"서울자운초등학교"
"노해로69가길 54","창동현대4차","도봉구","창동",127.0468706,37.65857253,86.1582433484306,"서울자운초등학교"
"노해로69가길 54","창동현대4차","도봉구","창동",127.0468706,37.65857253,86.1582433484306,"서울자운초등학교"
"노해로69가길 54","창동현대4차","도봉구","창동",127.0468706,37.65857253,86.1582433484306,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로69길 103","동아청솔","도봉구","창동",127.0493995,37.65702855,247.582961469602,"서울자운초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
"노해로70길 119","창동주공18단지","도봉구","창동",127.0531252,37.64708275,134.706256593975,"서울월천초등학교"
