"address","Apart","gu","dong","long","lat","distance","place","code","lon","lat"
"도봉로137길 31","에덴","도봉구","쌍문동",127.0397959,37.66036921,180.814130369344,"도봉보건소","10011",127.0407623758,37.6589364195
"도봉로145길 65","동부센트레빌아파트","도봉구","방학동",127.0388474,37.66456914,190.77285004522,"거성학마을아파트","10295",127.0381716917,37.6661972701
"도봉로146길 48","우암쎈스뷰아파트","도봉구","방학동",127.0455384,37.6641188,76.5507962809029,"서울문화고등학교","10821",127.0463759229,37.6639362299
"도봉로150가길 27","퍼스티안","도봉구","방학동",127.0440079,37.66729595,140.221073065236,"도봉소방서.방학남부역","10009",127.0429813465,37.6663334805
"도봉로150길 31","방학E.S.A3아파트","도봉구","방학동",127.045001,37.66615419,91.3026708438469,"방학1동대상타운현대삼성아파트","10136",127.0460316281,37.6662386176
"도봉로150길 42","방학동삼성래미안2","도봉구","방학동",127.0455586,37.66589711,51.6966219698809,"대상타운현대아파트","10819",127.0461208838,37.6657646161
"도봉로150길 43","방학E.S.A2아파트","도봉구","방학동",127.045638,37.66614498,36.2184088212292,"방학1동대상타운현대삼성아파트","10136",127.0460316281,37.6662386176
"도봉로169길 31","럭키","도봉구","도봉동",127.0439471,37.67991038,57.7291595490242,"도봉1파출소","10604",127.0433756365,37.6796566489
"도봉로169라길 77","극동","도봉구","도봉동",127.0308504,37.6790094,490.513877631001,"무수골","10757",127.0361868209,37.6777532993
"도봉로170길 40","래미안도봉","도봉구","도봉동",127.0476075,37.67983233,72.8487725978212,"삼환.동아에코빌아파트","10577",127.0471276197,37.6803652566
"도봉로171길 30","신도봉","도봉구","도봉동",127.0421329,37.67934539,41.8894756702162,"윤성빌라.다리앞","10667",127.0423594433,37.6790145516
"도봉로180가길 32","중흥에스-클래스","도봉구","도봉동",127.0466077,37.68485791,106.974787813688,"도봉한신아파트","10003",127.0459462612,37.6840520197
"도봉로180길 50","유원도봉","도봉구","도봉동",127.0486419,37.68248026,34.1708715687134,"유원극동아파트","10600",127.0489114044,37.6827010175
"도봉로180길 6","동아에코빌","도봉구","도봉동",127.0465224,37.68325417,4.96995788970088,"대우.삼성서비스센터","10592",127.0465784214,37.6832489143
"도봉로180길 6","삼환도봉","도봉구","도봉동",127.0465224,37.68325417,4.96995788970088,"대우.삼성서비스센터","10592",127.0465784214,37.6832489143
"도봉로180나길 20","양우내안애","도봉구","도봉동",127.049103,37.68339058,60.1593695802946,"한신아파트후문","10638",127.0495039881,37.6838280147
"도봉로33길 18","성북프라자","강북구","미아동",127.0268574,37.62153234,260.620100476747,"도봉세무서.성북시장","09009",127.028719403,37.6197140913
"도봉로34길 48","현대캐슬","강북구","미아동",127.0307702,37.62234765,129.469900652977,"한영교회","09934",127.0318418008,37.6231428162
"도봉로41길 42","월드","강북구","미아동",127.0249355,37.62291931,234.898224942882,"미아역.신일중고","09008",127.0271350445,37.6241099542
"도봉로41길 42","월드빌라(311-10)","강북구","미아동",127.0249355,37.62291931,234.898224942882,"미아역.신일중고","09008",127.0271350445,37.6241099542
"도봉로49길 48","현대쉐르빌","강북구","미아동",127.0238717,37.62469724,95.0910968768506,"삼양신협","09577",127.0232915478,37.6254173467
"도봉로68길 26","현대(190-2)","강북구","미아동",127.0259274,37.63124707,133.65810857205,"한국전력공사","09950",127.0247048513,37.6305370136
"도봉로71가길 11","대림(수유)","강북구","수유동",127.0223209,37.63180007,159.28652527606,"수유시장","09943",127.0240584476,37.6321924359
"도봉로71가길 16","수유역하이씨티","강북구","수유동",127.0224325,37.63204142,144.324649772125,"수유시장","09943",127.0240584476,37.6321924359
"도봉로71가길 30","태솔타운","강북구","수유동",127.0222068,37.6325704,168.574361263692,"수유시장","09943",127.0240584476,37.6321924359
"도봉로76가길 15","이너스내안에","강북구","미아동",127.0263605,37.63261644,113.517396329015,"요진아파트","09944",127.026553857,37.6336246217
"도봉로76길 52","요진","강북구","미아동",127.0265006,37.63357768,7.02489514912921,"요진아파트","09944",127.026553857,37.6336246217
"도봉로98길 33","삼성","강북구","번동",126.978884,37.611107,48.0979293084183,"평창동삼성아파트","01293",126.978368,37.610967
"도봉산길 35","서울가든","도봉구","도봉동",127.0416876,37.68710403,58.2264886475408,"도봉산입구","10317",127.0410409003,37.6872120941
"도산대로 232","청학아파트 에이동,비동,씨동","강남구","논현동",127.0325883,37.5208149,158.715662958675,"도산공원.호림아트센터앞","23152",127.0333295289,37.5221138227
"도산대로 454","휴먼스타빌","강남구","청담동",127.0460411,37.52370896,127.234736239642,"농협앞","23180",127.0446656641,37.5240501462
"도산대로100길 30","대우로얄카운티5","강남구","청담동",127.0524119,37.52266776,213.23282625142,"프리마호텔","23167",127.0514609787,37.5244285458
"도산대로101길 15","상지리츠빌(127-16)","강남구","청담동",127.0525585,37.52613884,187.536280806772,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로101길 29","청담현대3차아파트","강남구","청담동",127.0534959,37.52680429,298.102295189355,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로101길 34","구산","강남구","청담동",127.0538028,37.52680553,317.566270406873,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로101길 38","상지카일룸","강남구","청담동",127.0540613,37.52691531,342.693003743075,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로25길 15","신사파크빌라B동","강남구","신사동",127.0270473,37.52078819,230.885736856226,"신사동고개","23107",127.0258423035,37.5189474323
"도산대로30길 56","프라임","강남구","논현동",127.0306794,37.51632121,128.826873399194,"학동역","23536",127.0298909242,37.5153474836
"도산대로46길 21","한진로즈힐","강남구","논현동",127.0367818,37.52064813,193.053567782418,"제일은행.호림아트센터앞","23125",127.0349369258,37.5215790063
"도산대로50길 43","쌍용","강남구","논현동",127.0378447,37.51952742,252.054451317063,"영동고등학교현대아파트","23507",127.0395300499,37.5213549869
"도산대로70길 25","청담2차e-편한세상","강남구","청담동",127.0453205,37.52202842,192.395513089312,"차병원차움","23185",127.0443044632,37.5235573811
"도산대로81길 26","대우로얄카운티2","강남구","청담동",127.0474176,37.52610182,209.722452889161,"청담초등학교앞","23182",127.045085725,37.5264613268
"도산대로83길 23","대우로얄카운티3","강남구","청담동",127.0483262,37.52596305,173.814107884067,"프리마호텔","23166",127.0494314367,37.5246709071
"도산대로83길 35","대우리츠카운티","강남구","청담동",127.0486465,37.52677045,243.777193607204,"프리마호텔","23166",127.0494314367,37.5246709071
"도산대로83길 49","삼호빌라B","강남구","청담동",127.0489696,37.52769049,338.602262430921,"프리마호텔","23166",127.0494314367,37.5246709071
"도산대로85길 30","청담 신원아침도시마인","강남구","청담동",127.0495836,37.52645649,199.2236212078,"프리마호텔","23166",127.0494314367,37.5246709071
"도산대로89길 36","상지리츠빌5A","강남구","청담동",127.0521331,37.52653374,203.981187409694,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로89길 49","청강(건영)","강남구","청담동",127.0528485,37.52732347,310.99635538745,"프라마호텔","23179",127.05115694,37.5248729196
"도산대로92길 10","대우유로카운티","강남구","청담동",127.0501894,37.52385363,112.938979509064,"프리마호텔","23166",127.0494314367,37.5246709071
"도산대로96길 39","삼성청담공원아파트","강남구","청담동",127.0502332,37.52224379,228.947551878097,"청담지구대","23183",127.0477909496,37.5229351646
"도산대로98길 31","연세빌라(59-16)","강남구","청담동",127.0519378,37.52259962,207.901810527122,"프리마호텔","23167",127.0514609787,37.5244285458
"도신로 100","우성5","영등포구","신길동",126.9032836,37.50727892,49.2229923725209,"우성5차아파트","19323",126.9027457631,37.50739506
"도신로 31","현대3","영등포구","대림동",126.8966386,37.50476765,35.5664505516942,"대림동현대3차아파트","19274",126.8964335655,37.5044926537
"도신로 68","우성1","영등포구","신길동",126.9001255,37.50600748,27.0654524572242,"신길1차우성아파트","19361",126.8998713446,37.5058715996
"도신로15라길 3","정호샤인빌","영등포구","도림동",126.8979953,37.50728874,206.956553801263,"도림동주민센터","19745",126.8964537842,37.5086891001
"도신로29길 28","영등포푸르지오","영등포구","영등포동",126.9041232,37.51082184,114.425196518234,"영등포동.영등포푸르지오아파트","19529",126.9053948102,37.511019637
"도신로4길 14","현대1","영등포구","대림동",126.8958204,37.50234012,77.1006709354903,"성원아파트","19329",126.8966667348,37.5025101165
"도신로4길 2","현대2","영등포구","대림동",126.8953705,37.50327327,55.9777101059449,"현대2차아파트","19328",126.8947750905,37.5031007881
"도영로 2","코오롱","영등포구","대림동",126.8943302,37.5069645,15.9305446244711,"대림코오롱아파트","19312",126.8943271979,37.5071075867
"도영로 66","영등포아트자이","영등포구","도림동",126.8993874,37.51115696,28.0473424660595,"영등포아트자이","19986",126.8991762721,37.5113451969
"도영로7길 7","도림청구","영등포구","도림동",126.8958315,37.5091442,64.0114490993517,"도림동주민센터","19700",126.8964095201,37.5087971934
"도화2안길 11","현대아트빌라","마포구","도화동",126.9490112,37.539441,129.267303619512,"샛별문방구.마포전철역","14500",126.947628807,37.5398243005
"도화4길 41","마포동원베네스트","마포구","도화동",126.9517947,37.54018185,197.153313903294,"공덕역10번출구","14618",126.9528783057,37.5417305285
"도화길 28","삼성","마포구","도화동",126.978884,37.611107,48.0979293084183,"평창동삼성아파트","01293",126.978368,37.610967
"독립문공원길 17","독립문극동(200-0)","서대문구","현저동",126.9582714,37.57216633,28.3482448562014,"3호선독립문역","13864",126.9583836762,37.5724049323
"독립문로 10","독립문삼호","서대문구","영천동",126.9594457,37.57062973,18.6359906434232,"삼호아파트.천연동사무소","13874",126.9593909971,37.5707914279
"독립문로14길 33","돈의문센트레빌","서대문구","냉천동",126.9622946,37.56652743,157.122897706995,"감리신학대학교","13883",126.9625724585,37.5679216001
"독립문로14길 74","동부센트레빌","서대문구","냉천동",126.9603388,37.56636722,150.213373883651,"뜨란채아파트101동","13509",126.9587733457,37.565837009
"독립문로8길 33","산경","서대문구","천연동",126.9597816,37.5682719,14.5096655404249,"산경아파트","13534",126.9597262526,37.568394638
"독립문로8길 54","천연뜨란채","서대문구","천연동",126.9588006,37.56814922,21.0412382742457,"뜨란채아파트.노인복지관","13521",126.9590155058,37.568067297
"독막로 145","서강예가","마포구","창전동",126.9301609,37.54825219,31.3430329353328,"서강쌍용아파트.광흥창역","14942",126.93012642,37.547971961
"독막로 209","세양청마루","마포구","신수동",126.9370503,37.54748287,25.5731591486818,"신수세양아파트","14874",126.9373247519,37.5474092121
"독막로 266","마포태영","마포구","대흥동",126.942826,37.54585226,23.8097611482959,"대흥태영아파트","14662",126.9430638871,37.5457513998
"독막로 288","대흥동세양","마포구","대흥동",126.9449775,37.54469538,26.2527868227376,"한국컴퓨터","14839",126.94493407,37.5449286853
"독막로 289","중앙하이츠","마포구","염리동",126.9452422,37.54489825,27.4065605686908,"한국컴퓨터","14839",126.94493407,37.5449286853
"독막로18길 5","두산위브","마포구","상수동",126.9241238,37.54740513,32.1288101464152,"상수두산아파트","14596",126.9244409921,37.5475467474
"독막로20나길 21","래미안밤섬리베뉴 Ⅱ","마포구","상수동",126.9267264,37.54642555,121.456053773428,"한강밤섬자이아파트","14310",126.9277926676,37.5457358405
"독막로20나길 22","래미안밤섬리베뉴 Ⅰ","마포구","상수동",126.9260635,37.54634774,127.797717402266,"서강초등학교","14126",126.9261941009,37.5474910871
"독막로28길 10","밤섬경남아너스빌","마포구","신수동",126.9369386,37.54678093,48.6186417974237,"성원아파트","14569",126.9371834845,37.5471721489
"독막로28길 7","신수동성원","마포구","신수동",126.9371567,37.54690004,30.3831309411414,"성원아파트","14569",126.9371834845,37.5471721489
"독막로42길 2","마포자이","마포구","염리동",126.9462441,37.54380608,39.1492259533791,"국민건강보험공단.마포자이아파트","14744",126.9460097727,37.5441046793
"독막로42길 5","세양청마루(101동)","마포구","염리동",126.9463058,37.54319938,77.5650741357783,"염리초등학교","14757",126.9467600134,37.542602893
"독산로 299","대광아파트","금천구","독산동",126.9031668,37.47354367,3.43091037314099,"독산동남문시장","18228",126.903170701,37.4735130055
"독산로 78","경남아파트","금천구","시흥동",126.9062479,37.45429279,48.4193159920659,"시흥초등학교","18176",126.9058231484,37.4545675549
"독산로10길 96","남서울건영2","금천구","시흥동",126.9111812,37.44993767,52.11588751122,"범일운수종점","18708",126.911246,37.450403
"독산로22길 86","신화아파트(200-4)","금천구","시흥동",126.9109306,37.45279296,125.112530878593,"동산중앙교회","18531",126.9118170096,37.4519166093
"독산로24나길 13","시흥(817-29)","금천구","시흥동",126.9074288,37.45567842,103.62266891999,"시흥아파트앞","18962",126.9081188294,37.4564310534
"독산로36길 36","시흥동 월드메르디앙","금천구","시흥동",126.9068914,37.45968396,114.743103067999,"신흥초등학교","18974",126.9081006139,37.4593082796
"독산로50길 89","삼익","금천구","시흥동",126.9092236,37.46257771,20.7681931909448,"삼익아파트앞","18220",126.909455,37.462545
"독산로70길 103","해찬아파트","금천구","독산동",126.9070151,37.46843373,21.6488671379949,"해찬아파트","18537",126.9070812349,37.4682464727
"독산로78다길 22","아셈그린힐","금천구","독산동",126.9052019,37.46947316,152.647907960073,"구민문화체육센터","18532",126.906683145,37.4701790336
"독산로78다길 52","독산동아아파트","금천구","독산동",126.9066041,37.47029854,15.0250532836642,"구민문화체육센터","18532",126.906683145,37.4701790336
"독산로80가길 29","세심아파트","금천구","독산동",126.9064909,37.47090621,82.7116306781965,"구민문화체육센터","18532",126.906683145,37.4701790336
"독산로92길 16","리치힐103동(992-0)","금천구","독산동",126.9042903,37.47380094,92.4265697122918,"독산동남문시장","18229",126.9034139964,37.4733474011
"독서당로 111","한남더힐","용산구","한남동",127.0113816,37.53645547,24.2829394138783,"이집트대사관.한남더힐아파트","03749",127.0114310392,37.5362408844
"독서당로 156","한남하이츠","성동구","옥수동",127.0118681,37.53996261,26.397085056026,"한남하이츠아파트","04527",127.0115923113,37.5400543105
"독서당로 175","극동그린","성동구","옥수동",127.0109678,37.54176543,25.9339444075045,"극동그린아파트앞","04270",127.0112564841,37.5418087778
"독서당로 191","극동","성동구","옥수동",127.0122915,37.54291835,6.78881708511078,"극동아파트상가","04583",127.0123679427,37.5429116083
"독서당로 218","삼성","성동구","옥수동",126.978884,37.611107,48.0979293084183,"평창동삼성아파트","01293",126.978368,37.610967
"독서당로 22","한남동동원베네스트","용산구","한남동",127.007583,37.53022566,42.4457928823269,"한남역","03750",127.0077438254,37.5305849943
"독서당로 242","동인샤인빌","성동구","옥수동",127.0172926,37.54510888,49.0878626097685,"미타사입구","04163",127.0168373163,37.5448556208
"독서당로 272","대우","성동구","금호동4가",127.0200489,37.54653224,49.3135544590715,"금옥초등학교입구","04513",127.0197191404,37.5468898487
"독서당로 343","금호삼성래미안","성동구","금호동1가",127.0271013,37.5482644,37.5371497263357,"삼성래미안아파트앞","04160",127.0275127211,37.5483498668
"독서당로 375","신동아","성동구","응봉동",127.0299163,37.54992327,23.6256381223127,"신동아아파트","04746",127.0300981967,37.5497675599
"독서당로 377","금호현대","성동구","응봉동",127.0303982,37.55000154,37.1412076353462,"신동아아파트","04746",127.0300981967,37.5497675599
"독서당로 431","대림(2차)","성동구","응봉동",127.0334424,37.55390542,16.0562627412549,"응봉동주민센터","04139",127.0334386918,37.5537612141
"독서당로 434","대림(1차)","성동구","응봉동",127.0338909,37.55377453,35.7174768910119,"응봉주민센터","04795",127.0336017817,37.5539990568
"독서당로 441","신동아","성동구","행당동",127.0339329,37.55466007,58.5602408262757,"응봉사거리","04579",127.0345427336,37.5548674402
"독서당로 70","리버티하우스","용산구","한남동",127.0086461,37.53367066,10.5361396718123,"한남동","03213",127.0087002913,37.5337549896
"독서당로 73","성아1","용산구","한남동",127.0086812,37.53406002,14.8424074796049,"한남동","03752",127.0085656637,37.533963153
"독서당로 73","한성1","용산구","한남동",127.0086812,37.53406002,14.8424074796049,"한남동","03752",127.0085656637,37.533963153
"독서당로34길 22","시범","용산구","한남동",127.0122911,37.53897094,114.464067604702,"한남시범아파트","03210",127.0122607528,37.5379429734
"독서당로40길 25","현대","성동구","옥수동",127.0172475,37.5428763,122.795527636889,"옥수역2번출구","04872",127.0176124993,37.5418118508
"독서당로40길 37","옥수 어울림","성동구","옥수동",127.0175768,37.54190241,10.5619929941376,"옥수역2번출구","04872",127.0176124993,37.5418118508
"독서당로62길 43","대림(1차)","성동구","응봉동",127.0339887,37.55216146,36.8665359691073,"응봉역.광희중","04739",127.0344034229,37.5522011423
"돈화문로11가길 59","현대뜨레비앙","종로구","익선동",126.9902368,37.57521091,103.456616413588,"창덕궁","01558",126.9906200153,37.5760892484
"동광로 126","월드빌라트(798-5)","서초구","방배동",126.9961214,37.49397649,22.7209613684682,"필리핀대사관","22474",126.9958664743,37.4939491206
"동광로 157","비엥에뜨르","서초구","반포동",126.99945,37.49495226,127.769344834477,"방배중학교","22489",126.9981113214,37.495387339
"동광로 62","이연아마빌레","서초구","방배동",126.9894237,37.49229374,35.0481385470378,"빛교회.이수중앙시장","22924",126.9890268906,37.4922933558
"동광로19길 51","래미안방배에버뉴","서초구","방배동",126.9881949,37.49460864,104.47434378482,"서래초교","22457",126.9889993086,37.4952967316
"동광로1길 112","롯데캐슬헤론","서초구","방배동",126.9839661,37.49668378,50.5242185869204,"이수교(방배본동)","22762",126.9834607234,37.4968964454
"동광로1길 84","푸른마을","서초구","방배동",126.9838924,37.49563318,120.926886767693,"이수교","22225",126.983319414,37.4966197869
"동광로22길 32","방배대우멤버스카운티201","서초구","방배동",126.992503,37.49195654,108.59917479251,"하나은행","22934",126.9913600147,37.4915969962
"동광로28길 19","방배대우멤버스카운티502","서초구","방배동",126.995774,37.49310186,94.6696090356892,"필리핀대사관","22474",126.9958664743,37.4939491206
"동광로3길 18","방배아이파크","서초구","방배동",126.984421,37.49175527,160.850638228184,"경문고교.배나무골앞","20017",126.9826205249,37.4915383632
"동광로43길 14","APELBAUM","서초구","반포동",127.0007095,37.49534795,229.516057910021,"방배중학교","22489",126.9981113214,37.495387339
"동교로 290","일진아이윌","서대문구","연희동",126.9274477,37.56477153,229.45211329319,"연희104고지앞.구성산회관","13009",126.9257860764,37.5663570321
"동교로 291","임광","서대문구","연희동",126.9273899,37.5651134,197.972507967706,"연희104고지앞.구성산회관","13009",126.9257860764,37.5663570321
"동교로17길 45","에덴지우","마포구","서교동",126.9148931,37.5568223,53.0084095710699,"희성교회","14887",126.9142956492,37.556871554
"동교로1길 22","한강그린1차아파트","마포구","망원동",126.9019856,37.55220288,148.281825957752,"망원1동파출소","14929",126.9026248461,37.5534347448
"동교로39길 11","대명","마포구","연남동",126.9238426,37.56185068,50.7251247999809,"대명아파트","14672",126.9242405757,37.562179486
"동교로3길 115","한강2차대주피오레","마포구","망원동",126.8985884,37.5551325,93.6236981457787,"망원유수지.마포구민체육센터","14579",126.8990019445,37.5559070067
"동교로3길 125","현진에버빌2","마포구","망원동",126.897922,37.55532429,115.285980619304,"망원유수지.마포구민체육센터","14579",126.8990019445,37.5559070067
"동교로3길 67","한강1차대주피오레","마포구","망원동",126.9004891,37.55362364,108.16447536833,"화평교회","14590",126.9011589449,37.5544373457
"동교로3길 79","강변타운","마포구","망원동",126.9000927,37.55405574,103.242145685399,"화평교회","14590",126.9011589449,37.5544373457
"동남로 160","현대1","송파구","문정동",127.1281807,37.49231914,38.4952504324317,"가락동미륭아파트","24344",127.1282354597,37.4926622084
"동남로 193","가락(1차)쌍용아파트","송파구","가락동",127.1301302,37.49483536,56.8858451009236,"가락동쌍용아파트","24345",127.1304312751,37.4943836148
"동남로 225","래미안파크팰리스","송파구","가락동",127.1323769,37.49723374,118.90480587707,"가락동극동아파트","24357",127.1318312665,37.4962572557
"동남로11길 4","가락미륭아파트","송파구","가락동",127.128474,37.49326248,70.0647275700801,"가락동미륭아파트","24344",127.1282354597,37.4926622084
"동남로13길 32","가락그랑밸리","송파구","가락동",127.1264818,37.49451506,221.062948729442,"가윤예식장","24343",127.1253325788,37.4927509283
"동남로13길 33","신한빌라트-신한미지엔","송파구","가락동",127.12627,37.49427166,188.449793408284,"가윤예식장","24343",127.1253325788,37.4927509283
"동남로14길 23","에스디펠리체","송파구","가락동",127.1317124,37.4920238,207.423127539727,"문정동래미안아파트","24325",127.1293795939,37.4918094184
"동남로17길 15","골드팰리스아파트","송파구","가락동",127.1307689,37.49639983,64.7484357490608,"송파중학교","24346",127.1315012297,37.4963729647
"동남로18길 44","프라자","송파구","가락동",127.1336195,37.4919492,118.269238116855,"가락2동프라자아파트","24353",127.134289556,37.4928690436
"동남로18길 9","극동","송파구","가락동",127.1318783,37.49515561,27.0618894930955,"극동아파트","24355",127.1320189478,37.494939634
"동남로20길 3","대련","송파구","가락동",127.1330018,37.49687888,124.403237350469,"가락동극동아파트","24357",127.1318312665,37.4962572557
"동남로23가길 34","대영공원(102동)","송파구","오금동",127.1318397,37.50178522,251.377680799306,"가락현대5차아파트","24347",127.131922,37.499528
"동남로24길 6","우창","송파구","오금동",127.1367636,37.49976478,61.8067919965702,"우창아파트","24267",127.1360639933,37.4997505359
"동남로49길 57","현대1차아파트","강동구","둔촌동",127.1459242,37.53203078,176.995511485845,"둔촌고등학교","25575",127.1439441771,37.5317806918
"동남로49길 60","초원동아","강동구","둔촌동",127.1466046,37.53269093,226.910666591323,"둔촌푸르지오아파트사거리","25578",127.1450862778,37.5343357062
"동남로71길 19","한양","강동구","명일동",127.1550414,37.55161165,124.610103529253,"강동아트센터.강동경희대병원","25178",127.1561087396,37.5523444556
"동남로71길 41","현대(고덕)","강동구","명일동",127.153749,37.55173966,218.868863139145,"강동아트센터.강동경희대병원","25178",127.1561087396,37.5523444556
"동남로73길 26","명일진로","강동구","명일동",127.1547778,37.55319697,151.006876108251,"강동아트센터.강동경희대병원","25178",127.1561087396,37.5523444556
"동남로79길 26","고덕 아이파크","강동구","고덕동",127.155064,37.55779888,208.212585963941,"고덕아이파크아파트","25174",127.1537814711,37.5593688285
"동남로82길 94","삼익그린12","강동구","고덕동",127.162111,37.56039152,52.3567377430589,"고덕2단지","25531",127.1627042915,37.5603958298
"동망산길 19","창신쌍용1","종로구","창신동",127.0148912,37.58067597,19.4188842620307,"쌍용아파트입구.창신역","01569",127.0149635738,37.580511226
"동망산길 47","종로센트레빌","종로구","숭인동",127.0160074,37.579793,68.2865824530551,"종로센트레빌아파트","01563",127.0156926979,37.5803534405
"동소문로 248","돈암2-1삼부","성북구","길음동",127.0241019,37.60330689,36.0256777365063,"길음뉴타운","08003",127.0241681657,37.6036262275
"동소문로 284","길음 서희스타힐스","성북구","하월곡동",127.0271402,37.60549364,58.7785168455149,"월곡뉴타운","08002",127.0274048151,37.6059782576
"동소문로13길 39","송산아파트","성북구","동소문동4가",127.0117256,37.59337946,171.168905850424,"스카이프라자앞.111동앞","08986",127.010411688,37.5945110389
"동소문로13길 47","한신플러스A","성북구","동소문동4가",127.0114029,37.59347889,144.379680415313,"스카이프라자앞.111동앞","08986",127.010411688,37.5945110389
"동소문로15길 99","한신플러스C","성북구","동소문동7가",127.014273,37.59566451,106.859181328234,"이수아파트.한신휴아파트입구","08492",127.0141174417,37.5966164967
"동소문로20나길 47","코아루센타시아","성북구","동선동1가",127.0190955,37.59284409,122.183305949154,"돈암사거리.성신여대입구","08008",127.017839099,37.593306296
"동소문로26마길 46","태극에버빌","성북구","동선동3가",127.0214846,37.59580905,150.924695598638,"풍림아파트.성신초교","08952",127.0230545241,37.595269765
"동소문로27길 37","한양수자인","성북구","동선동4가",127.0202426,37.59585482,238.992021010331,"풍림아파트","08945",127.022078987,37.5974334637
"동소문로31길 6","대성유니드(641-0)","성북구","돈암동",127.0208125,37.59696325,123.360759279063,"풍림아파트","08945",127.022078987,37.5974334637
"동소문로34길 24","돈암동삼성","성북구","돈암동",127.0224474,37.59896847,67.4297665069787,"미아리고개.미아리예술극장","08005",127.0217090638,37.5988112954
"동소문로34길 73","길음역금호어울림센터힐","성북구","돈암동",127.0237581,37.60085873,128.621728825429,"길음역","08124",127.0237044279,37.6020133759
"동소문로3길 101","송산아파트","성북구","동소문동4가",127.0099231,37.59201013,96.6919293843488,"한신105동앞","08984",127.0090683722,37.5925539857
"동소문로44길 17","성북힐스테이트(102동)","성북구","하월곡동",127.0288712,37.6064575,76.8236329209915,"월곡뉴타운","08001",127.028209324,37.6069061871
"동소문로44길 43","성북힐스테이트(101동)","성북구","하월곡동",127.0304181,37.60649241,86.9265359201961,"성가복지병원앞","08881",127.0311141214,37.6059394924
"동소문로46길 18","삼전솔하임3차","성북구","하월곡동",127.029884,37.60692268,94.6435733478562,"현대백화점별관주차장","08874",127.0291417258,37.6075367209
"동숭4라길 27","동성아파트(2동)","종로구","동숭동",127.0061072,37.58348682,367.571612868937,"혜화역1번출구","01592",127.0019407215,37.5834542178
"동일로 1280","중계무지개","노원구","중계동",127.0651281,37.64335569,45.9592907330645,"중계역","11373",127.0653255037,37.6429735644
"동일로 1355","상계주공2(고층)","노원구","상계동",127.0615531,37.64966494,6.64196768651391,"상계주공2단지","11245",127.0616198478,37.649637244
"동일로 1356","상계주공4(고층)","노원구","상계동",127.0620763,37.64981837,45.0007507473238,"상계주공2단지","11245",127.0616198478,37.649637244
"동일로 1362","상계주공4(고층)","노원구","상계동",127.061967,37.65032419,53.2811492485276,"상계주공4단지","11256",127.0617647168,37.6507752318
"동일로 1383","상계주공3(고층)","노원구","상계동",127.0608609,37.65216997,9.24112146979234,"상계주공3단지","11244",127.0609078892,37.6520957586
"동일로 1384","상계주공6(고층)","노원구","상계동",127.0614122,37.65224262,47.358914522384,"상계주공3단지","11244",127.0609078892,37.6520957586
"동일로 1390","상계주공6(고층)","노원구","상계동",127.0613076,37.65272491,26.4814101031425,"노원역","11832",127.0612202549,37.6529525233
"동일로 143","대우1","성동구","성수동2가",127.0654904,37.54530297,43.6497832462814,"아남전자","05566",127.0659848276,37.5452943403
"동일로 1456","상계주공7(고층)","노원구","상계동",127.0597657,37.65855523,124.63925321806,"도봉면허시험장","11185",127.0599658724,37.6574468479
"동일로 237","서울숲아이파크","성동구","송정동",127.0698539,37.55296587,121.653789900692,"송정동서울숲아이파크","04214",127.0693826872,37.5519388701
"동일로 263","건영","성동구","송정동",127.0708739,37.55532382,37.4307640786704,"송정동건영아파트","04215",127.0712975363,37.5553402615
"동일로 459","성원","광진구","중곡동",127.0796658,37.57124121,107.597578154411,"면곡시장","05121",127.0795827233,37.57027689
"동일로 476","늘푸른동아","중랑구","면목동",127.0803455,37.5728251,36.3763261935517,"늘푸른동아아파트","07123",127.0803571864,37.5724984572
"동일로 483","두원","중랑구","면목동",127.0799052,37.57353098,1.10287249567172,"면목119안전센터","07121",127.0799088318,37.5735215001
"동일로 501","면목삼익","중랑구","면목동",127.0796357,37.57512446,61.956982517882,"경남아너스빌아파트앞","07122",127.0801546872,37.5747495207
"동일로 709","SG타워","중랑구","상봉동",127.0799534,37.5937258,204.252980138152,"KT중랑지점사거리","07111",127.0799782951,37.5918910703
"동일로 752","한신1차","중랑구","중화동",127.0805817,37.59758325,143.04181920425,"국민은행중화동지점","07109",127.079855,37.598732
"동일로 752","한신2","중랑구","중화동",127.0805817,37.59758325,143.04181920425,"국민은행중화동지점","07109",127.079855,37.598732
"동일로 932","묵동자이(2단지)","중랑구","묵동",127.0772579,37.61363215,14.48594934335,"먹골역. 묵동자이아파트","07104",127.0771008817,37.6135939008
"동일로 938","월등스카이뷰","중랑구","묵동",127.0770324,37.61416754,64.1421217772594,"먹골역. 묵동자이아파트","07104",127.0771008817,37.6135939008
"동일로 941","극동늘푸른","중랑구","묵동",127.0765063,37.61433583,41.8187600415121,"극동늘푸른아파트","07101",127.0764039758,37.6147026458
"동일로 942","위더스빌","중랑구","묵동",127.0769005,37.61452559,48.0152877066058,"극동늘푸른아파트","07101",127.0764039758,37.6147026458
