"addr","lon","lat"
"서울특별시 동작구 사당동 1151",126.9663559,37.4822758
"서울특별시 동작구 사당동 1136",126.9775337,37.4888372
"서울특별시 동작구 사당동 1134",126.9677428,37.4880609
"서울특별시 동작구 사당동 1135",126.9676967,37.4872207
"서울특별시 동작구 사당동 105",126.9760224,37.4897954
"서울특별시 동작구 사당동 1143",126.965536,37.4870469
"서울특별시 동작구 사당동 449-28",126.9715375,37.4769381
"서울특별시 동작구 사당동 169-8",126.9731614,37.4860835
"서울특별시 동작구 사당동 1155",126.9752984,37.4932888
"서울특별시 동작구 사당동 1147",126.9682616,37.4869301
"서울특별시 동작구 사당동 1131",126.971224,37.4853746
"서울특별시 동작구 사당동 64-128",126.9786597,37.4905183
"서울특별시 동작구 사당동 1132",126.9722542,37.4906466
"서울특별시 동작구 사당동 1141",126.9737311,37.4784097
"서울특별시 동작구 사당동 1149",126.9715505,37.4902566
"서울특별시 동작구 사당동 1139",126.9624793,37.4886996
"서울특별시 동작구 사당동 1154",126.9700086,37.478936
"서울특별시 동작구 사당동 1140",126.9792202,37.4932876
"서울특별시 동작구 사당동 1133",126.9704888,37.4891824
"서울특별시 동작구 사당동 1016-42",126.9779629,37.4814018
"서울특별시 동작구 사당동 1037-9",126.977678,37.4778312
"서울특별시 동작구 사당동 1150",126.969485,37.4772203
"서울특별시 동작구 사당동 1138",126.9653532,37.4860316
"서울특별시 동작구 사당동 43-71",126.9793355,37.4924632
"서울특별시 동작구 사당동 1137",126.9766746,37.4909724
"서울특별시 동작구 사당동 1048-8",126.9734674,37.477355
"서울특별시 동작구 사당동 1156",126.9733325,37.4862548
"서울특별시 동작구 사당동 1157",126.9808799,37.4843239
"서울특별시 동작구 사당동 147-29",126.9804278,37.4843975
"서울특별시 동작구 사당동 138-3",126.9802327,37.4862754
"서울특별시 동작구 사당동 196",126.9648239,37.489651
"서울특별시 동작구 사당동 1145",126.9633953,37.4918874
"서울특별시 동작구 사당동 240-15",126.9695654,37.4829751
"서울특별시 동작구 사당동 1142",126.9692317,37.4804303
"서울특별시 동작구 사당동 1153",126.9737034,37.4814253
"서울특별시 동작구 사당동 169-32",126.9703763,37.4879821
"서울특별시 동작구 사당동 25-2",126.9695186,37.4881909
"서울특별시 동작구 사당동 303-60",126.9703752,37.476937
"서울특별시 동작구 상도1동 441-5",126.9512969,37.5025427
"서울특별시 동작구 상도1동 328-18",126.9522214,37.5018616
"서울특별시 동작구 상도1동 328-11",126.9525954,37.5022083
"서울특별시 동작구 상도1동 311-1",126.9527525,37.5005148
"서울특별시 동작구 상도동 323-4",126.9295104,37.4986134
"서울특별시 동작구 상도동 414",126.9495685,37.5070803
"서울특별시 동작구 상도동 445",126.9419367,37.4953419
"서울특별시 동작구 상도동 36-1",126.9481801,37.5052677
"서울특별시 동작구 상도동 411",126.9534978,37.492976
"서울특별시 동작구 상도동 409",126.9399245,37.4962511
"서울특별시 동작구 상도동 528",126.9444394,37.5028916
"서울특별시 동작구 상도동 535",126.9377193,37.4989895
"서울특별시 동작구 상도동 431",126.9547449,37.4994881
"서울특별시 동작구 상도동 530",126.9436722,37.496737
"서울특별시 동작구 상도동 421",126.9583174,37.4979492
"서울특별시 동작구 상도동 520",126.9562339,37.4982164
"서울특별시 동작구 상도동 536",126.9377193,37.4989895
"서울특별시 동작구 상도동 363-164",126.9381724,37.5049015
"서울특별시 동작구 상도동 459",126.935181,37.4935008
"서울특별시 동작구 상도동 458",126.9341222,37.4936831
"서울특별시 동작구 상도동 534",126.9377193,37.4989895
"서울특별시 동작구 상도동 450",126.933706,37.5045847
"서울특별시 동작구 상도동 408",126.957297,37.4934178
"서울특별시 동작구 상도동 529",126.9432338,37.5045694
"서울특별시 동작구 상도동 283-75",126.9365189,37.4940534
"서울특별시 동작구 상도동 460",126.9539517,37.5035718
"서울특별시 동작구 상도동 412",126.9594285,37.4940781
"서울특별시 동작구 상도동 263-2",126.9356274,37.4972666
"서울특별시 동작구 상도동 466",126.95254,37.4991289
"서울특별시 동작구 상도동 418",126.9317114,37.5013752
"서울특별시 동작구 상도동 532",126.9377193,37.4989895
"서울특별시 동작구 상도동 416",126.9426009,37.5006911
"서울특별시 동작구 상도동 527",126.9439079,37.5059333
"서울특별시 동작구 상도동 77-21",126.9530307,37.4992999
"서울특별시 동작구 상도동 409-3",126.9395393,37.4962179
"서울특별시 동작구 상도동 415",126.9498321,37.4991652
"서울특별시 동작구 상도동 521",126.9429851,37.5019956
"서울특별시 동작구 상도동 410",126.9615222,37.4931478
"서울특별시 동작구 상도동 407",126.9577691,37.4924831
"서울특별시 동작구 상도동 531",126.9377193,37.4989895
"서울특별시 동작구 상도동 533",126.9377193,37.4989895
"서울특별시 동작구 신대방동 710",126.9135245,37.4959779
"서울특별시 동작구 신대방동 395-67",126.9231054,37.4906999
"서울특별시 동작구 신대방동 713",126.9135326,37.4943308
"서울특별시 동작구 신대방동 709",126.921766,37.4973419
"서울특별시 동작구 신대방동 720",126.928594,37.4954694
"서울특별시 동작구 신대방동 395-68",126.9239177,37.4905172
"서울특별시 동작구 신대방동 395-66",126.923403,37.4913946
"서울특별시 동작구 신대방동 395-69",126.9240825,37.4912431
"서울특별시 동작구 신대방동 711",126.9154878,37.4943317
"서울특별시 동작구 신대방동 395-65",126.9234976,37.4920496
"서울특별시 동작구 신대방동 719",126.9067493,37.4875294
"서울특별시 동작구 신대방동 705",126.9272312,37.4965825
"서울특별시 동작구 신대방동 712",126.9083198,37.4894072
"서울특별시 동작구 신대방동 360-17",126.9239745,37.4966457
"서울특별시 동작구 신대방동 717",126.9145977,37.4918393
"서울특별시 동작구 신대방동 565",126.9116189,37.4923219
"서울특별시 동작구 신대방동 565-21",126.9104435,37.4928247
"서울특별시 동작구 신대방동 395-73",126.9251532,37.4917313
"서울특별시 동작구 신대방동 470-8",126.9151729,37.495538
"서울특별시 동작구 신대방동 707",126.9121213,37.4946422
"서울특별시 동작구 신대방동 716",126.9070721,37.4859438
"서울특별시 동작구 흑석동 191-8",126.9589559,37.5082483
"서울특별시 동작구 흑석동 143-23",126.9610293,37.5111715
"서울특별시 동작구 흑석동 38-58",126.9667184,37.5047979
"서울특별시 동작구 흑석동 10",126.9667317,37.5079381
"서울특별시 동작구 흑석동 329",126.959583,37.5004706
"서울특별시 동작구 흑석동 327",126.9629648,37.5012689
"서울특별시 동작구 흑석동 28",126.9702257,37.5066126
"서울특별시 동작구 흑석동 257-8",126.9603026,37.4995489
"서울특별시 동작구 흑석동 332",126.9621719,37.5065872
"서울특별시 동작구 흑석동 328",126.9586215,37.5003162
"서울특별시 동작구 흑석동 335",126.9605285,37.5094857
"서울특별시 동작구 흑석동 339",126.9605285,37.5094857
"서울특별시 동작구 흑석동 336",126.9605285,37.5094857
"서울특별시 마포구 공덕동 371",126.9509874,37.5467117
"서울특별시 마포구 공덕동 43",126.9595251,37.5510698
"서울특별시 마포구 공덕동 457",126.951783,37.5484028
"서울특별시 마포구 공덕동 476",126.9521717,37.5468697
"서울특별시 마포구 공덕동 370-9",126.9500157,37.5484592
"서울특별시 마포구 공덕동 468",126.9619528,37.549828
"서울특별시 마포구 공덕동 464",126.9512018,37.5501465
"서울특별시 마포구 공덕동 469",126.9521717,37.5468697
"서울특별시 마포구 공덕동 467",126.9506066,37.5448909
"서울특별시 마포구 공덕동 462",126.9530391,37.5472768
"서울특별시 마포구 공덕동 188-108",126.9499855,37.5498825
"서울특별시 마포구 공덕동 460",126.9553354,37.547016
"서울특별시 마포구 노고산동 1-3",126.942077,37.556221
"서울특별시 마포구 노고산동 107-36",126.9367635,37.5535729
"서울특별시 마포구 대흥동 802",126.9449385,37.5443944
"서울특별시 마포구 대흥동 803",126.9406255,37.547622
"서울특별시 마포구 대흥동 804",126.9427769,37.5498977
"서울특별시 마포구 대흥동 660",126.9426066,37.54477
"서울특별시 마포구 대흥동 12-41",126.9433804,37.5563291
"서울특별시 마포구 도화동 544",126.9459381,37.5408325
"서울특별시 마포구 도화동 357",126.9540212,37.5395096
"서울특별시 마포구 도화동 547",126.9538738,37.5402588
"서울특별시 마포구 도화동 564",126.952302,37.5401034
"서울특별시 마포구 도화동 563",126.9489446,37.5412413
"서울특별시 마포구 도화동 550",126.9503703,37.540034
"서울특별시 마포구 도화동 538",126.9462785,37.5412518
"서울특별시 마포구 도화동 82",126.9470458,37.5364129
"서울특별시 마포구 도화동 555",126.9454625,37.5399759
"서울특별시 마포구 도화동 240-1",126.9489949,37.5391856
"서울특별시 마포구 도화동 353",126.9517522,37.5378342
"서울특별시 마포구 마포동 350",126.9438997,37.536292
"서울특별시 마포구 마포동 442",126.9463274,37.5359262
"서울특별시 마포구 마포동 449",126.9435802,37.5368623
"서울특별시 마포구 마포동 253",126.9457157,37.5370227
"서울특별시 마포구 망원동 508",126.8982417,37.5604424
"서울특별시 마포구 망원동 490",126.8997543,37.5538708
"서울특별시 마포구 망원동 465-34",126.8998866,37.5609596
"서울특별시 마포구 망원동 465-3",126.9001217,37.5610591
"서울특별시 마포구 망원동 465-32",126.9002651,37.5608523
"서울특별시 마포구 망원동 456-9",126.9011473,37.5541947
"서울특별시 마포구 망원동 471-3",126.9036188,37.561935
"서울특별시 마포구 망원동 496",126.9047681,37.5533246
"서울특별시 마포구 망원동 497",126.8993431,37.5571269
"서울특별시 마포구 망원동 491",126.8994009,37.5593548
"서울특별시 마포구 망원동 492",126.9052475,37.5561402
"서울특별시 마포구 망원동 429-4",126.9004087,37.5573225
"서울특별시 마포구 망원동 510",126.8998735,37.5583924
"서울특별시 마포구 망원동 516",126.9001852,37.5604362
"서울특별시 마포구 망원동 470-1",126.9019591,37.561269
"서울특별시 마포구 망원동 478-27",126.9063545,37.5593852
"서울특별시 마포구 망원동 433-9",126.9022804,37.5588068
"서울특별시 마포구 망원동 384-7",126.9089819,37.5540772
"서울특별시 마포구 망원동 470-39",126.902667,37.5616171
"서울특별시 마포구 망원동 513",126.9030069,37.5621365
"서울특별시 마포구 망원동 433-3",126.9026088,37.5595667
"서울특별시 마포구 망원동 475-3",126.9042508,37.5598207
"서울특별시 마포구 망원동 504",126.9066524,37.5561172
"서울특별시 마포구 망원동 432-63",126.9018235,37.5585502
"서울특별시 마포구 망원동 518",126.9012821,37.5559772
"서울특별시 마포구 망원동 517",126.9062899,37.5585367
"서울특별시 마포구 망원동 498",126.9008381,37.5596773
"서울특별시 마포구 망원동 454-36",126.8986808,37.5557602
"서울특별시 마포구 망원동 506",126.8996114,37.561203
"서울특별시 마포구 망원동 501",126.9066929,37.5557419
"서울특별시 마포구 망원동 500",126.9003781,37.5533937
"서울특별시 마포구 망원동 499",126.8982957,37.5549304
"서울특별시 마포구 망원동 236-2",126.9020483,37.5521802
"서울특별시 마포구 망원동 505",126.9001893,37.5595451
"서울특별시 마포구 망원동 511",126.909249,37.5541563
"서울특별시 마포구 망원동 382-3",126.9075895,37.5543292
"서울특별시 마포구 망원동 464-5",126.8987335,37.5608668
"서울특별시 마포구 망원동 503",126.8976805,37.5553634
"서울특별시 마포구 망원동 509",126.8986402,37.5585918
"서울특별시 마포구 상수동 396",126.9242558,37.5472452
"서울특별시 마포구 상수동 402",126.9281865,37.5466628
"서울특별시 마포구 상수동 398",126.9275935,37.5480072
"서울특별시 마포구 상수동 363",126.9232562,37.544678
"서울특별시 마포구 상암동 1736",126.8821816,37.5853823
"서울특별시 마포구 상암동 1743",126.8798338,37.5863314
"서울특별시 마포구 상암동 1637",126.891461,37.5747909
"서울특별시 마포구 상암동 1643",126.8896986,37.5725659
"서울특별시 마포구 상암동 1655",126.8886338,37.5776394
"서울특별시 마포구 상암동 1658",126.8859404,37.5802252
"서울특별시 마포구 상암동 1689",126.8845108,37.5796765
"서울특별시 마포구 상암동 1660",126.8812657,37.5816659
"서울특별시 마포구 상암동 1752",126.8785092,37.5833058
"서울특별시 마포구 상암동 1641",126.8906908,37.573442
"서울특별시 마포구 상암동 1630",126.8961424,37.574231
"서울특별시 마포구 상암동 1618",126.8968915,37.574948
"서울특별시 마포구 서교동 458-22",126.9151285,37.5560278
"서울특별시 마포구 서교동 487",126.9167795,37.5570602
"서울특별시 마포구 서교동 490",126.9177304,37.5534897
"서울특별시 마포구 서교동 486",126.9236241,37.553716
"서울특별시 마포구 서교동 470-20",126.9120495,37.5576213
"서울특별시 마포구 서교동 458-6",126.9148059,37.556806
"서울특별시 마포구 서교동 478-4",126.9144544,37.5552945
"서울특별시 마포구 성산동 210-10",126.9166559,37.5610669
"서울특별시 마포구 성산동 596",126.9102435,37.5644327
"서울특별시 마포구 성산동 254-29",126.9086269,37.5592531
"서울특별시 마포구 성산동 646-2",126.9101027,37.5580899
"서울특별시 마포구 성산동 634-5",126.9156443,37.558314
"서울특별시 마포구 성산동 604",126.9053676,37.569664
"서울특별시 마포구 성산동 597",126.905586,37.5647969
"서울특별시 마포구 성산동 650",126.9106319,37.5596059
"서울특별시 마포구 성산동 446",126.901884,37.5719329
"서울특별시 마포구 성산동 601",126.9080502,37.5694501
"서울특별시 마포구 성산동 142-9",126.9074458,37.5685137
"서울특별시 마포구 성산동 666",126.9132931,37.5668314
"서울특별시 마포구 성산동 667",126.9146278,37.5674474
"서울특별시 마포구 성산동 600",126.9122179,37.5683037
"서울특별시 마포구 성산동 249-21",126.9100985,37.5595433
"서울특별시 마포구 신공덕동 171",126.9524554,37.5428088
"서울특별시 마포구 신공덕동 5-5",126.9573706,37.5476314
"서울특별시 마포구 신공덕동 167",126.9528962,37.5434128
"서울특별시 마포구 신공덕동 170",126.9553944,37.5413337
"서울특별시 마포구 신공덕동 155",126.9557271,37.5434415
"서울특별시 마포구 신공덕동 168",126.9570772,37.5418892
"서울특별시 마포구 신공덕동 159",126.9581687,37.5464743
"서울특별시 마포구 신공덕동 161",126.9568811,37.5454024
"서울특별시 마포구 신공덕동 174",126.9533122,37.5427146
"서울특별시 마포구 신공덕동 172",126.954004,37.5433361
"서울특별시 마포구 신수동 455",126.933845,37.5495838
"서울특별시 마포구 신수동 453",126.9335835,37.547919
"서울특별시 마포구 신수동 456",126.9343577,37.5487865
"서울특별시 마포구 신수동 459",126.9363524,37.5466681
"서울특별시 마포구 신수동 457",126.936031,37.549454
"서울특별시 마포구 신수동 451",126.9365474,37.5476791
"서울특별시 마포구 신수동 190",126.9375486,37.5467393
"서울특별시 마포구 신수동 450",126.9353434,37.5513273
"서울특별시 마포구 신수동 22-35",126.9400014,37.5484607
"서울특별시 마포구 신수동 445-5",126.9369214,37.5430187
"서울특별시 마포구 신정동 30",126.9312054,37.5440717
"서울특별시 마포구 아현동 800",126.9569379,37.5541171
"서울특별시 마포구 아현동 777",126.9569379,37.5541171
"서울특별시 마포구 아현동 738",126.9554999,37.5521804
"서울특별시 마포구 아현동 732",126.9542319,37.5512375
"서울특별시 마포구 아현동 692",126.959174,37.5562937
"서울특별시 마포구 아현동 613-10",126.955759,37.5526702
"서울특별시 마포구 연남동 259-1",126.9236348,37.5615488
"서울특별시 마포구 연남동 564-35",126.9189151,37.5589522
"서울특별시 마포구 연남동 364-8",126.9184758,37.5660852
"서울특별시 마포구 연남동 244-15",126.9202758,37.56568
"서울특별시 마포구 연남동 250-8",126.9221903,37.5641549
"서울특별시 마포구 연남동 573",126.9214312,37.5631848
"서울특별시 마포구 염리동 521",126.9451644,37.5432214
"서울특별시 마포구 염리동 515-1",126.9483466,37.5515907
"서울특별시 마포구 염리동 522",126.9464856,37.5429359
"서울특별시 마포구 염리동 520",126.9466457,37.5488472
"서울특별시 마포구 염리동 45-27",126.9483991,37.5496242
"서울특별시 마포구 염리동 161-1",126.9451756,37.5449966
"서울특별시 마포구 용강동 495-1",126.9373175,37.5420536
"서울특별시 마포구 용강동 501",126.9407333,37.5408886
"서울특별시 마포구 용강동 502",126.9416684,37.5417874
"서울특별시 마포구 용강동 500",126.9418528,37.5400598
"서울특별시 마포구 용강동 380",126.94135,37.5434495
"서울특별시 마포구 중동 393",126.911749,37.5686337
"서울특별시 마포구 중동 395",126.9096672,37.5699606
"서울특별시 마포구 중동 392",126.9068092,37.5711785
"서울특별시 마포구 중동 39-9",126.9064953,37.5696474
"서울특별시 마포구 중동 30-28",126.9060086,37.5708882
"서울특별시 마포구 중동 58-39",126.903014,37.5737707
"서울특별시 마포구 중동 398",126.9050842,37.5721699
"서울특별시 마포구 중동 391",126.9056433,37.5706271
"서울특별시 마포구 중동 390",126.9017449,37.5741626
"서울특별시 마포구 중동 40-12",126.9085153,37.5705455
"서울특별시 마포구 창전동 444",126.9297462,37.5482267
"서울특별시 마포구 창전동 442",126.9317948,37.5465423
"서울특별시 마포구 창전동 438",126.9321319,37.5528148
"서울특별시 마포구 창전동 439",126.9309402,37.5533698
"서울특별시 마포구 창전동 42-9",126.927855,37.5495809
"서울특별시 마포구 창전동 441",126.9320602,37.5480017
"서울특별시 마포구 창전동 440",126.9318544,37.5508453
"서울특별시 마포구 창전동 437",126.9307086,37.5511178
"서울특별시 마포구 창전동 443",126.9295542,37.5461382
"서울특별시 마포구 토정동 138",126.9411769,37.5395275
"서울특별시 마포구 하중동 101",126.9285618,37.5447136
"서울특별시 마포구 합정동 381-16",126.9121022,37.5482331
"서울특별시 마포구 합정동 357-3",126.9186128,37.5455609
"서울특별시 마포구 합정동 396-8",126.9089073,37.5489478
"서울특별시 마포구 합정동 469",126.9085319,37.5486885
"서울특별시 마포구 합정동 386-2",126.9108287,37.5514497
"서울특별시 마포구 현석동 222",126.9328796,37.5433183
"서울특별시 마포구 현석동 225",126.9344434,37.5417383
"서울특별시 마포구 현석동 220",126.9327601,37.5426459
"서울특별시 서대문구 남가좌동 381",126.915567,37.5757437
"서울특별시 서대문구 남가좌동 385",126.9109522,37.5710357
"서울특별시 서대문구 남가좌동 384",126.911828,37.5705923
"서울특별시 서대문구 남가좌동 386",126.9121172,37.570477
"서울특별시 서대문구 남가좌동 383",126.9188972,37.5743455
"서울특별시 서대문구 남가좌동 376",126.9205488,37.5747622
"서울특별시 서대문구 남가좌동 377",126.916629,37.5779294
"서울특별시 서대문구 남가좌동 379",126.9127477,37.5718803
"서울특별시 서대문구 남가좌동 335-18",126.9240678,37.5755115
"서울특별시 서대문구 남가좌동 345-4",126.923088,37.5769623
"서울특별시 서대문구 남가좌동 380",126.9192911,37.5753886
"서울특별시 서대문구 남가좌동 132-29",126.92042,37.5717606
"서울특별시 서대문구 남가좌동 105-1",126.9172324,37.5694842
"서울특별시 서대문구 냉천동 261",126.9615707,37.5661135
"서울특별시 서대문구 냉천동 260",126.9601309,37.5665955
"서울특별시 서대문구 대현동 144",126.9479534,37.5595163
"서울특별시 서대문구 대현동 104-36",126.9424861,37.5568239
"서울특별시 서대문구 대현동 145",126.9449016,37.5576095
"서울특별시 서대문구 미근동 215",126.9681811,37.5629206
"서울특별시 서대문구 북가좌동 481",126.9099561,37.5784186
"서울특별시 서대문구 북가좌동 458",126.9145067,37.5763376
"서울특별시 서대문구 북가좌동 273-17",126.9147147,37.584083
"서울특별시 서대문구 북가좌동 459",126.917054,37.5800832
"서울특별시 서대문구 북가좌동 460",126.9032381,37.576165
"서울특별시 서대문구 북가좌동 449",126.913249,37.576336
"서울특별시 서대문구 북가좌동 378-15",126.9085257,37.5769709
"서울특별시 서대문구 북가좌동 455",126.9044544,37.5749761
"서울특별시 서대문구 북가좌동 431",126.9089777,37.57571
"서울특별시 서대문구 북가좌동 371-1",126.904393,37.5761568
"서울특별시 서대문구 북가좌동 456",126.9117904,37.5773777
"서울특별시 서대문구 북아현동 1-52",126.9571519,37.564787
"서울특별시 서대문구 북아현동 1010",126.9568624,37.5610334
"서울특별시 서대문구 북아현동 123-73",126.9579687,37.561082
"서울특별시 서대문구 북아현동 1009",126.9500116,37.5590697
"서울특별시 서대문구 북아현동 1-46",126.9569801,37.5639628
"서울특별시 서대문구 북아현동 1006",126.9562446,37.5609424
"서울특별시 서대문구 북아현동 1-106",126.954002,37.5643681
"서울특별시 서대문구 북아현동 1011",126.9505085,37.5614132
"서울특별시 서대문구 북아현동 1-77",126.9557945,37.5648903
"서울특별시 서대문구 북아현동 1-78",126.9556427,37.5646502
"서울특별시 서대문구 연희동 87-33",126.9341522,37.5698058
"서울특별시 서대문구 연희동 700",126.9361793,37.5754798
"서울특별시 서대문구 연희동 739",126.929415,37.5615698
"서울특별시 서대문구 연희동 703-32",126.9276494,37.5741908
"서울특별시 서대문구 연희동 703-25",126.9278093,37.574012
"서울특별시 서대문구 연희동 740",126.9387689,37.5759969
"서울특별시 서대문구 연희동 742",126.9384716,37.5757302
"서울특별시 서대문구 연희동 169-9",126.9352548,37.5791045
"서울특별시 서대문구 연희동 705-4",126.9285823,37.5739524
"서울특별시 서대문구 연희동 746",126.9325254,37.5717975
"서울특별시 서대문구 연희동 745",126.9325254,37.5717975
"서울특별시 서대문구 연희동 743",126.9344546,37.5787756
"서울특별시 서대문구 연희동 105-4",126.9277203,37.5725651
"서울특별시 서대문구 연희동 218-16",126.9273778,37.564632
"서울특별시 서대문구 연희동 738",126.9270679,37.5652455
"서울특별시 서대문구 연희동 171-10",126.9376563,37.5825933
"서울특별시 서대문구 연희동 81-6",126.9344329,37.5721961
"서울특별시 서대문구 연희동 711-32",126.9285723,37.575594
"서울특별시 서대문구 연희동 717-29",126.9306014,37.5767558
"서울특별시 서대문구 연희동 729",126.9324593,37.5779385
"서울특별시 서대문구 연희동 723-9",126.9323358,37.5764336
"서울특별시 서대문구 영천동 100",126.9584274,37.5700837
"서울특별시 서대문구 창천동 510-2",126.9274137,37.5588161
"서울특별시 서대문구 창천동 512-4",126.9270603,37.5597013
"서울특별시 서대문구 창천동 511-5",126.9290022,37.5593324
"서울특별시 서대문구 창천동 518",126.9345627,37.5584944
"서울특별시 서대문구 천연동 117-23",126.9597284,37.5681904
"서울특별시 서대문구 천연동 145",126.9584985,37.5674227
"서울특별시 서대문구 충정로2가 69-23",126.9629689,37.5644625
"서울특별시 서대문구 충정로2가 185-15",126.9631544,37.5637343
"서울특별시 서대문구 충정로3가 189-8",126.9640664,37.5631891
"서울특별시 서대문구 충정로3가 466",126.9621828,37.5618859
"서울특별시 서대문구 충정로3가 477",126.9627574,37.5625739
"서울특별시 서대문구 충정로3가 250-5",126.964087,37.5615341
"서울특별시 서대문구 충정로3가 465",126.9647483,37.5602081
"서울특별시 서대문구 충정로3가 30-2",126.9609713,37.5618356
"서울특별시 서대문구 충정로3가 222",126.9651067,37.5629306
"서울특별시 서대문구 충정로3가 3-46",126.960819,37.5626109
"서울특별시 서대문구 합동 118",126.9658973,37.5619139
"서울특별시 서대문구 현저동 200",126.9567437,37.5719809
"서울특별시 서대문구 현저동 1019",126.9516673,37.5748345
"서울특별시 서대문구 홍은동 265-49",126.9338787,37.5874797
"서울특별시 서대문구 홍은동 454",126.9507956,37.6024208
"서울특별시 서대문구 홍은동 277-69",126.9324038,37.5815863
"서울특별시 서대문구 홍은동 265-344",126.9344679,37.5861029
"서울특별시 서대문구 홍은동 8-476",126.9510457,37.5968673
"서울특별시 서대문구 홍은동 463",126.9319759,37.5871322
"서울특별시 서대문구 홍은동 457",126.9466408,37.5983823
"서울특별시 서대문구 홍은동 456",126.9314043,37.5790345
"서울특별시 서대문구 홍은동 398-6",126.9269246,37.5821024
"서울특별시 서대문구 홍은동 440-1",126.9412035,37.5957838
"서울특별시 서대문구 홍은동 392-1",126.9275018,37.5821149
"서울특별시 서대문구 홍은동 403-2",126.9277711,37.5799161
"서울특별시 서대문구 홍은동 186-22",126.9345573,37.5946824
"서울특별시 서대문구 홍은동 11-244",126.9467101,37.6005373
"서울특별시 서대문구 홍은동 392-9",126.9283226,37.581324
"서울특별시 서대문구 홍은동 304",126.9278168,37.5824097
"서울특별시 서대문구 홍은동 22",126.9448606,37.5974195
"서울특별시 서대문구 홍은동 8-26",126.9497372,37.6039161
"서울특별시 서대문구 홍은동 440-3",126.9420801,37.5947311
"서울특별시 서대문구 홍은동 453-2",126.943046,37.5932909
"서울특별시 서대문구 홍은동 277-43",126.9346644,37.5812103
"서울특별시 서대문구 홍은동 202-5",126.9375328,37.5899283
"서울특별시 서대문구 홍은동 455",126.9447195,37.5953053
"서울특별시 서대문구 홍은동 460",126.9482168,37.6036395
"서울특별시 서대문구 홍은동 186-1",126.9352975,37.593679
"서울특별시 서대문구 홍은동 461",126.9379057,37.5972354
"서울특별시 서대문구 홍제동 156-200",126.9448699,37.5854584
"서울특별시 서대문구 홍제동 157-68",126.9453951,37.5855451
"서울특별시 서대문구 홍제동 471",126.950811,37.5931025
"서울특별시 서대문구 홍제동 457",126.938188,37.588762
"서울특별시 서대문구 홍제동 312-240",126.9407627,37.5858982
"서울특별시 서대문구 홍제동 20-11",126.9506999,37.5832713
"서울특별시 서대문구 홍제동 283-36",126.9500014,37.5964012
"서울특별시 서대문구 홍제동 464",126.9497885,37.5821378
"서울특별시 서대문구 홍제동 463",126.9494078,37.5922269
"서울특별시 서대문구 홍제동 315-7",126.9436073,37.5868293
"서울특별시 서대문구 홍제동 456",126.9427622,37.5836591
"서울특별시 서대문구 홍제동 322-91",126.9429509,37.5822389
"서울특별시 서대문구 홍제동 104-20",126.9491163,37.5846142
"서울특별시 서대문구 홍제동 312-223",126.9414605,37.5861919
"서울특별시 서대문구 홍제동 454",126.9524131,37.5952116
"서울특별시 서대문구 홍제동 104-1",126.9492671,37.5854057
"서울특별시 서대문구 홍제동 104-6",126.9496045,37.5848392
"서울특별시 서대문구 홍제동 465",126.9484094,37.5924477
"서울특별시 서대문구 홍제동 467",126.950961,37.5836232
"서울특별시 서대문구 홍제동 469",126.9474505,37.5850354
"서울특별시 서대문구 홍제동 460",126.9510174,37.5854915
"서울특별시 서대문구 홍제동 458",126.9387368,37.5889462
"서울특별시 서대문구 홍제동 342",126.9365646,37.5867534
"서울특별시 서대문구 홍제동 453",126.9517497,37.5821174
"서울특별시 서대문구 홍제동 453-1",126.9514566,37.5811444
"서울특별시 서대문구 홍제동 462",126.9527427,37.5803404
"서울특별시 서대문구 홍제동 373",126.9469114,37.5938039
"서울특별시 서대문구 홍제동 322-87",126.9429747,37.5823986
"서울특별시 서대문구 홍제동 455",126.9493965,37.5890029
"서울특별시 서대문구 홍제동 307-9",126.9433795,37.5875652
"서울특별시 서대문구 홍제동 468",126.949201,37.5905085
"서울특별시 서대문구 홍제동 461",126.9511268,37.5782572
"서울특별시 서대문구 홍제동 459",126.9494761,37.5877692
"서울특별시 서대문구 홍제동 82",126.9472406,37.5830576
"서울특별시 서대문구 홍제동 331",126.9412984,37.588844
"서울특별시 서초구 내곡동 1",127.0674704,37.4615459
"서울특별시 서초구 반포동 82-7",127.0016814,37.4950501
"서울특별시 서초구 반포동 65-1",127.000702,37.500394
"서울특별시 서초구 반포동 47-4",127.0097744,37.4985215
"서울특별시 서초구 반포동 48-2",127.0097617,37.5002568
"서울특별시 서초구 반포동 70",126.999845,37.4989397
"서울특별시 서초구 반포동 18-1",126.9983054,37.5027777
"서울특별시 서초구 반포동 757",126.9890563,37.5051966
"서울특별시 서초구 반포동 16-6",126.9971231,37.5004385
"서울특별시 서초구 반포동 1-8",126.9992311,37.5064627
"서울특별시 서초구 반포동 79-5",127.000237,37.4961732
"서울특별시 서초구 반포동 30-26",127.0134864,37.5035723
"서울특별시 서초구 반포동 60-4",127.0090224,37.5013408
"서울특별시 서초구 반포동 60-5",127.0075039,37.5021688
"서울특별시 서초구 반포동 112-15",126.9936414,37.4974507
"서울특별시 서초구 반포동 20-43",127.014218,37.5064194
"서울특별시 서초구 반포동 10",126.9960487,37.5037335
"서울특별시 서초구 반포동 30-15",127.0164149,37.5031173
"서울특별시 서초구 반포동 713-1",127.0176985,37.5073539
"서울특별시 서초구 반포동 86-5",126.9994991,37.4949406
