"학원명","학원주소","lon","lat"
"영파만화학원","서울특별시 강남구 논현로 524   4층 (역삼동)",127.0373932,37.4999072
"한울보습학원","서울특별시 강남구 도곡로 538   4층 (대치동)",127.0659739,37.5002253
"수연무용학원","서울특별시 강남구 도곡로3길 19 , 거성빌딩 4층 (역삼동)",127.0324941,37.4913228
"개포교연어학학원","서울특별시 강남구 개포로 410<U+00A0> 1동 1층 2층(개포동)",127.0639073,37.4850307
"압구정해냄학원","서울특별시 강남구 압구정로32길 25 , 4층 (신사동,구원빌딩)",127.0300404,37.5259823
"지혜의숲사고력보습학원","서울특별시 강남구 삼성로 317   우석빌딩 2층 (대치동)",127.0598429,37.5001845
"한국모델학원","서울특별시 강남구 도산대로6길 8   신정빌딩 (논현동)",127.0213834,37.5161251
"에스피이피(SPEP)어학원","서울특별시 강남구 영동대로85길 20-9 , 6층~8층 (대치동)",127.0615957,37.5074792
"굿모닝미술학원","서울특별시 강남구 선릉로86길 10 , 5층일부 (대치동)",127.0506776,37.503003
"베를린입시음악학원","서울특별시 강남구 논현로 213 , 201호 (도곡동,역삼럭키아파트상가)",127.0401344,37.4903728
"바이혜율수학보습학원","서울특별시 강남구 선릉로6길 10 , 4층 (개포동)",127.0618151,37.4826209
"제이에스에치과학보습학원","서울특별시 강남구 도곡로 504   대치빌딩 2층 (대치동)",127.0611059,37.4993392
"국제독서실","서울특별시 강남구 남부순환로395길 30 , 국제상가 2층 (대치동,국제아파트)",127.0603371,37.4957267
"미라클음악학원","서울특별시 강남구 개포로25길 6 , 201호 (개포동)",127.0484138,37.4792574
"디와이비최선수학학원","서울특별시 강남구 테헤란로104길 19 (대치동)",127.0654133,37.5079141
"청람보습학원","서울특별시 강남구 삼성로 221 혜성빌딩 4층(대치동)",127.0573801,37.5066547
"유영분장학원","서울특별시 강남구 논현로140길 10   1 2층 (논현동)",127.0303249,37.51694
"강남종로학원","서울특별시 강남구 역삼로 422 , 1~5층  (대치동,청송빌딩)",127.03891,37.4958779
"대치홍익미술학원","서울특별시 강남구 개포로109길 5 대치아파트부속건물1(개포동)",127.0754343,37.4941843
"예술제국미술학원","서울특별시 강남구 개포로 410 , 2층 (개포동)",127.0639073,37.4850307
"연세독서실","서울특별시 강남구 삼성로 212 , 2층 22호,23호 (대치동,은마아파트상가)",127.0648797,37.4976559
"윌리앤쥴리학원","서울특별시 강남구 광평로31길 27 , 201,202호 (수서동,삼성아파트)",127.09066,37.4848802
"압구정이강보습학원","서울특별시 강남구 논현로176길 28   희진빌딩 4층 (신사동)",127.0306074,37.5274575
"케이엠유학원","서울특별시 강남구 논현로153길 21   4층 5층일부 (신사동)",127.0262787,37.5208488
"일원보습학원","서울특별시 강남구 일원로 41   2~3층 (일원동)",127.081355,37.4901568
"티스톤아카데미보습학원","서울특별시 강남구 도곡로 420 , 2층 (대치동)",127.0565621,37.497169
"웹타임컴퓨터학원","서울특별시 강남구 테헤란로78길 16 , 5층 (대치동,노벨빌딩)",127.0553827,37.5050626
"수서삼우독서실","서울특별시 강남구 광평로31길 27  삼성아파트 상가 2층 207호 206호일부 (수서동)",127.0907386,37.4849079
"해법수학교실대치학원","서울특별시 강남구 도곡로 447 , 5층 (대치동,제일빌딩)",127.0593517,37.4985572
"정인보습학원","서울특별시 강남구 일원로 95   신영프라자 7층 (일원동)",127.0835726,37.4856021
"수서엘리트독서실","서울특별시 강남구 광평로 61   3층 (일원동)",127.07936,37.4828103
"삼성탑독서실","서울특별시 강남구 삼성로115길 45   3~5층 (삼성동)",127.0485569,37.5137967
"입지독서실","서울특별시 강남구 개포로109길 34   5층 (개포동)",127.0776294,37.4941735
"그린컴퓨터아트학원","서울특별시 강남구 테헤란로5길 24 , 4층 (역삼동)",127.0290763,37.5001513
"창문앤파트너스보습학원","서울특별시 강남구 논현로157길 22 , 2층 (신사동)",127.0262493,37.5224109
"제2청담어학원","서울특별시 강남구 영동대로137길 6 , 2~3층 (청담동,청담동 68-16 교육연구시설 (이차용))",127.0549777,37.5219307
"생각하는수학학원","서울특별시 강남구 삼성로64길 51 , 202호,3층 (대치동)",127.0644514,37.5010666
"원더랜드대치어학학원","서울특별시 강남구 삼성로 338 (대치동)",127.0597372,37.5018113
"청담분원종로엠학원","서울특별시 강남구 학동로63길 8 , 인성빌딩 3층일부,4층,5층 (청담동)",127.0450061,37.5185049
"수학과표현학원","서울특별시 강남구 삼성로 38 , 406호 (개포동)",127.0668327,37.48865
"신양재보습학원","서울특별시 강남구 삼성로 233 , 3층 일부 (대치동, 신사빌딩)",127.0608851,37.4980171
"대치페르마정석학원","서울특별시 강남구 삼성로57길 39   계원빌딩 4층 (대치동)",127.0580192,37.4971558
"엘리트어학학원","서울특별시 강남구 논현로168길 36 , 5층 (신사동)",127.0310767,37.5231244
"이승희음악학원","서울특별시 강남구 압구정로 112  동광빌딩4층 (신사동)",127.0211198,37.5232407
"최강보습학원","서울특별시 강남구 압구정로29길 72-1  신사시장A동 3층-3호 (압구정동)",127.0283956,37.5322509
"개포대신보습학원","서울특별시 강남구 개포로 310 , A동 301호 (개포동)",127.0589875,37.4829571
"올림피아드과학수학보습학원","서울특별시 강남구 논현로175길 63 , 3층일부 (신사동)",127.0238737,37.5239654
"란이화무용학원","서울특별시 강남구 압구정로34길 14   2층일부 (신사동)",127.0305635,37.5271796
"솔로몬사고력영어학원","서울특별시 강남구 광평로10길 15 , 205호 (일원동,상록수아파트상가)",127.082142,37.4819336
"호야어학원","서울특별시 강남구 테헤란로5길 24 , 장연빌딩 6층 (역삼동)",127.0290763,37.5001513
"강남간호조무사양성학원","서울특별시 강남구 역삼로1길 20 , 서범빌딩 4층 (역삼동)",127.0304358,37.4946327
"아이비독서실","서울특별시 강남구 삼성로 648   송전빌딩4층 (삼성동)",127.0565207,37.5139848
"크라운베이커리인스티튜트제과기술학원","서울특별시 강남구 학동로 166   부국빌딩 4층 (논현동)",127.0290772,37.5131534
"우일보습학원","서울특별시 강남구 언주로174길 11   신구빌딩7층 (신사동)",127.0312988,37.5273183
"삼화학원","서울특별시 강남구 도산대로6길 8 , 2층 일부 (논현동, 신정빌딩)",127.0213834,37.5161251
"윤진성국어학원","서울특별시 강남구 도곡로 422 , 3층 (대치동,세림빌딩)",127.0567694,37.4972114
"가람국어전문보습학원","서울특별시 강남구 남부순환로 2921 외1번지 남서울상가2층 204호,205호,213호,220호(대치동)",127.0597692,37.4934619
"강남라이프러리독서실","서울특별시 강남구 압구정로 140 , 4층 (신사동,현대빌딩)",127.0239791,37.5246511
"더블유학원","서울특별시 강남구 선릉로 664  303동 304호(삼성동",127.0565207,37.5139848
"명문독서실","서울특별시 강남구 광평로19길 10 , 3층 (수서동,까치마을아파트관리동)",127.0875723,37.4846579
"박종화어학원","서울특별시 강남구 논현로101길 7 , 15층 (역삼동)",127.0345065,37.5044163
"예당독서실","서울특별시 강남구 선릉로 664 , 4층 (삼성동)",127.0452551,37.5176094
"정연아이미지테크경영학원","서울특별시 강남구 도산대로49길 22 , 3층 (신사동)",127.0373475,37.5243274
"상아학원","서울특별시 강남구 도곡로 440 , 2층 (대치동)",127.0586073,37.4978466
"청출어람보습학원","서울특별시 강남구 도곡로 235   정민빌딩 401호 (역삼동)",127.0442985,37.4937671
"에스에프에이연기학원","서울특별시 강남구 봉은사로 129  거평타운B동7층 (논현동)",127.0283552,37.5058765
"한국스카이학원","서울특별시 강남구 도곡로63길 12 , 3층일부, 4층일부 (대치동, 신농플라자)",127.054481,37.497729
"개포피에스에이어학학원","서울특별시 강남구 개포로 408 , 1층일부, 2층, 3층 (개포동,한국외국인학교)",127.0639073,37.4850307
"청운보습학원","서울특별시 강남구 언주로167길 33-4 , 2층 (신사동)",127.0302227,37.5259694
"노리안강남수서학원","서울특별시 강남구 밤고개로1길 22   주영빌딩 3층 (수서동)",127.1027374,37.4883244
"마음의눈미술학원","서울특별시 강남구 논현로157길 10   3층 (신사동)",127.0272429,37.5224723
"엠브이피독서실","서울특별시 강남구 삼성로 402   5층 (대치동)",127.0729067,37.4982111
"삼성디자인2(SADI)학원","서울특별시 강남구 언주로147길 9-11 , 1층,4층,5층,6층,7층 (논현동)",127.0341197,37.5191633
"삼성디자인1(SADI)학원","서울특별시 강남구 언주로 725 , 6층 (논현동,보전빌딩)",127.0341598,37.5191805
"프렙보습학원","서울특별시 강남구 도곡로33길 4   3층 (역삼동)",127.0437672,37.4936943
"퀼트공예학원","서울특별시 강남구 논현로 520   1층 (역삼동)",127.0389102,37.4970438
"피앤케이학원","서울특별시 강남구 역삼로 536  401동 402호(대치동",127.0616804,37.5037856
"미래탐구학원","서울특별시 강남구 삼성로57길 31 , 2층~5층 (대치동)",127.0585323,37.4972469
"생각비타민국어학원","서울특별시 강남구 삼성로 313 , 3층 (대치동,운지빌딩)",127.0600745,37.4997667
"플랜티학원","서울특별시 강남구 개포로 238 , 2층 (개포동,동우빌딩)",127.0486445,37.4787231
"강남아이지에스(IGS)통역학원","서울특별시 강남구 강남대로98길 9   우성빌딩 5층 (역삼동)",127.027323,37.5007036
"시사중국어학원","서울특별시 강남구 테헤란로4길 28 , 3층 (역삼동,시사일본어사옥)",127.0301904,37.4965398
"씨앤에이논술학원","서울특별시 강남구 도곡로 450 , 2층 (대치동,덕산빌딩)",127.0517698,37.4992388
"수학전문로커스학원","서울특별시 강남구 개포로82길 7 , 3층 301호 (개포동)",127.0673204,37.4887169
"고투플래시학원","서울특별시 강남구 학동로 111   3층 (논현동)",127.022949,37.5117648
"정진수학학원","서울특별시 강남구 도곡로78길 22   대치아파트 상가 201~203 311~313호 (대치동)",127.058363,37.4962794
"양향자요리전문학원","서울특별시 강남구 도산대로 123 , 4층 (신사동,삼화빌딩)",127.0219111,37.5174305
"한국무역정보통신인터넷학원","서울특별시 강남구 영동대로 511 , 무역센터 3층 (삼성동,트레이드 타워)",127.0609853,37.5103175
"케이엘보습학원","서울특별시 강남구 도곡로73길 5 , 4층 (대치동)",127.057426,37.4981733
"이도학원","서울특별시 강남구 삼성로57길 39 , 2층 (대치동)",127.0580387,37.4971087
"리딩타운어학원","서울특별시 강남구 삼성로51길 8 , 1층일부,2층,3층 (대치동)",127.0610487,37.4967866
"연영연기학원","서울특별시 강남구 선릉로148길 29   4층 (청담동)",127.0419675,37.5228485
"영독대치학원","서울특별시 강남구 남부순환로 2942 , 2층 202호 (대치동)",127.0622998,37.4935978
"코스마경영학원","서울특별시 강남구 테헤란로8길 28   2층 (역삼동)",127.0317326,37.4970284
"프로차이나중국어학원","서울특별시 강남구 강남대로96길 18 , 2층,3층,4층 (역삼동)",127.0284551,37.499829
"미래영재보습학원","서울특별시 강남구 영동대로 325 , 1층일부 (대치동,해암빌딩)",127.0654114,37.5033475
"설리번어학학원","서울특별시 강남구 도산대로17길 21 , 2층~4층 (신사동)",127.0242495,37.5200418
"홍문학원","서울특별시 강남구 삼성로 227 , 3층,4층 (대치동,태륭빌딩)",127.0612967,37.4973781
"장윤선수학보습학원","서울특별시 강남구 도곡로70길 5   3층 (대치동)",127.05661,37.4969558
"고삼보습학원","서울특별시 강남구 언주로114길 17   3층 (논현동)",127.0390343,37.5102181
