"학원명","학원주소","lon","lat"
"이화포르테미술학원","서울특별시 동대문구 답십리로72길 112  2층 (장안동)",127.0720934,37.5673628
"박현무용학원","서울특별시 중랑구 동일로 820  4층 (중화동)",127.0793502,37.6036054
"대성독서실","서울특별시 중랑구 중랑역로 79  (4층) (중화동)",127.0777145,37.6005084
"신대산학원","서울특별시 중랑구 동일로 814 , 3층  (중화동,광천빌딩)",127.0794586,37.6032544
"청량대성앤(N)학원","서울특별시 동대문구 제기로 131 , 103,104,203,204,205,206,501,502,506호 (청량리동, 한신아파트)",127.047386,37.586522
"뮤지크바움음악학원","서울특별시 동대문구 제기로 131  한신아파트 상가121동3층306,307,308호 (청량리동)",127.0492429,37.5879707
"이악장음악학원","서울특별시중랑구 봉화산로 144 아파트상가3층(상봉동)",127.0896665,37.6033115
"이레음악학원","서울특별시 동대문구 제기로 131  한신A.상가122동4층 (청량리동)",127.0492429,37.5879707
"에이플러스보습학원","서울특별시 중랑구 망우로 489 , 2층 (망우동,농협)",127.1065132,37.6008065
"금란요리커피제과제빵학원","서울특별시 중랑구 망우로 328   시네마시티15층1501호 (상봉동)",127.0889578,37.5968109
"한양음악학원","서울특별시 동대문구 한천로 246 , 유치원동 4층일부 (휘경동,주공아파트)",127.0695052,37.5833962
"브리튼아이네트제1관학원","서울특별시 동대문구 약령시로21길 30  현대아파트 상가2층 (청량리동)",127.0461912,37.5847907
"제일음악학원","서울특별시 중랑구 봉화산로53길19 3층(신내동)",127.0969597,37.6085774
"한얼보습학원","서울특별시 중랑구 신내로 71 , 4층 일부 (신내동)",127.0950895,37.6055139
"서림음악학원","서울특별시 중랑구 면목로55길 28 , 2층,3층 (면목동,서림음악학원)",127.0867657,37.5843466
"일류보습학원","서울특별시 중랑구 동일로140길 15  (3층일부) (중화동)",127.0799336,37.6043245
"에덴음악학원","서울특별시 중랑구 동일로99길 47 , 2층 (면목동)",127.0771493,37.5877741
"퍼펙트보습학원","서울특별시 중랑구 동일로140길 16  (4층) (중화동)",127.080062,37.604112
"씨앤씨어학원","서울특별시 동대문구 답십리로 303  3층, (장안동)",127.0740473,37.572379
"에프엠(FM)최강수학학원","서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동)",127.0652616,37.5725467
"한신음악학원","서울특별시 중랑구 동일로 752  상가303호304호 (중화동)",127.0818303,37.5970688
"유필보습학원","서울특별시 중랑구 면목로58길 6  2층 (면목동)",127.0887103,37.5844931
"아발론랭콘신내학원","서울특별시 중랑구 봉화산로 215  낙원빌딩4,5층 (신내동)",127.0965957,37.6076152
"세계제2보습학원","서울특별시 중랑구 공릉로2길 31  2층,3층(일부) (묵동)",127.0797088,37.6121879
"더클래스(THE CLASS)학원","서울특별시 중랑구 동일로 814  2층일부 (중화동)",127.0794197,37.6032915
"면목베스트학원","서울특별시 중랑구 용마산로 307  (3층) (면목동)",127.0920433,37.5796685
"늘푸른프리스쿨미술학원","서울특별시 중랑구 겸재로49길 18  신세대프라자303호,310호일부 (면목동)",127.0904579,37.5898118
"현대플러스학원","서울특별시 중랑구 중랑천로 20 209호(면목동)",127.0754905,37.5875034
"맑은샘음악학원","서울특별시 중랑구 공릉로2길 7  3층) (묵동)",127.0782512,37.6121738
"빅토리올독서실","서울특별시 중랑구 봉화산로 194  신아타운8층807,808,809,810호 (신내동)",127.0946811,37.6064082
"삼성간호학원","서울특별시 동대문구 천호대로 295  우창프라자9층902호 (답십리동)",127.0538232,37.5664251
"신등용문보습학원","서울특별시 동대문구 경희대로4길 79 , 2층 (이문동)",127.0564893,37.5913942
"조은보습학원","서울특별시 동대문구 이문로 70  (3층) (이문동)",127.0583763,37.5933294
"닥스어학원","서울특별시 중랑구 봉화산로 190  관상복합상가801호,902호 (신내동)",127.0941465,37.6062275
"염희선피아노학원","서울특별시 중랑구 신내로7가길 31 , 상가동 201,202,203,204,205호일부 (상봉동,동부아파트)",127.0942715,37.6021774
"덕수컴퓨터회계학원","서울특별시 동대문구 전농로 135  (3층4층5층) (전농동)",127.0574754,37.577035
"캉스어학원","서울특별시 중랑구 봉화산로 194  신아타운501호일부 (신내동)",127.0946811,37.6064082
"종로엠학원","서울특별시 중랑구 면목로 456  5층 (면목동)",127.0868775,37.5925298
"오경숙음악학원","서울특별시 동대문구 사가정로 148 , 409,410호 (전농동, 전농 SK아파트 주상가동)",127.0612927,37.5769769
"PJY실용음악학원","서울특별시 동대문구 사가정로 148 , 상가동414호 (전농동, 전농 SK아파트)",127.0612927,37.5769769
"서울음악학원","서울특별시 동대문구 이문로 79  2층일부(이문동)",127.0585648,37.5942725
"탐s학원","서울특별시 동대문구 장한로28길 22 2층(장안동)",127.0731362,37.5727286
"성신음악전문학원","서울특별시 동대문구 서울시립대로4길 35 , 2층 (답십리동)",127.0485179,37.5741186
"한국연합고시학원","서울특별시 동대문구 청계천로 421 , 2층 4층 (신설동)",127.0243851,37.5718033
"오성독서실","서울특별시 동대문구 회기로8길 42 , 2층,3층,4층 (청량리동)",127.0413443,37.5907739
"e해법수학건영2차점학원","서울특별시 중랑구 봉화산로56길 153 , 219호 (신내동)",127.0804844,37.6012599
"연세학원","서울특별시 동대문구 사가정로 148 , 주상가동 412-2호  (전농동,전농 SK아파트)",127.060778,37.577763
"동부연세피아노학원","서울특별시 동대문구 왕산로43나길 20  1층 (청량리동)",127.0477392,37.5855699
"E&B보습학원","서울특별시 동대문구 한천로58길 75-19  1층(일부)2층(일부) (이문동)",127.0691454,37.6003943
"해냄학원","서울특별시 동대문구 서울시립대로4길 35  3층 (답십리동)",127.0485179,37.5741186
"닥스제2관어학원","서울 특별시 중랑구 봉화산로 190 802~806호(신내동)",127.0941465,37.6062275
"김영애음악학원","서울특별시 동대문구 한천로58길 47 , 상가동 401호 (이문동, 쌍용아파트)",127.0682653,37.5999768
"베스트보습학원","서울특별시 중랑구 용마산로116길 22  4층 (망우동)",127.1016601,37.5992442
"이일용영어학원","서울특별시 중랑구 겸재로3길 52  3층 (면목동)",127.0767552,37.588236
"칸보습학원","서울특별시 중랑구 면목로 430  2층일부 (면목동)",127.0872612,37.5902306
"예일어학원","서울특별시 동대문구 답십리로 238  2층3층4층 (장안동)",127.0665457,37.572519
"신서울보습학원","서울특별시 동대문구 약령중앙로 34  3층(제기동)",127.0372795,37.5813556
"예인보습비욘드어학원","서울특별시 동대문구 한천로 97 2층3층(답십리동)",127.0576058,37.5696589
"글로벌영재학원","서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",127.0736423,37.5705296
"교일학원","서울특별시 동대문구 약령시로 16  2층 (제기동)",127.0315732,37.5824938
"종로보습학원","서울특별시 중랑구 용마산로 442 , 2층 (망우동,대상미술학원)",127.0847916,37.596422
"동부형설보습학원","서울특별시 동대문구 장한로 169  서강빌딩2,3층 (장안동)",127.0716546,37.5754521
"대진보습학원","서울특별시 동대문구 한천로 440  2층 (이문동)",127.0702373,37.6013655
"소라음악학원","서울특별시 동대문구 전농로 41  2층 (답십리동)",127.0568306,37.5686511
"잉글리쉬무무신내제2학습관보습학원","서울특별시 중랑구 신내로 51  성원아파트 상가3층303호 (신내동)",127.0948737,37.60456
