"address","Apart","gu","dong","long","lat","dist_from_highschool","highschool"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 285","봉천동아","관악구","봉천동",126.9568636,37.48919238,793.718037642384,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로 304","현대(관악)","관악구","봉천동",126.957477,37.49128777,793.235016384756,"구암고등학교"
"관악로12길 16","길성","관악구","봉천동",126.9532501,37.47803138,547.660271195904,"서울문영여자고등학교"
"관악로17길 8","프라비다1","관악구","봉천동",126.9513107,37.48084469,749.026072553043,"영락유헬스고등학교"
"관악로28길 80","관악월드메르디앙","관악구","봉천동",126.9594007,37.4838414,547.135874130359,"동작고등학교"
"관악로28길 80","관악월드메르디앙","관악구","봉천동",126.9594007,37.4838414,547.135874130359,"동작고등학교"
"관악로28길 80","관악월드메르디앙","관악구","봉천동",126.9594007,37.4838414,547.135874130359,"동작고등학교"
"관악로28길 80","관악월드메르디앙","관악구","봉천동",126.9594007,37.4838414,547.135874130359,"동작고등학교"
"관악로28길 80","관악월드메르디앙","관악구","봉천동",126.9594007,37.4838414,547.135874130359,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 12","봉천우성","관악구","봉천동",126.9582542,37.48627979,761.326384251883,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로30길 27","관악푸르지오","관악구","봉천동",126.961711,37.48592629,509.800129281744,"동작고등학교"
"관악로5길 42","갑을","관악구","봉천동",126.9520536,37.47481988,177.94306704107,"서울문영여자고등학교"
"관악로5길 42","갑을","관악구","봉천동",126.9520536,37.47481988,177.94306704107,"서울문영여자고등학교"
"관악로6길 21","하이캐슬101동","관악구","봉천동",126.9536083,37.47501321,285.82031023767,"서울문영여자고등학교"
"관악로6길 8","은선","관악구","봉천동",126.9534849,37.47438703,239.094837006074,"서울문영여자고등학교"
"관악로6길 86","신성새실마을101동","관악구","봉천동",126.9535831,37.47784605,539.856003765051,"서울문영여자고등학교"
"관천로 38","푸리마타운","관악구","신림동",126.9274536,37.48328513,792.551894884541,"성보고등학교"
"관천로18길 27","웰피아","관악구","신림동",126.9245146,37.48784355,990.371436253604,"수도여자고등학교"
"관천로27길 2","우방","관악구","신림동",126.9193629,37.48907771,567.916231782028,"수도여자고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 346","브라운스톤","광진구","화양동",127.068285,37.54813021,1393.32404249206,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 361","동양파라곤(2)","광진구","군자동",127.0701932,37.5483694,1286.94614484023,"건국대학교사범대학부속고등학교"
"광나루로 369","광진We’vePark","광진구","군자동",127.0710588,37.54826631,1225.9447844577,"건국대학교사범대학부속고등학교"
"광나루로 369","광진We’vePark","광진구","군자동",127.0710588,37.54826631,1225.9447844577,"건국대학교사범대학부속고등학교"
"광나루로 369","광진We’vePark","광진구","군자동",127.0710588,37.54826631,1225.9447844577,"건국대학교사범대학부속고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 579","금호베스트빌","광진구","광장동",127.0936716,37.54349343,589.860422986006,"동국대학교사범대학부속여자고등학교"
"광나루로 595","광장자이","광진구","광장동",127.094847,37.54237068,631.290630691911,"광남고등학교"
"광나루로46길 21","구의동현진에버빌","광진구","구의동",127.0926997,37.54276596,505.091092111474,"동국대학교사범대학부속여자고등학교"
"광나루로46길 21","구의동현진에버빌","광진구","구의동",127.0926997,37.54276596,505.091092111474,"동국대학교사범대학부속여자고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 29","현대프라임","광진구","구의동",127.0972434,37.53804212,547.813302831103,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로56길 32","구의현대2단지","광진구","구의동",127.0968907,37.53824022,557.607020314978,"광남고등학교"
"광나루로6길 7","E-아름다운세상","성동구","성수동2가",127.0604847,37.54779046,1135.84976976609,"성수공업고등학교"
"광성로 28","벽산솔렌스힐","마포구","신수동",126.9361265,37.549745,112.266758760103,"광성고등학교"
"광신길 160","주공1","관악구","신림동",126.9270165,37.46570434,137.697827665499,"광신고등학교"
"광신길 160","주공1","관악구","신림동",126.9270165,37.46570434,137.697827665499,"광신고등학교"
"광신길 160","주공1","관악구","신림동",126.9270165,37.46570434,137.697827665499,"광신고등학교"
"광운로 132","월계역신도브래뉴","노원구","월계동",127.0585626,37.62845233,458.173713022809,"인덕공업고등학교"
"광운로 132","월계역신도브래뉴","노원구","월계동",127.0585626,37.62845233,458.173713022809,"인덕공업고등학교"
"광운로 46","대동","노원구","월계동",127.0594691,37.62151337,302.233099194128,"광운전자공업고등학교"
"광운로 46","대동","노원구","월계동",127.0594691,37.62151337,302.233099194128,"광운전자공업고등학교"
"광운로 46","대동","노원구","월계동",127.0594691,37.62151337,302.233099194128,"광운전자공업고등학교"
"광운로19길 38","성북역신도브래뉴","노원구","월계동",127.0587403,37.62266537,305.518018149383,"광운전자공업고등학교"
"광운로19길 38","성북역신도브래뉴","노원구","월계동",127.0587403,37.62266537,305.518018149383,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 30","동신","노원구","월계동",127.0611703,37.61750715,578.189945306205,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광운로2나길 50","삼창","노원구","월계동",127.0600423,37.61805976,462.759047115301,"광운전자공업고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 15","상록수","강남구","일원동",127.0802713,37.48166894,376.893669678762,"서울로봇고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로10길 6","한솔마을","강남구","일원동",127.0798787,37.48229486,378.208129698667,"중산고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
"광평로19길 10","까치마을","강남구","수서동",127.086603,37.48429653,441.873320247943,"서울로봇고등학교"
