"Apart","pps","gu","dong","address","size","floor","year","crime","arrest","foreigner"
"태영",413,"성북구","정릉동","1018",84.44,12,17,3744,2672,14247
"태영",463,"성북구","정릉동","1018",59.42,6,17,3744,2672,14247
"고려",205,"성북구","종암동","125-1",63.56,2,33,3744,2672,14247
"고려",261,"성북구","종암동","125-1",66.44,1,33,3744,2672,14247
"고려",205,"성북구","종암동","125-1",63.56,1,33,3744,2672,14247
"고려",254,"성북구","종암동","125-1",66.44,4,33,3744,2672,14247
"극동",331,"성북구","종암동","128",114.75,3,16,3744,2672,14247
"극동",453,"성북구","종암동","128",84.96,4,16,3744,2672,14247
"극동",452,"성북구","종암동","128",59.67,17,16,3744,2672,14247
"극동",497,"성북구","종암동","128",84.96,9,16,3744,2672,14247
"래미안라센트",517,"성북구","종암동","134",114.98,7,5,3744,2672,14247
"래미안라센트",583,"성북구","종암동","134",114.98,18,5,3744,2672,14247
"래미안라센트",687,"성북구","종암동","134",84.99,10,5,3744,2672,14247
"래미안라센트",561,"성북구","종암동","134",114.98,4,5,3744,2672,14247
"래미안라센트",639,"성북구","종암동","134",84.99,13,5,3744,2672,14247
"래미안라센트",629,"성북구","종암동","134",84.99,10,5,3744,2672,14247
"래미안라센트",749,"성북구","종암동","134",59.98,12,5,3744,2672,14247
"래미안라센트",759,"성북구","종암동","134",59.98,16,5,3744,2672,14247
"래미안라센트",671,"성북구","종암동","134",84.99,20,5,3744,2672,14247
"래미안라센트",653,"성북구","종암동","134",84.99,6,5,3744,2672,14247
"래미안세레니티",730,"성북구","종암동","133",59.97,19,7,3744,2672,14247
"래미안세레니티",565,"성북구","종암동","133",114.99,17,7,3744,2672,14247
"래미안세레니티",588,"성북구","종암동","133",84.99,22,7,3744,2672,14247
"래미안세레니티",611,"성북구","종암동","133",84.99,3,7,3744,2672,14247
"래미안세레니티",663,"성북구","종암동","133",59.92,15,7,3744,2672,14247
"래미안세레니티",624,"성북구","종암동","133",84.99,13,7,3744,2672,14247
"래미안세레니티",612,"성북구","종암동","133",84.99,24,7,3744,2672,14247
"래미안세레니티",717,"성북구","종암동","133",59.97,21,7,3744,2672,14247
"래미안세레니티",530,"성북구","종암동","133",114.99,3,7,3744,2672,14247
"래미안세레니티",705,"성북구","종암동","133",59.97,3,7,3744,2672,14247
"래미안세레니티",521,"성북구","종암동","133",114.99,4,7,3744,2672,14247
"래미안세레니티",581,"성북구","종암동","133",84.92,2,7,3744,2672,14247
"래미안세레니티",548,"성북구","종암동","133",114.99,5,7,3744,2672,14247
"래미안세레니티",644,"성북구","종암동","133",84.98,11,7,3744,2672,14247
"삼성래미안",467,"성북구","종암동","80",84.95,1,12,3744,2672,14247
"삼성래미안",494,"성북구","종암동","80",84.95,2,12,3744,2672,14247
"삼성래미안",442,"성북구","종암동","80",114.98,4,12,3744,2672,14247
"삼성래미안",447,"성북구","종암동","80",114.98,19,12,3744,2672,14247
"삼성래미안",439,"성북구","종암동","80",114.98,3,12,3744,2672,14247
"삼성래미안",615,"성북구","종암동","80",59.99,8,12,3744,2672,14247
"삼성래미안",480,"성북구","종암동","80",84.95,2,12,3744,2672,14247
"삼성래미안",630,"성북구","종암동","80",59.99,17,12,3744,2672,14247
"삼성래미안",630,"성북구","종암동","80",59.99,16,12,3744,2672,14247
"삼성래미안",580,"성북구","종암동","80",59.99,2,12,3744,2672,14247
"삼성래미안",465,"성북구","종암동","80",84.95,1,12,3744,2672,14247
"삼성래미안",518,"성북구","종암동","80",84.95,13,12,3744,2672,14247
"삼성래미안",592,"성북구","종암동","80",59.99,7,12,3744,2672,14247
"삼성래미안",580,"성북구","종암동","80",59.99,6,12,3744,2672,14247
"삼성래미안",591,"성북구","종암동","80",59.99,20,12,3744,2672,14247
"삼성래미안",585,"성북구","종암동","80",59.99,2,12,3744,2672,14247
"삼성래미안",613,"성북구","종암동","80",59.99,11,12,3744,2672,14247
"삼성래미안",529,"성북구","종암동","80",84.95,17,12,3744,2672,14247
"삼성래미안",580,"성북구","종암동","80",59.99,5,12,3744,2672,14247
"삼성래미안",593,"성북구","종암동","80",59.99,2,12,3744,2672,14247
"삼성래미안",494,"성북구","종암동","80",84.95,5,12,3744,2672,14247
"삼성래미안",645,"성북구","종암동","80",59.99,19,12,3744,2672,14247
"삼성래미안",600,"성북구","종암동","80",59.99,18,12,3744,2672,14247
"삼성래미안",623,"성북구","종암동","80",59.99,8,12,3744,2672,14247
"센트럴힐",340,"성북구","종암동","46-43",82.47,1,13,3744,2672,14247
"아이파크종암동 1차",541,"성북구","종암동","130",84.98,4,12,3744,2672,14247
"아이파크종암동 1차",470,"성북구","종암동","130",114.99,19,12,3744,2672,14247
"아이파크종암동 1차",650,"성북구","종암동","130",55.27,8,12,3744,2672,14247
"아이파크종암동 1차",641,"성북구","종암동","130",59.73,11,12,3744,2672,14247
"아이파크종암동 1차",634,"성북구","종암동","130",59.93,3,12,3744,2672,14247
"아이파크종암동 1차",524,"성북구","종암동","130",84.98,2,12,3744,2672,14247
"아이파크종암동 1차",552,"성북구","종암동","130",84.98,9,12,3744,2672,14247
"아이파크종암동 2차",595,"성북구","종암동","131",84.73,13,11,3744,2672,14247
"아이파크종암동 2차",590,"성북구","종암동","131",84.73,7,11,3744,2672,14247
"아이파크종암동 2차",590,"성북구","종암동","131",84.73,9,11,3744,2672,14247
"아이파크종암동 2차",584,"성북구","종암동","131",84.73,12,11,3744,2672,14247
"종암2차SKVIEW",583,"성북구","종암동","135",84.97,8,6,3744,2672,14247
"종암2차SKVIEW",539,"성북구","종암동","135",84.97,3,6,3744,2672,14247
"종암2차SKVIEW",709,"성북구","종암동","135",59.98,13,6,3744,2672,14247
"종암2차SKVIEW",480,"성북구","종암동","135",119.87,14,6,3744,2672,14247
"종암2차SKVIEW",596,"성북구","종암동","135",84.97,18,6,3744,2672,14247
"종암2차SKVIEW",488,"성북구","종암동","135",119.87,18,6,3744,2672,14247
"종암2차SKVIEW",476,"성북구","종암동","135",119.87,11,6,3744,2672,14247
"종암2차SKVIEW",463,"성북구","종암동","135",119.87,3,6,3744,2672,14247
"종암선경",466,"성북구","종암동","Mar-34",59.4,1,20,3744,2672,14247
"종암에스케이",464,"성북구","종암동","104-1",84.72,15,17,3744,2672,14247
"종암에스케이",359,"성북구","종암동","104-1",114.75,12,17,3744,2672,14247
"종암에스케이",537,"성북구","종암동","104-1",59.04,14,17,3744,2672,14247
"종암에스케이",454,"성북구","종암동","104-1",84.72,17,17,3744,2672,14247
"종암에스케이",493,"성북구","종암동","104-1",59.04,23,17,3744,2672,14247
"종암에스케이",460,"성북구","종암동","104-1",84.72,5,17,3744,2672,14247
"종암에스케이",475,"성북구","종암동","104-1",84.72,13,17,3744,2672,14247
"종암에스케이",383,"성북구","종암동","104-1",114.75,19,17,3744,2672,14247
"종암에스케이",443,"성북구","종암동","104-1",84.72,9,17,3744,2672,14247
"종암에스케이",500,"성북구","종암동","104-1",59.04,6,17,3744,2672,14247
"종암에스케이",534,"성북구","종암동","104-1",59.04,17,17,3744,2672,14247
"종암에스케이",486,"성북구","종암동","104-1",59.04,25,17,3744,2672,14247
"종암에스케이",390,"성북구","종암동","104-1",114.75,11,17,3744,2672,14247
"종암에스케이",383,"성북구","종암동","104-1",114.75,21,17,3744,2672,14247
"종암에스케이",472,"성북구","종암동","104-1",84.72,17,17,3744,2672,14247
"종암에스케이",410,"성북구","종암동","104-1",114.75,19,17,3744,2672,14247
"종암에스케이",454,"성북구","종암동","104-1",84.72,9,17,3744,2672,14247
"종암에스케이",454,"성북구","종암동","104-1",84.72,23,17,3744,2672,14247
"종암에스케이",544,"성북구","종암동","104-1",59.04,17,17,3744,2672,14247
"종암에스케이",417,"성북구","종암동","104-1",84.72,1,17,3744,2672,14247
"종암에스케이",495,"성북구","종암동","104-1",59.04,13,17,3744,2672,14247
"중앙드림빌",379,"성북구","종암동","33-45",69.88,6,3,3744,2672,14247
"황지클래스",424,"성북구","종암동","Sep-48",56.13,5,10,3744,2672,14247
"길음 서희스타힐스",471,"성북구","하월곡동","229",84.96,14,5,3744,2672,14247
"길음 서희스타힐스",475,"성북구","하월곡동","229",84.91,21,5,3744,2672,14247
"꿈의숲푸르지오",493,"성북구","하월곡동","228",84.73,2,6,3744,2672,14247
"꿈의숲푸르지오",590,"성북구","하월곡동","228",59.65,7,6,3744,2672,14247
"꿈의숲푸르지오",604,"성북구","하월곡동","228",59.65,7,6,3744,2672,14247
"꿈의숲푸르지오",507,"성북구","하월곡동","228",84.73,13,6,3744,2672,14247
"꿈의숲푸르지오",604,"성북구","하월곡동","228",59.65,11,6,3744,2672,14247
"꿈의숲푸르지오",619,"성북구","하월곡동","228",59.65,12,6,3744,2672,14247
"꿈의숲푸르지오",590,"성북구","하월곡동","228",59.65,6,6,3744,2672,14247
"꿈의숲푸르지오",593,"성북구","하월곡동","228",59.65,6,6,3744,2672,14247
"꿈의숲푸르지오",590,"성북구","하월곡동","228",59.65,6,6,3744,2672,14247
"꿈의숲푸르지오",609,"성북구","하월곡동","228",59.65,12,6,3744,2672,14247
"꿈의숲푸르지오",602,"성북구","하월곡동","228",59.65,9,6,3744,2672,14247
"꿈의숲푸르지오",570,"성북구","하월곡동","228",59.65,7,6,3744,2672,14247
"꿈의숲푸르지오",511,"성북구","하월곡동","228",84.73,13,6,3744,2672,14247
"꿈의숲푸르지오",595,"성북구","하월곡동","228",59.65,7,6,3744,2672,14247
"꿈의숲푸르지오",604,"성북구","하월곡동","228",59.65,12,6,3744,2672,14247
"동신",484,"성북구","하월곡동","219",59.88,9,18,3744,2672,14247
"동신",514,"성북구","하월곡동","219",59.88,7,18,3744,2672,14247
"동신",432,"성북구","하월곡동","219",84.78,20,18,3744,2672,14247
"동신",361,"성북구","하월곡동","219",114.88,1,18,3744,2672,14247
"동신",445,"성북구","하월곡동","219",84.78,16,18,3744,2672,14247
"동신",509,"성북구","하월곡동","219",59.88,5,18,3744,2672,14247
"동신",498,"성북구","하월곡동","219",59.88,4,18,3744,2672,14247
"동신",387,"성북구","하월곡동","219",84.78,1,18,3744,2672,14247
"동신",442,"성북구","하월곡동","219",84.78,23,18,3744,2672,14247
"동신주택",325,"성북구","하월곡동","Apr-70",78.11,1,31,3744,2672,14247
"동일하이빌뉴시티",513,"성북구","하월곡동","230",126.6,31,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",133.74,33,5,3744,2672,14247
"동일하이빌뉴시티",489,"성북구","하월곡동","230",178.84,17,5,3744,2672,14247
"동일하이빌뉴시티",513,"성북구","하월곡동","230",126.6,30,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,19,5,3744,2672,14247
"동일하이빌뉴시티",513,"성북구","하월곡동","230",126.6,29,5,3744,2672,14247
"동일하이빌뉴시티",473,"성북구","하월곡동","230",178.84,13,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,18,5,3744,2672,14247
"동일하이빌뉴시티",557,"성북구","하월곡동","230",133.74,30,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,35,5,3744,2672,14247
"동일하이빌뉴시티",568,"성북구","하월곡동","230",133.74,32,5,3744,2672,14247
"동일하이빌뉴시티",557,"성북구","하월곡동","230",133.74,28,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",126.6,30,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",126.6,30,5,3744,2672,14247
"동일하이빌뉴시티",568,"성북구","하월곡동","230",133.74,34,5,3744,2672,14247
"동일하이빌뉴시티",535,"성북구","하월곡동","230",133.74,18,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,16,5,3744,2672,14247
"동일하이빌뉴시티",479,"성북구","하월곡동","230",178.84,17,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",126.6,34,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,33,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,13,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,17,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,14,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,34,5,3744,2672,14247
"동일하이빌뉴시티",455,"성북구","하월곡동","230",178.84,16,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,20,5,3744,2672,14247
"동일하이빌뉴시티",489,"성북구","하월곡동","230",178.84,18,5,3744,2672,14247
"동일하이빌뉴시티",510,"성북구","하월곡동","230",126.6,16,5,3744,2672,14247
"동일하이빌뉴시티",557,"성북구","하월곡동","230",133.74,28,5,3744,2672,14247
"동일하이빌뉴시티",520,"성북구","하월곡동","230",126.6,17,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,33,5,3744,2672,14247
"동일하이빌뉴시티",546,"성북구","하월곡동","230",133.74,24,5,3744,2672,14247
"동일하이빌뉴시티",513,"성북구","하월곡동","230",126.6,28,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",178.84,32,5,3744,2672,14247
"동일하이빌뉴시티",516,"성북구","하월곡동","230",188.22,30,5,3744,2672,14247
"동일하이빌뉴시티",473,"성북구","하월곡동","230",178.84,11,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,12,5,3744,2672,14247
"동일하이빌뉴시티",518,"성북구","하월곡동","230",189.07,33,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",126.6,34,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,13,5,3744,2672,14247
"동일하이빌뉴시티",531,"성북구","하월곡동","230",126.6,22,5,3744,2672,14247
"동일하이빌뉴시티",518,"성북구","하월곡동","230",189.07,34,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,31,5,3744,2672,14247
"동일하이빌뉴시티",479,"성북구","하월곡동","230",178.84,18,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,10,5,3744,2672,14247
"동일하이빌뉴시티",526,"성북구","하월곡동","230",133.74,10,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,11,5,3744,2672,14247
"동일하이빌뉴시티",520,"성북구","하월곡동","230",126.6,16,5,3744,2672,14247
"동일하이빌뉴시티",509,"성북구","하월곡동","230",126.6,11,5,3744,2672,14247
"동일하이빌뉴시티",491,"성북구","하월곡동","230",189.07,32,5,3744,2672,14247
"동일하이빌뉴시티",568,"성북구","하월곡동","230",133.74,31,5,3744,2672,14247
"동일하이빌뉴시티",520,"성북구","하월곡동","230",126.6,22,5,3744,2672,14247
"동일하이빌뉴시티",552,"성북구","하월곡동","230",126.6,33,5,3744,2672,14247
"동일하이빌뉴시티",513,"성북구","하월곡동","230",189.07,30,5,3744,2672,14247
"동일하이빌뉴시티",541,"성북구","하월곡동","230",126.6,27,5,3744,2672,14247
"래미안월곡",567,"성북구","하월곡동","225",84.589,14,10,3744,2672,14247
"래미안월곡",552,"성북구","하월곡동","225",84.589,18,10,3744,2672,14247
"래미안월곡",482,"성북구","하월곡동","225",114.678,6,10,3744,2672,14247
"래미안월곡",565,"성북구","하월곡동","225",84.589,10,10,3744,2672,14247
"래미안월곡",549,"성북구","하월곡동","225",84.589,14,10,3744,2672,14247
"래미안월곡",551,"성북구","하월곡동","225",84.589,3,10,3744,2672,14247
"래미안월곡",591,"성북구","하월곡동","225",84.589,10,10,3744,2672,14247
"래미안월곡",565,"성북구","하월곡동","225",84.589,18,10,3744,2672,14247
"래미안월곡",575,"성북구","하월곡동","225",84.589,11,10,3744,2672,14247
"래미안월곡",505,"성북구","하월곡동","225",114.678,13,10,3744,2672,14247
"래미안월곡",633,"성북구","하월곡동","225",59.754,19,10,3744,2672,14247
"래미안월곡",646,"성북구","하월곡동","225",59.754,18,10,3744,2672,14247
"래미안월곡",643,"성북구","하월곡동","225",59.754,17,10,3744,2672,14247
"래미안월곡",488,"성북구","하월곡동","225",114.678,3,10,3744,2672,14247
"래미안월곡",642,"성북구","하월곡동","225",59.754,8,10,3744,2672,14247
"래미안월곡",532,"성북구","하월곡동","225",84.589,17,10,3744,2672,14247
"래미안월곡",483,"성북구","하월곡동","225",114.678,3,10,3744,2672,14247
"래미안월곡",628,"성북구","하월곡동","225",59.754,2,10,3744,2672,14247
"래미안월곡",559,"성북구","하월곡동","225",84.589,13,10,3744,2672,14247
"래미안월곡",653,"성북구","하월곡동","225",59.754,8,10,3744,2672,14247
"래미안월곡",628,"성북구","하월곡동","225",59.754,2,10,3744,2672,14247
"삼전솔하임3차",832,"성북구","하월곡동","88-510",15.62,9,3,3744,2672,14247
"삼전솔하임3차",804,"성북구","하월곡동","88-510",15.54,10,3,3744,2672,14247
"삼전솔하임3차",807,"성북구","하월곡동","88-510",15.62,12,3,3744,2672,14247
"삼전솔하임3차",826,"성북구","하월곡동","88-510",15.62,11,3,3744,2672,14247
"삼전솔하임3차",793,"성북구","하월곡동","88-510",15.52,7,3,3744,2672,14247
"삼전솔하임3차",825,"성북구","하월곡동","88-510",15.52,19,3,3744,2672,14247
"삼전솔하임3차",811,"성북구","하월곡동","88-510",15.54,11,3,3744,2672,14247
"삼전솔하임3차",823,"성북구","하월곡동","88-510",15.55,17,3,3744,2672,14247
"삼전솔하임3차",837,"성북구","하월곡동","88-510",15.54,17,3,3744,2672,14247
"삼전솔하임3차",851,"성북구","하월곡동","88-510",15.62,17,3,3744,2672,14247
"샹그레빌",454,"성북구","하월곡동","224",79.248,22,12,3744,2672,14247
"샹그레빌",475,"성북구","하월곡동","224",79.984,14,12,3744,2672,14247
"샹그레빌",429,"성북구","하월곡동","224",79.248,13,12,3744,2672,14247
"샹그레빌",435,"성북구","하월곡동","224",79.346,3,12,3744,2672,14247
"성북힐스테이트(101동)",484,"성북구","하월곡동","88-64",84.69,22,9,3744,2672,14247
"성북힐스테이트(101동)",484,"성북구","하월곡동","88-64",84.69,11,9,3744,2672,14247
"성북힐스테이트(101동)",484,"성북구","하월곡동","88-64",84.69,14,9,3744,2672,14247
"성북힐스테이트(101동)",478,"성북구","하월곡동","88-64",84.69,3,9,3744,2672,14247
"성북힐스테이트(102동)",454,"성북구","하월곡동","88-957",106.28,11,9,3744,2672,14247
"성북힐스테이트(102동)",423,"성북구","하월곡동","88-957",114.68,9,9,3744,2672,14247
"성북힐스테이트(102동)",481,"성북구","하월곡동","88-957",84.99,10,9,3744,2672,14247
"월곡갑을명가",472,"성북구","하월곡동","227",84.7,10,9,3744,2672,14247
"월곡갑을명가",537,"성북구","하월곡동","227",66.48,10,9,3744,2672,14247
"월곡갑을명가",523,"성북구","하월곡동","227",66.94,5,9,3744,2672,14247
"월곡두산위브",410,"성북구","하월곡동","222",114.752,7,13,3744,2672,14247
"월곡두산위브",475,"성북구","하월곡동","222",84.992,7,13,3744,2672,14247
"월곡두산위브",593,"성북구","하월곡동","222",59.855,8,13,3744,2672,14247
"월곡두산위브",537,"성북구","하월곡동","222",84.843,9,13,3744,2672,14247
"월곡두산위브",618,"성북구","하월곡동","222",59.855,12,13,3744,2672,14247
"월곡두산위브",618,"성북구","하월곡동","222",59.855,17,13,3744,2672,14247
"월곡두산위브",394,"성북구","하월곡동","222",114.752,3,13,3744,2672,14247
"월곡두산위브",575,"성북구","하월곡동","222",59.855,20,13,3744,2672,14247
"월곡두산위브",610,"성북구","하월곡동","222",59.855,9,13,3744,2672,14247
"월곡두산위브",507,"성북구","하월곡동","222",84.843,20,13,3744,2672,14247
"월곡두산위브",610,"성북구","하월곡동","222",59.855,6,13,3744,2672,14247
"월곡두산위브",539,"성북구","하월곡동","222",84.843,20,13,3744,2672,14247
"월곡두산위브",610,"성북구","하월곡동","222",59.855,15,13,3744,2672,14247
"월곡두산위브",501,"성북구","하월곡동","222",84.843,4,13,3744,2672,14247
"월곡두산위브",398,"성북구","하월곡동","222",114.752,20,13,3744,2672,14247
"월곡두산위브",408,"성북구","하월곡동","222",114.752,8,13,3744,2672,14247
"월곡두산위브",519,"성북구","하월곡동","222",84.843,19,13,3744,2672,14247
"월곡두산위브",539,"성북구","하월곡동","222",84.843,17,13,3744,2672,14247
"월곡두산위브",581,"성북구","하월곡동","222",59.855,20,13,3744,2672,14247
"월곡두산위브",608,"성북구","하월곡동","222",59.855,9,13,3744,2672,14247
"월곡두산위브",501,"성북구","하월곡동","222",84.843,20,13,3744,2672,14247
"월곡두산위브",606,"성북구","하월곡동","222",59.855,8,13,3744,2672,14247
"월곡두산위브",506,"성북구","하월곡동","222",84.843,9,13,3744,2672,14247
"월곡두산위브",515,"성북구","하월곡동","222",84.843,9,13,3744,2672,14247
"월곡두산위브",622,"성북구","하월곡동","222",59.855,14,13,3744,2672,14247
"월곡두산위브",623,"성북구","하월곡동","222",59.855,9,13,3744,2672,14247
"월곡두산위브",593,"성북구","하월곡동","222",59.855,14,13,3744,2672,14247
"월곡두산위브",424,"성북구","하월곡동","222",114.752,8,13,3744,2672,14247
"월곡두산위브",591,"성북구","하월곡동","222",59.855,16,13,3744,2672,14247
"월곡두산위브",401,"성북구","하월곡동","222",114.752,20,13,3744,2672,14247
"월곡래미안루나밸리",522,"성북구","하월곡동","226",114.93,9,9,3744,2672,14247
"월곡래미안루나밸리",607,"성북구","하월곡동","226",84.88,11,9,3744,2672,14247
"월곡래미안루나밸리",577,"성북구","하월곡동","226",84.88,15,9,3744,2672,14247
"월곡래미안루나밸리",595,"성북구","하월곡동","226",84.88,22,9,3744,2672,14247
"월곡래미안루나밸리",522,"성북구","하월곡동","226",114.93,19,9,3744,2672,14247
"월곡래미안루나밸리",490,"성북구","하월곡동","226",114.93,9,9,3744,2672,14247
"월곡래미안루나밸리",717,"성북구","하월곡동","226",59.98,8,9,3744,2672,14247
"월곡래미안루나밸리",505,"성북구","하월곡동","226",114.93,4,9,3744,2672,14247
"월곡래미안루나밸리",624,"성북구","하월곡동","226",84.88,16,9,3744,2672,14247
"월곡래미안루나밸리",522,"성북구","하월곡동","226",114.93,10,9,3744,2672,14247
"월곡래미안루나밸리",571,"성북구","하월곡동","226",84.88,19,9,3744,2672,14247
"월곡래미안루나밸리",518,"성북구","하월곡동","226",114.93,7,9,3744,2672,14247
"월곡래미안루나밸리",715,"성북구","하월곡동","226",59.98,12,9,3744,2672,14247
"월곡래미안루나밸리",709,"성북구","하월곡동","226",59.98,8,9,3744,2672,14247
"월곡래미안루나밸리",717,"성북구","하월곡동","226",59.98,19,9,3744,2672,14247
"월곡래미안루나밸리",697,"성북구","하월곡동","226",59.98,23,9,3744,2672,14247
"창방트윈(B동)",368,"성북구","하월곡동","90-2066",83.07,6,13,3744,2672,14247
"코업스타클래스",569,"성북구","하월곡동","46-73",166.87,40,6,3744,2672,14247
"sk파크타워",607,"송파구","가락동","166-2",84.85,9,13,6090,4060,12562
"가락(1차)쌍용아파트",708,"송파구","가락동","140",84.69,7,19,6090,4060,12562
"가락(1차)쌍용아파트",863,"송파구","가락동","140",59.92,16,19,6090,4060,12562
"가락(1차)쌍용아파트",859,"송파구","가락동","140",59.92,18,19,6090,4060,12562
"가락(1차)쌍용아파트",786,"송파구","가락동","140",59.92,19,19,6090,4060,12562
"가락(1차)쌍용아파트",728,"송파구","가락동","140",59.92,2,19,6090,4060,12562
"가락(1차)쌍용아파트",677,"송파구","가락동","140",84.69,3,19,6090,4060,12562
"가락(1차)쌍용아파트",708,"송파구","가락동","140",84.69,8,19,6090,4060,12562
"가락(1차)쌍용아파트",826,"송파구","가락동","140",59.92,5,19,6090,4060,12562
"가락(1차)쌍용아파트",784,"송파구","가락동","140",59.92,3,19,6090,4060,12562
"가락(1차)쌍용아파트",798,"송파구","가락동","140",59.92,5,19,6090,4060,12562
"가락(1차)쌍용아파트",741,"송파구","가락동","140",84.69,20,19,6090,4060,12562
"가락(1차)쌍용아파트",769,"송파구","가락동","140",59.92,4,19,6090,4060,12562
"가락(1차)쌍용아파트",809,"송파구","가락동","140",59.92,8,19,6090,4060,12562
"가락(1차)쌍용아파트",759,"송파구","가락동","140",59.92,2,19,6090,4060,12562
"가락(1차)쌍용아파트",806,"송파구","가락동","140",59.92,16,19,6090,4060,12562
"가락(1차)쌍용아파트",740,"송파구","가락동","140",84.69,14,19,6090,4060,12562
"가락(1차)쌍용아파트",705,"송파구","가락동","140",84.69,3,19,6090,4060,12562
"가락(1차)쌍용아파트",868,"송파구","가락동","140",59.92,18,19,6090,4060,12562
"가락(1차)쌍용아파트",708,"송파구","가락동","140",84.69,17,19,6090,4060,12562
"가락(1차)쌍용아파트",809,"송파구","가락동","140",59.92,19,19,6090,4060,12562
"가락(1차)쌍용아파트",768,"송파구","가락동","140",59.92,8,19,6090,4060,12562
"가락(1차)쌍용아파트",708,"송파구","가락동","140",84.69,19,19,6090,4060,12562
"가락(1차)쌍용아파트",681,"송파구","가락동","140",84.69,4,19,6090,4060,12562
"가락(1차)쌍용아파트",818,"송파구","가락동","140",59.92,23,19,6090,4060,12562
"가락(1차)쌍용아파트",730,"송파구","가락동","140",84.69,18,19,6090,4060,12562
"가락(1차)쌍용아파트",682,"송파구","가락동","140",84.69,8,19,6090,4060,12562
"가락(1차)쌍용아파트",746,"송파구","가락동","140",59.92,1,19,6090,4060,12562
"가락(1차)쌍용아파트",673,"송파구","가락동","140",84.69,9,19,6090,4060,12562
"가락3차쌍용스윗닷홈 101동, 102동",839,"송파구","가락동","53",59.94,7,11,6090,4060,12562
"가락3차쌍용스윗닷홈(103동)",718,"송파구","가락동","54",84.94,6,11,6090,4060,12562
"가락그랑밸리",441,"송파구","가락동","141-7",77.18,1,15,6090,4060,12562
"가락금호아파트",810,"송파구","가락동","Jan-95",59.91,8,19,6090,4060,12562
"가락금호아파트",747,"송파구","가락동","Jan-95",85,6,19,6090,4060,12562
"가락금호아파트",836,"송파구","가락동","Jan-95",59.91,19,19,6090,4060,12562
"가락금호아파트",810,"송파구","가락동","Jan-95",59.91,17,19,6090,4060,12562
"가락금호아파트",706,"송파구","가락동","Jan-95",85,22,19,6090,4060,12562
"가락금호아파트",694,"송파구","가락동","Jan-95",85,15,19,6090,4060,12562
"가락금호아파트",810,"송파구","가락동","Jan-95",59.91,25,19,6090,4060,12562
"가락금호아파트",679,"송파구","가락동","Jan-95",85,5,19,6090,4060,12562
"가락금호아파트",695,"송파구","가락동","Jan-95",84.85,17,19,6090,4060,12562
"가락금호아파트",801,"송파구","가락동","Jan-95",59.91,13,19,6090,4060,12562
"가락금호아파트",785,"송파구","가락동","Jan-95",59.91,6,19,6090,4060,12562
"가락금호아파트",818,"송파구","가락동","Jan-95",59.91,21,19,6090,4060,12562
"가락금호아파트",729,"송파구","가락동","Jan-95",85,8,19,6090,4060,12562
"가락금호아파트",830,"송파구","가락동","Jan-95",59.91,14,19,6090,4060,12562
"가락금호아파트",823,"송파구","가락동","Jan-95",59.91,11,19,6090,4060,12562
"가락금호아파트",706,"송파구","가락동","Jan-95",85,3,19,6090,4060,12562
"가락금호아파트",815,"송파구","가락동","Jan-95",59.91,10,19,6090,4060,12562
"가락금호아파트",694,"송파구","가락동","Jan-95",85,4,19,6090,4060,12562
"가락미륭아파트",720,"송파구","가락동","138",50,8,30,6090,4060,12562
"가락미륭아파트",676,"송파구","가락동","138",50,3,30,6090,4060,12562
"가락미륭아파트",694,"송파구","가락동","138",50,4,30,6090,4060,12562
"가락미륭아파트",672,"송파구","가락동","138",64.26,14,30,6090,4060,12562
"가락미륭아파트",696,"송파구","가락동","138",60.72,13,30,6090,4060,12562
