"address","Apart","gu","dong","long","lat"
"진관1로 21","은평뉴타운 박석고개(힐스테이트12단지)","은평구","진관동",126.9208162,37.63219589
"진관1로 22","은평뉴타운 박석고개(힐스테이트13단지)","은평구","진관동",126.9220541,37.63099051
"진관1로 55","은평뉴타운 마고정(동부센트레빌11단지)","은평구","진관동",126.926227,37.63181494
"진관2로 111","은평뉴타운 우물골(두산위브8단지)","은평구","진관동",126.931349,37.63534982
"진관2로 57","은평뉴타운 우물골(두산위브6단지)","은평구","진관동",126.9236548,37.63466462
"진관2로 57","은평뉴타운 우물골(두산위브7단지)","은평구","진관동",126.9236548,37.63466462
"진관2로 60","은평뉴타운 마고정2단지","은평구","진관동",126.9237923,37.63395286
"진관2로 67","은평뉴타운 우물골(두산위브4단지)","은평구","진관동",126.9249295,37.63431275
"진관2로 77","은평뉴타운 우물골(두산위브5단지)","은평구","진관동",126.9269975,37.63433943
"진관2로 90","은평뉴타운 마고정(센트레빌3단지)","은평구","진관동",126.9269927,37.63394143
"진관3로 15","은평뉴타운 구파발(금호어울림10단지)","은평구","진관동",126.9182267,37.64197358
"진관3로 70","은평뉴타운상림마을(롯데캐슬A-12)","은평구","진관동",126.9218678,37.64146728
"진관3로 77","은평뉴타운 구파발(삼성래미안9단지)","은평구","진관동",126.9212007,37.64448838
"진관4로 100","은평뉴타운상림마을(푸르지오C-7)","은평구","진관동",126.931401,37.64907694
"진관4로 107","은평뉴타운상림마을(푸르지오C-6)","은평구","진관동",126.9308415,37.64888308
"진관4로 17","은평뉴타운상림마을(롯데캐슬A-1)","은평구","진관동",126.923601,37.64364279
"진관4로 37","은평뉴타운상림마을(롯데캐슬A-2)","은평구","진관동",126.9253302,37.64451513
"진관4로 48","은평뉴타운상림마을(현대아이파크B-13)","은평구","진관동",126.9269108,37.64437443
"진관4로 48","은평뉴타운상림마을(현대아이파크B-14)","은평구","진관동",126.9269108,37.64437443
"진관4로 48","은평뉴타운상림마을(현대아이파크B-11)","은평구","진관동",126.9269108,37.64437443
"진관4로 48","은평뉴타운상림마을(현대아이파크B-10)","은평구","진관동",126.9269108,37.64437443
"진관4로 77","은평뉴타운상림마을(현대아이파크B-4)","은평구","진관동",126.9279389,37.64733879
"진관4로 87","은평뉴타운상림마을(푸르지오C-5)","은평구","진관동",126.9296597,37.64759844
"진황도로 100","하이브","강동구","길동",127.1374642,37.53550413
"진황도로 12","코오롱상가아파트","강동구","천호동",127.128476,37.53965049
"진황도로 123","광남캐스빌(247-0)","강동구","길동",127.1398471,37.53478766
"진황도로 145","KNP주상복합1","강동구","둔촌동",127.1412376,37.5331166
"진황도로 18","현대프라자아파트","강동구","천호동",127.1292787,37.53940527
"진황도로 211","현대3","강동구","둔촌동",127.1443235,37.52752026
"진황도로 212","신성둔촌미소지움2","강동구","둔촌동",127.1440339,37.5275201
"진황도로 85","강동큐브(2차)","강동구","길동",127.1360857,37.53646797
"진황도로 87","청광플러스원큐브3차","강동구","길동",127.1362941,37.53638173
"진황도로 99","강동한신휴플러스","강동구","길동",127.1374555,37.53593888
"진황도로31길 26","성원아파트","강동구","천호동",127.1338674,37.53871996
"진황도로31길 6","우정에쉐르(101동)","강동구","천호동",127.1334618,37.53788449
"진황도로61길 7","현대4","강동구","둔촌동",127.1437354,37.52926621
"진흥로 265","북한산래미안아파트(2단지)","은평구","불광동",126.9379767,37.61089526
"진흥로 267","북한산래미안아파트(1단지)","은평구","불광동",126.9383305,37.61103636
"진흥로 27","하늘애","은평구","역촌동",126.918543,37.60043838
"진흥로 37","만민하늘애2차","은평구","역촌동",126.9194934,37.60097864
"진흥로11길 5","만민하늘愛","은평구","대조동",126.9228783,37.60749398
"진흥로1가길 8","역산미르빌","은평구","역촌동",126.9179327,37.60210791
"진흥로1길 11","미랜드","은평구","역촌동",126.9186622,37.60135705
"진흥로1길 28","아그네스풍림아이원","은평구","역촌동",126.9187092,37.60294934
"진흥로1길 41","명남뉴","은평구","역촌동",126.918316,37.60407494
"진흥로1라길 12","두성","은평구","역촌동",126.9170123,37.60490505
"진흥로22나길 18","렉스팰리스","종로구","구기동",126.9573278,37.60701465
"진흥로9길 12","아이언","은평구","역촌동",126.9209985,37.60576073
"창경궁로 265","아남1","종로구","명륜2가",127.0005091,37.58498674
"창신7길 21","삼흥","종로구","창신동",127.0092917,37.57570236
"창신9길 14","덕산","종로구","창신동",127.0099579,37.57615241
"창신길 140","MID그린(1동)","종로구","창신동",127.0094594,37.57759501
"창신길 140","MID그린(3동)","종로구","창신동",127.0094594,37.57759501
"창신길 140","MID그린(7동)","종로구","창신동",127.0094594,37.57759501
"창신길 20","동대문맨션","종로구","창신동",127.0107767,37.57247164
"창전로 26","서강GS","마포구","신정동",126.9314196,37.5447096
"창전로 45","서강오벨리스크스위트","마포구","창전동",126.9320891,37.54655495
"창전로 63","창전 쌍용스윗닷홈","마포구","창전동",126.932407,37.54800802
"창전로2길 10","대원칸타빌","마포구","신수동",126.9334108,37.54840937
"창전로2길 42","경남아너스빌","마포구","신수동",126.9335898,37.54966133
"천왕로 10","천왕이펜하우스5단지","구로구","천왕동",126.8417199,37.47948126
"천왕로 29","천왕이펜하우스4단지","구로구","천왕동",126.8396606,37.48007438
"천왕로 56","천왕이펜하우스3단지","구로구","천왕동",126.8389858,37.48202162
"천왕로 9","천왕이펜하우스6단지","구로구","천왕동",126.8417326,37.47910645
"천왕로 91","천왕이펜하우스1단지","구로구","천왕동",126.8370958,37.48527699
"천왕로 92","천왕이펜하우스2단지","구로구","천왕동",126.8378966,37.48519187
"천장산로11길 22","이문삼성래미안아파트","동대문구","이문동",127.0561807,37.60000461
"천장산로9길 56","삼보스위트홈","동대문구","이문동",127.05449,37.59894664
"천중로 161","천호롯데아파트","강동구","천호동",127.1380486,37.54127664
"천중로 200","다성이즈빌(349-1)","강동구","길동",127.1424167,37.54073889
"천중로 221","대상","강동구","길동",127.1449135,37.54093722
"천중로 253","신동아3","강동구","길동",127.1482293,37.5413756
"천중로 264","신동아","강동구","길동",127.1496286,37.54032676
"천중로17길 42","태천와이드빌","강동구","천호동",127.1312869,37.54668763
"천중로35가길 19","골드하임(102동)","강동구","천호동",127.1384891,37.54182849
"천중로39길 19","지원골드아파트","강동구","천호동",127.139136,37.54203574
"천중로42길 58","광남아파트 101동","강동구","길동",127.1385901,37.53853568
"천중로43길 17","태천해오름아파트","강동구","천호동",127.1406049,37.54189648
"천중로44길 40","희훈리치파크1","강동구","길동",127.1395355,37.53923826
"천중로44길 75","광남캐스빌(389-9)","강동구","길동",127.139313,37.53765256
"천중로48길 8","다성이즈빌","강동구","길동",127.1416977,37.54057259
"천중로49가길 56","현대웰하임(201동)","강동구","길동",127.1460746,37.54122407
"천중로49길 101","태천해오름101동","강동구","명일동",127.1442874,37.54539405
"천중로49길 58","한전우성1","강동구","길동",127.1436339,37.54350055
"천중로50길 48","라인","강동구","길동",127.1422501,37.53876469
"천중로53길 6","현대웰하임(101동)","강동구","길동",127.1453619,37.54105275
"천중로56길 41","청원파크빌3","강동구","길동",127.1457323,37.53879452
"천중로5길 47","강변그대가갤럭시","강동구","천호동",127.122557,37.5464948
"천호대로 1055","천호태영아파트","강동구","천호동",127.1293339,37.5375833
"천호대로 1078","씨제이나인","강동구","성내동",127.1313423,37.53591899
"천호대로 1089","강동역신동아파밀리에","강동구","천호동",127.132939,37.53599123
"천호대로 1092","에스케이허브진","강동구","성내동",127.1328063,37.53544374
"천호대로 1095","천호현대아이파크","강동구","천호동",127.1335798,37.53581697
"천호대로 1107","강동역에스케이허브","강동구","길동",127.1347359,37.53549625
"천호대로 1162","세양청마루","강동구","둔촌동",127.1404385,37.53338967
"천호대로 1231","현대1","강동구","길동",127.1474215,37.53640793
"천호대로 1239","강동LG자이","강동구","길동",127.1480433,37.53766528
"천호대로 1240","프라자","강동구","둔촌동",127.1486677,37.53598367
"천호대로 241","청계벽산메가트리움","동대문구","답십리동",127.0493361,37.56974611
"천호대로 257","청계푸르지오시티","동대문구","답십리동",127.050646,37.56874227
"천호대로 295","우창프라자","동대문구","답십리동",127.0537361,37.56642293
"천호대로 307","클래식타워","동대문구","답십리동",127.0547149,37.56569284
"천호대로 671","파크타운","광진구","구의동",127.0904135,37.55119953
"천호대로 716","아차산휴먼시아","광진구","구의동",127.0927488,37.54789152
"천호대로 808","현대홈타운12차","광진구","광장동",127.1031774,37.54507856
"천호대로162길 73","원다빌2","강동구","성내동",127.1277647,37.53355269
"천호대로167길 26","하이브2","강동구","천호동",127.1331514,37.53717561
"천호대로168길 25","코오롱(1차)","강동구","성내동",127.1321666,37.53452159
"천호대로168길 58","성내1차e-편한세상","강동구","성내동",127.1312823,37.5332529
"천호대로173길 50","한솔브리즈","강동구","길동",127.1362154,37.53733
"천호대로174길 36","샤인빌(A동)","강동구","성내동",127.1341542,37.53337239
"천호대로175길 42","강동와이시티","강동구","길동",127.1373833,37.53657019
"천호대로177길 55","신암가온","강동구","길동",127.138137,37.536964
"천호대로177길 9","강동렘브란트","강동구","길동",127.1374002,37.53502004
"천호대로188길 26","동호리츠빌","강동구","둔촌동",127.1430766,37.53292399
"천호대로193길 26","길동3차이룸","강동구","길동",127.1450718,37.53627754
"천호대로193길 37","길동우성","강동구","길동",127.1449575,37.53679098
"천호대로199길 40","삼익세라믹","강동구","길동",127.1483324,37.53827411
"천호대로47길 62","신답경남","동대문구","답십리동",127.0445609,37.57512675
"천호대로77가길 27","신일해피트리2차(567)","동대문구","장안동",127.0634732,37.56360061
"천호대로79길 70","한일(424-1)","동대문구","장안동",127.0645548,37.56523267
"천호대로81길 24","형인허브빌102동(417-11)","동대문구","장안동",127.0643922,37.56330525
"천호대로83길 71","일성트루엘","동대문구","장안동",127.0660336,37.56518506
"천호대로89길 30","은하수드림필","동대문구","장안동",127.0689281,37.56296122
"천호대로93길 56","장한평월드메르디앙","동대문구","장안동",127.0706968,37.56381476
"천호대로95길 16","J.S","동대문구","장안동",127.0704301,37.56239498
"천호대로97길 26","스타파크아파트","동대문구","장안동",127.0708165,37.56189767
"천호대로97길 35","SM이로빌4차 A동(455-5)","동대문구","장안동",127.0708358,37.56238978
"천호대로97길 61","장안평2차월드메르디앙","동대문구","장안동",127.0714589,37.56339379
"천호대로97길 74","흥해오크팰리스(440-5)","동대문구","장안동",127.0721654,37.56371783
"천호대로97길 9","장안푸르미에","동대문구","장안동",127.0700578,37.56137318
"천호옛12길 27","현대","강동구","성내동",127.1261337,37.53488233
"천호옛길 30","파라디아","강동구","성내동",127.1223736,37.5321273
"청계산로11길 7","서초포레스타7단지","서초구","신원동",127.0561939,37.44825206
"청계산로7길 43","서초포레스타5단지","서초구","신원동",127.0569254,37.45098045
"청계산로9길 1","서초포레스타6단지","서초구","신원동",127.0552033,37.44865454
"청계천로 160","청계상가","중구","산림동",126.9953132,37.5683392
"청계천로 318","동평화패션타운","중구","신당동",127.0132705,37.56950825
"청계천로 400","롯데캐슬","중구","황학동",127.0217697,37.5715296
"청계천로 417","청계천대성스카이렉스1","동대문구","신설동",127.0238101,37.57197402
"청계천로 471","청계천대성스카이렉스2","동대문구","용두동",127.0296433,37.57030609
